################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.3364647754988346E-01 a        61     0     4     1     1
  3.1809766963904157E-01 a        62     0     4     1     2
  1.7970437148583748E-01 a        63     0     4     1     3
  3.7186962038030076E-02 a        64     0     4     1     4
  1.7042170079945676E-01 a        65     0     4     1     5
 -4.4846284483489290E-01 a        66     0     4     1     6
 -1.0647031993233599E-01 a        67     0     4     1     7
 -2.3531575249317668E-01 a        68     0     4     1     8
 -8.4441505739669312E-02 a        69     0     4     1     9
 -8.6841927447469353E-02 a        70     0     4     1    10
 -5.6537706550890084E-02 a        71     0     4     1    11
 -1.8302502111592170E-01 a        72     0     4     1    12
  1.6989983851232940E-01 a        73     0     4     1    13
  3.3336757203372325E-01 a        74     0     4     1    14
  1.1355359507799696E-01 a        75     0     4     1    15
 -3.0016780395032538E-02 a        76     0     4     1    16
  6.7102068347882160E-01 a        77     0     4     1    17
  6.5998968226391647E-02 a        78     0     4     1    18
 -2.2623680872207472E-01 a        79     0     4     1    19
  6.1111985773667954E-01 a        80     0     4     1    20
  4.0898236644446124E-03 a        81     0     5     1     1
 -2.0436466205450415E-01 a        82     0     5     1     2
  1.6217619324021326E-01 a        83     0     5     1     3
 -6.8615375119688893E-01 a        84     0     5     1     4
 -9.2673304846338178E-02 a        85     0     5     1     5
 -1.2833057728304156E-01 a        86     0     5     1     6
 -4.0262420298137103E-01 a        87     0     5     1     7
 -4.4803185655236760E-01 a        88     0     5     1     8
 -2.2988887371171948E-01 a        89     0     5     1     9
  1.8998659346441935E-01 a        90     0     5     1    10
  2.7452906109559488E-01 a        91     0     5     1    11
  4.5616001200585227E-01 a        92     0     5     1    12
 -2.8787951786538568E-01 a        93     0     5     1    13
  7.7336468591195551E-01 a        94     0     5     1    14
 -9.0801988067567271E-02 a        95     0     5     1    15
  1.0926652420275142E-01 a        96     0     5     1    16
 -4.7678650430086866E-01 a        97     0     5     1    17
 -1.8359392628798032E-01 a        98     0     5     1    18
 -4.5338685175878760E-02 a        99     0     5     1    19
  2.8574386307729338E-01 a       100     0     5     1    20
  2.1114951633030415E-01 a       101     0     6     1     1
  8.1006957031956495E-01 a       102     0     6     1     2
 -5.6753574866831469E-01 a       103     0     6     1     3
 -6.5861485144663234E-01 a       104     0     6     1     4
  5.2075921643280354E-01 a       105     0     6     1     5
 -3.1590305567574922E-01 a       106     0     6     1     6
 -2.1948555435055156E-01 a       107     0     6     1     7
 -2.3977301337779813E-01 a       108     0     6     1     8
  3.7162231938040324E-01 a       109     0     6     1     9
  1.0350165904582208E-01 a       110     0     6     1    10
  7.1953161803157317E-01 a       111     0     6     1    11
  5.6466988647055127E-01 a       112     0     6     1    12
 -4.8508355910680467E-01 a       113     0     6     1    13
  7.7769583301316569E-01 a       114     0     6     1    14
  3.0529984649658110E-01 a       115     0     6     1    15
  4.6857962725368629E-01 a       116     0     6     1    16
  6.4416136685938863E-01 a       117     0     6     1    17
 -5.7250832893900315E-05 a       118     0     6     1    18
  1.7240498762237558E-01 a       119     0     6     1    19
  7.2128074199179848E-01 a       120     0     6     1    20
  1.4596114919683673E-01 a       121     0     7     1     1
 -2.1352049379580984E-01 a       122     0     7     1     2
  1.0285145300120480E+00 a       123     0     7     1     3
  4.7358879324261005E-01 a       124     0     7     1     4
 -4.1749298305783711E-01 a       125     0     7     1     5
 -1.4006975435374372E-01 a       126     0     7     1     6
  8.5898284238602052E-01 a       127     0     7     1     7
 -1.6229113137890772E-01 a       128     0     7     1     8
 -2.8005168646423895E-01 a       129     0     7     1     9
 -4.6309097045772002E-01 a       130     0     7     1    10
 -5.7460735060214541E-01 a       131     0     7     1    11
 -3.0766746303739431E-02 a       132     0     7     1    12
  5.9187465608409151E-01 a       133     0     7     1    13
 -1.4719771598585578E+00 a       134     0     7     1    14
 -1.3696991544337125E-01 a       135     0     7     1    15
 -3.1390488095826174E-01 a       136     0     7     1    16
 -8.3024035035590998E-02 a       137     0     7     1    17
  1.6210584651394588E-01 a       138     0     7     1    18
 -5.0707798531888637E-01 a       139     0     7     1    19
 -6.0419657474270805E-01 a       140     0     7     1    20
 -5.7400341549486276E-02 a       141     0     8     1     1
 -1.1192924208143439E-01 a       142     0     8     1     2
 -5.6323408347515957E-01 a       143     0     8     1     3
  2.7081820580623639E-01 a       144     0     8     1     4
  2.0237990073242773E-01 a       145     0     8     1     5
 -1.1617469862822534E-01 a       146     0     8     1     6
 -3.4946791691687434E-01 a       147     0     8     1     7
  3.2039259130754472E-01 a       148     0     8     1     8
 -4.4719209212800676E-02 a       149     0     8     1     9
 -5.5466250435911718E-02 a       150     0     8     1    10
  1.6445191656317745E-01 a       151     0     8     1    11
 -5.7316961351231425E-02 a       152     0     8     1    12
 -2.0994930397478458E-02 a       153     0     8     1    13
  2.0917209824065658E-01 a       154     0     8     1    14
 -1.2887454821845912E-01 a       155     0     8     1    15
  9.9707454918919622E-02 a       156     0     8     1    16
  3.0609907196401898E-01 a       157     0     8     1    17
  1.3846657271569357E-01 a       158     0     8     1    18
  3.2139996710620772E-01 a       159     0     8     1    19
  2.1532189773359181E-01 a       160     0     8     1    20
  8.3767416055454735E-02 a       161     0     9     1     1
  9.7830557203896429E-01 a       162     0     9     1     2
 -1.4419598117599739E+00 a       163     0     9     1     3
  9.2716833877642946E-01 a       164     0     9     1     4
  1.5296481994775779E-01 a       165     0     9     1     5
 -2.6205466443431286E-01 a       166     0     9     1     6
  3.0981062811832089E-01 a       167     0     9     1     7
 -1.1977341477077994E+00 a       168     0     9     1     8
 -1.2131778575970623E-01 a       169     0     9     1     9
 -3.3015661707278909E-01 a       170     0     9     1    10
 -1.5033901972498612E-01 a       171     0     9     1    11
  5.6340115787595368E-01 a       172     0     9     1    12
  6.3636687272740100E-01 a       173     0     9     1    13
  1.3938758539987695E-01 a       174     0     9     1    14
  1.7126707323650880E-01 a       175     0     9     1    15
 -6.3693133039346359E-02 a       176     0     9     1    16
  8.6399835649442103E-01 a       177     0     9     1    17
  1.8574712859696391E-01 a       178     0     9     1    18
  1.0182148312211503E-01 a       179     0     9     1    19
  1.7780960516040727E+00 a       180     0     9     1    20
  3.6962307683749346E-01 a       181     0    10     1     1
 -5.8217863448469420E-01 a       182     0    10     1     2
  1.4216022816541969E+00 a       183     0    10     1     3
 -1.4348794487196352E+00 a       184     0    10     1     4
 -2.1459188233609186E-01 a       185     0    10     1     5
  3.6556458568859945E-02 a       186     0    10     1     6
 -5.4523454652966841E-01 a       187     0    10     1     7
  9.8736781007952912E-01 a       188     0    10     1     8
  4.5371677119531267E-01 a       189     0    10     1     9
  2.0782165229985206E-01 a       190     0    10     1    10
  5.9780986675037617E-01 a       191     0    10     1    11
 -8.2298562041210485E-02 a       192     0    10     1    12
 -2.0515364081429699E-01 a       193     0    10     1    13
  1.0939813129223477E-01 a       194     0    10     1    14
 -8.1656217156142991E-02 a       195     0    10     1    15
 -3.5033442158128886E-01 a       196     0    10     1    16
 -7.8850646870516605E-01 a       197     0    10     1    17
  4.1742144091760219E-02 a       198     0    10     1    18
 -6.6724505228621500E-02 a       199     0    10     1    19
 -2.0364386321428349E+00 a       200     0    10     1    20
  2.1940244742057888E-01 a       201     0    11     1     1
 -4.5910682786076601E-01 a       202     0    11     1     2
  4.9797507367611599E-01 a       203     0    11     1     3
  6.3916113278586173E-01 a       204     0    11     1     4
  2.9665614725269490E-02 a       205     0    11     1     5
  3.5269802824244634E-01 a       206     0    11     1     6
 -2.8102664431374502E-01 a       207     0    11     1     7
 -7.8533531436332005E-01 a       208     0    11     1     8
 -1.9274178561908255E-02 a       209     0    11     1     9
  5.2022297000086726E-01 a       210     0    11     1    10
 -1.9309413430553787E-01 a       211     0    11     1    11
 -7.4439249992572676E-01 a       212     0    11     1    12
  3.5780140474794936E-01 a       213     0    11     1    13
 -3.2651213082345593E-01 a       214     0    11     1    14
 -8.1627771014061282E-02 a       215     0    11     1    15
  2.6829807773162490E-01 a       216     0    11     1    16
 -1.1598180308813455E-01 a       217     0    11     1    17
  6.4335343821572299E-02 a       218     0    11     1    18
 -2.4963325579528822E-01 a       219     0    11     1    19
 -4.9557752000822430E-01 a       220     0    11     1    20
 -2.7753318509287161E-01 a       221     0    12     1     1
 -1.1638836216558368E-01 a       222     0    12     1     2
 -5.7504047869660391E-01 a       223     0    12     1     3
 -7.3172647351358633E-01 a       224     0    12     1     4
  2.8021370596505890E-02 a       225     0    12     1     5
  4.4101262876622122E-01 a       226     0    12     1     6
  5.1145048000436744E-01 a       227     0    12     1     7
  5.1310020052356609E-01 a       228     0    12     1     8
  9.6974731841674128E-02 a       229     0    12     1     9
 -9.3107101108946622E-01 a       230     0    12     1    10
  1.5732153963738929E-01 a       231     0    12     1    11
  5.8945274433430028E-01 a       232     0    12     1    12
 -6.6434159055811159E-01 a       233     0    12     1    13
  2.1797693488062991E-01 a       234     0    12     1    14
 -3.5535434826902873E-01 a       235     0    12     1    15
 -5.0533786721520613E-01 a       236     0    12     1    16
  4.5347036286972642E-01 a       237     0    12     1    17
 -4.5121124208071939E-01 a       238     0    12     1    18
  3.5350918186155250E-01 a       239     0    12     1    19
  6.3000547649652638E-01 a       240     0    12     1    20
 -4.4047062884045457E-01 a       241     0    13     1     1
 -3.4639563482981517E-01 a       242     0    13     1     2
  4.9436953527375477E-01 a       243     0    13     1     3
  4.3044382201190823E-01 a       244     0    13     1     4
 -1.0898602343727336E-01 a       245     0    13     1     5
  1.2434410222064812E-01 a       246     0    13     1     6
 -2.5329092378351981E-01 a       247     0    13     1     7
  2.0020686811515057E-01 a       248     0    13     1     8
 -9.8094349652602351E-03 a       249     0    13     1     9
  6.0688554564857955E-01 a       250     0    13     1    10
 -3.6402215512168340E-01 a       251     0    13     1    11
 -8.3318400143260640E-01 a       252     0    13     1    12
 -6.8575342166140210E-02 a       253     0    13     1    13
 -6.7050858207287373E-02 a       254     0    13     1    14
  4.4158522007928214E-01 a       255     0    13     1    15
 -2.1484497002958618E-02 a       256     0    13     1    16
  1.8179705914067482E-01 a       257     0    13     1    17
 -5.1614413994821295E-01 a       258     0    13     1    18
 -6.0968619362936509E-02 a       259     0    13     1    19
 -5.7278013659939664E-01 a       260     0    13     1    20
 -2.7499465319184790E-01 a       261     0    14     1     1
  1.3335630121049255E-01 a       262     0    14     1     2
 -7.3027835724487256E-01 a       263     0    14     1     3
  6.1750599462727307E-01 a       264     0    14     1     4
 -8.1509027671330514E-01 a       265     0    14     1     5
 -3.1668515969789601E-01 a       266     0    14     1     6
  2.2663480358675564E-01 a       267     0    14     1     7
 -4.7335289689481463E-01 a       268     0    14     1     8
 -3.4092755794811379E-02 a       269     0    14     1     9
 -1.7955294266950839E-01 a       270     0    14     1    10
  1.5150838771114358E-01 a       271     0    14     1    11
  1.0186520149432880E-01 a       272     0    14     1    12
  3.9893993675864131E-01 a       273     0    14     1    13
 -3.8084581992569527E-01 a       274     0    14     1    14
 -4.1539360384658636E-01 a       275     0    14     1    15
  2.7165957494233473E-01 a       276     0    14     1    16
  2.7400061797694814E-01 a       277     0    14     1    17
 -4.8466149022955179E-01 a       278     0    14     1    18
 -9.7317810084868485E-03 a       279     0    14     1    19
  4.3400789692679809E-01 a       280     0    14     1    20
  4.0782886875193536E-01 a       281     0    15     1     1
  7.8825739072805448E-02 a       282     0    15     1     2
  8.0225974016551371E-01 a       283     0    15     1     3
  3.3457296560964817E-01 a       284     0    15     1     4
  3.3317081602332216E-01 a       285     0    15     1     5
  4.9690133760957732E-02 a       286     0    15     1     6
  9.6453039316416661E-02 a       287     0    15     1     7
 -1.2747077866930251E-01 a       288     0    15     1     8
  9.1273068336452517E-02 a       289     0    15     1     9
 -8.6707464251631989E-04 a       290     0    15     1    10
  1.2733596465236321E-01 a       291     0    15     1    11
 -8.5802204706034613E-02 a       292     0    15     1    12
 -6.2152349501208848E-02 a       293     0    15     1    13
 -3.5343597288414763E-01 a       294     0    15     1    14
 -1.0918644068354587E-01 a       295     0    15     1    15
 -1.9832198542298482E-01 a       296     0    15     1    16
  3.6706593240199964E-01 a       297     0    15     1    17
 -1.3601585247150111E-01 a       298     0    15     1    18
 -9.2348429985647074E-02 a       299     0    15     1    19
  4.4218040621389448E-01 a       300     0    15     1    20
  2.9809855439482541E-01 a       301     0    16     1     1
  3.5189969552551398E-01 a       302     0    16     1     2
 -8.1121396081196862E-01 a       303     0    16     1     3
  1.4353665800504994E-01 a       304     0    16     1     4
  3.0894414367944079E-01 a       305     0    16     1     5
 -3.7979423099945608E-01 a       306     0    16     1     6
 -2.0087683795066447E-01 a       307     0    16     1     7
 -3.1653982122192159E-01 a       308     0    16     1     8
  5.1631663684397555E-01 a       309     0    16     1     9
  1.3087941520958496E-01 a       310     0    16     1    10
 -1.9865109821004828E-01 a       311     0    16     1    11
  1.5559207443099601E-01 a       312     0    16     1    12
 -7.3006002705430018E-01 a       313     0    16     1    13
  6.4147989831276941E-01 a       314     0    16     1    14
  7.5961190727049188E-01 a       315     0    16     1    15
  1.2262567771794988E-01 a       316     0    16     1    16
  4.1680841271683861E-01 a       317     0    16     1    17
 -3.0262863969082582E-01 a       318     0    16     1    18
 -5.9782853082655918E-01 a       319     0    16     1    19
  5.6245432951571517E-01 a       320     0    16     1    20
 -2.3600176790580049E-01 a       321     0    17     1     1
 -3.9850541023281849E-01 a       322     0    17     1     2
  1.9774355049389322E-01 a       323     0    17     1     3
  4.3028886464452060E-01 a       324     0    17     1     4
 -9.9984739640910619E-02 a       325     0    17     1     5
  1.2366644804564980E-01 a       326     0    17     1     6
 -5.0233632879612322E-01 a       327     0    17     1     7
 -4.8918389512021693E-01 a       328     0    17     1     8
  7.7269316129094823E-02 a       329     0    17     1     9
  8.7494694693916436E-02 a       330     0    17     1    10
  2.6023740616883007E-01 a       331     0    17     1    11
 -3.4590381004419879E-01 a       332     0    17     1    12
  6.3592141170274752E-01 a       333     0    17     1    13
 -6.9178006297329131E-01 a       334     0    17     1    14
 -2.2176707845565871E-01 a       335     0    17     1    15
 -7.7490438636317313E-02 a       336     0    17     1    16
 -5.3368171492473604E-01 a       337     0    17     1    17
  3.8261973503884117E-01 a       338     0    17     1    18
  4.2679465136836436E-01 a       339     0    17     1    19
 -7.0153000369143725E-01 a       340     0    17     1    20
 -3.3480193656438306E-01 a       341     0    18     1     1
  1.6544004035836363E-01 a       342     0    18     1     2
 -2.3358900489018156E-01 a       343     0    18     1     3
 -2.6479578908222079E-01 a       344     0    18     1     4
  4.0817353935630318E-01 a       345     0    18     1     5
 -1.2988938808594130E-01 a       346     0    18     1     6
 -1.1147128352281216E-01 a       347     0    18     1     7
  2.2783009503041526E-01 a       348     0    18     1     8
  5.4552704451584742E-02 a       349     0    18     1     9
  1.6942292891464131E-01 a       350     0    18     1    10
  2.7805526567264044E-01 a       351     0    18     1    11
  3.4214593037774149E-01 a       352     0    18     1    12
  1.3970817700716939E-01 a       353     0    18     1    13
  1.7644911447341707E-01 a       354     0    18     1    14
  2.1888157809352399E-02 a       355     0    18     1    15
 -3.7657913437406321E-01 a       356     0    18     1    16
  7.1257616159621362E-01 a       357     0    18     1    17
  2.6969326145045502E-01 a       358     0    18     1    18
  5.3067459459816368E-01 a       359     0    18     1    19
  1.8392272317860731E-01 a       360     0    18     1    20
  8.1877107501028168E-01 a       361     0    19     1     1
  6.0747590225023251E-01 a       362     0    19     1     2
 -2.5713572374699389E-01 a       363     0    19     1     3
 -5.1466177421655664E-02 a       364     0    19     1     4
  5.2771100183842856E-01 a       365     0    19     1     5
  4.0301460659227670E-02 a       366     0    19     1     6
  3.4741710712966661E-01 a       367     0    19     1     7
 -1.1985892516738775E-01 a       368     0    19     1     8
  2.7234464123994889E-01 a       369     0    19     1     9
 -1.5545180513115370E-01 a       370     0    19     1    10
 -4.9054761611651271E-01 a       371     0    19     1    11
 -1.5058970321841719E-01 a       372     0    19     1    12
  1.6485279663657437E-01 a       373     0    19     1    13
  6.9129233042473959E-01 a       374     0    19     1    14
  3.0168397356845927E-01 a       375     0    19     1    15
  6.1817540288329176E-01 a       376     0    19     1    16
 -8.1388953212783699E-01 a       377     0    19     1    17
  1.1592350674162144E-01 a       378     0    19     1    18
 -2.1367082681477034E-01 a       379     0    19     1    19
  3.7347040151286387E-01 a       380     0    19     1    20
 -1.4022398837292385E-01 a       381     0    20     1     1
  3.5404555808445121E-02 a       382     0    20     1     2
  6.5525328310808550E-03 a       383     0    20     1     3
  6.3078319954447640E-02 a       384     0    20     1     4
 -1.8522645783291897E-01 a       385     0    20     1     5
  2.5239310689281469E-01 a       386     0    20     1     6
  7.6304908262095725E-02 a       387     0    20     1     7
  1.4612879022729502E-01 a       388     0    20     1     8
 -3.8641803325043916E-01 a       389     0    20     1     9
 -2.0262567914352586E-01 a       390     0    20     1    10
  1.9476492733997955E-01 a       391     0    20     1    11
  3.5688943770038201E-01 a       392     0    20     1    12
  7.5386108959674791E-01 a       393     0    20     1    13
 -3.6786570052868367E-01 a       394     0    20     1    14
  1.7496819739806396E-01 a       395     0    20     1    15
 -5.7918334730250647E-02 a       396     0    20     1    16
 -1.8269133098446452E-02 a       397     0    20     1    17
 -6.5871085576262020E-02 a       398     0    20     1    18
 -2.3181149618526933E-01 a       399     0    20     1    19
  1.0062923409787999E-01 a       400     0    20     1    20
 -1.7743493745324762E-01 a       401     0    21     1     1
  2.0469349606488385E-01 a       402     0    21     1     2
  4.6591306887974976E-01 a       403     0    21     1     3
 -3.3026664551097806E-01 a       404     0    21     1     4
  4.9307865661439249E-01 a       405     0    21     1     5
 -3.6856460274218811E-01 a       406     0    21     1     6
  1.8243967084722962E-01 a       407     0    21     1     7
  2.7370547500031206E-01 a       408     0    21     1     8
  3.7855240340484170E-01 a       409     0    21     1     9
  6.4608208773960274E-01 a       410     0    21     1    10
  3.7451134239281331E-01 a       411     0    21     1    11
 -4.8848752302024712E-01 a       412     0    21     1    12
  3.4011372911039262E-01 a       413     0    21     1    13
 -4.3068532348961297E-01 a       414     0    21     1    14
 -1.7070810809691997E-01 a       415     0    21     1    15
 -6.4582308886993034E-01 a       416     0    21     1    16
 -3.6454665909247319E-01 a       417     0    21     1    17
 -6.3461138894588695E-02 a       418     0    21     1    18
 -7.7274913110527352E-02 a       419     0    21     1    19
  2.4171650677302808E-01 a       420     0    21     1    20
 -7.1086759622190701E-02 a       421     0    22     1     1
  1.1264509400240234E-01 a       422     0    22     1     2
  1.7515055704206729E-02 a       423     0    22     1     3
 -1.8915996089813200E-01 a       424     0    22     1     4
 -9.9518033700610339E-02 a       425     0    22     1     5
  3.7624019092018213E-01 a       426     0    22     1     6
 -3.3435358646020197E-01 a       427     0    22     1     7
 -2.4772473383556076E-01 a       428     0    22     1     8
  9.7682239102697660E-02 a       429     0    22     1     9
  4.6752108724510411E-01 a       430     0    22     1    10
 -2.2133048765112107E-01 a       431     0    22     1    11
  4.6135239937883205E-01 a       432     0    22     1    12
 -2.8868433668069772E-02 a       433     0    22     1    13
  2.1443591124361069E-01 a       434     0    22     1    14
  3.9916755285036259E-01 a       435     0    22     1    15
 -3.1666666184420336E-02 a       436     0    22     1    16
 -9.5774687420835924E-01 a       437     0    22     1    17
  1.6946884008709931E-02 a       438     0    22     1    18
 -7.8182540359942751E-02 a       439     0    22     1    19
 -5.7057014705175257E-01 a       440     0    22     1    20
  8.4724337754135737E-01 a       441     0    23     1     1
 -1.6436091537760270E-01 a       442     0    23     1     2
 -2.4274038059537112E-01 a       443     0    23     1     3
 -4.0033421878387050E-02 a       444     0    23     1     4
  1.4552234769357166E+00 a       445     0    23     1     5
 -1.7942515262457048E-01 a       446     0    23     1     6
 -3.0910414636854933E-01 a       447     0    23     1     7
 -1.4629744291637604E-03 a       448     0    23     1     8
  3.8197508851760337E-01 a       449     0    23     1     9
 -9.6208111875327698E-02 a       450     0    23     1    10
 -4.4201996734097981E-01 a       451     0    23     1    11
 -7.1463717988171449E-01 a       452     0    23     1    12
 -1.7015091406213731E-01 a       453     0    23     1    13
  7.5754913454484385E-01 a       454     0    23     1    14
  1.5333210146792561E-01 a       455     0    23     1    15
 -4.1586289836997227E-02 a       456     0    23     1    16
  4.6354466011711798E-01 a       457     0    23     1    17
 -2.7155978268752440E-01 a       458     0    23     1    18
  3.0404795972888016E-01 a       459     0    23     1    19
  1.8418491832537125E-02 a       460     0    23     1    20
  7.2456314991186710E-02 a       461     0    24     1     1
  4.0395325507576541E-01 a       462     0    24     1     2
  2.9612314986876226E-01 a       463     0    24     1     3
  2.9658545220330124E-01 a       464     0    24     1     4
  1.9335051334895473E-01 a       465     0    24     1     5
 -9.3873564264765771E-02 a       466     0    24     1     6
 -2.0715082574162819E-01 a       467     0    24     1     7
 -4.3156259402604497E-01 a       468     0    24     1     8
  2.7677795967964985E-01 a       469     0    24     1     9
 -5.2825507232615893E-02 a       470     0    24     1    10
 -2.5307114342340800E-02 a       471     0    24     1    11
  8.5935018732456597E-02 a       472     0    24     1    12
  2.9512023065501858E-01 a       473     0    24     1    13
  5.8683421485249310E-01 a       474     0    24     1    14
 -8.6979757881769565E-02 a       475     0    24     1    15
 -3.4481651738153524E-01 a       476     0    24     1    16
  6.5111500402712341E-01 a       477     0    24     1    17
 -4.9524661574503476E-01 a       478     0    24     1    18
  1.0271154343516782E-01 a       479     0    24     1    19
 -3.7994823266927008E-01 a       480     0    24     1    20
  2.6803574749041204E-01 a       481     0    25     1     1
 -6.2492377883803596E-01 a       482     0    25     1     2
 -7.0196478139436158E-01 a       483     0    25     1     3
 -2.8136447467459025E-01 a       484     0    25     1     4
  1.5192095002147206E+00 a       485     0    25     1     5
  7.4266372958269947E-02 a       486     0    25     1     6
 -5.1767026949056538E-01 a       487     0    25     1     7
  8.2509198954978852E-02 a       488     0    25     1     8
 -4.0723720471500097E-01 a       489     0    25     1     9
 -8.7713794315971122E-02 a       490     0    25     1    10
  2.4633960300069002E-01 a       491     0    25     1    11
 -4.4483032405438677E-01 a       492     0    25     1    12
 -6.1278955262582502E-01 a       493     0    25     1    13
  2.2245268911359230E-02 a       494     0    25     1    14
 -3.1208200549962650E-01 a       495     0    25     1    15
  2.6715454128954935E-01 a       496     0    25     1    16
 -8.6686070113940206E-01 a       497     0    25     1    17
 -3.4285500783403439E-01 a       498     0    25     1    18
  7.6921078805889209E-01 a       499     0    25     1    19
  2.4053987405519087E-01 a       500     0    25     1    20
 -2.2250331239907487E-01 a       501     0    26     1     1
 -8.1919714661689041E-02 a       502     0    26     1     2
 -3.6057175025946919E-01 a       503     0    26     1     3
 -1.6514254547535057E-01 a       504     0    26     1     4
 -3.1781762308843775E-01 a       505     0    26     1     5
 -6.9902674208353652E-02 a       506     0    26     1     6
 -2.9458532363438802E-02 a       507     0    26     1     7
  1.1599318624439059E-01 a       508     0    26     1     8
 -3.1130119898280262E-01 a       509     0    26     1     9
  4.9040797284168758E-01 a       510     0    26     1    10
 -1.5282358473795271E-01 a       511     0    26     1    11
 -1.0178222769387220E-02 a       512     0    26     1    12
 -1.1299346410393837E-01 a       513     0    26     1    13
 -2.4706153503562964E-01 a       514     0    26     1    14
 -2.1527288594687014E-01 a       515     0    26     1    15
  5.0894452897136200E-01 a       516     0    26     1    16
 -8.1375827758693375E-01 a       517     0    26     1    17
  5.0269907220456866E-01 a       518     0    26     1    18
 -4.7004320916270610E-02 a       519     0    26     1    19
  2.2777686694433474E-01 a       520     0    26     1    20
 -2.0219783358531243E-01 a       521     0    27     1     1
  8.9607859422630864E-01 a       522     0    27     1     2
  4.2989346350207541E-01 a       523     0    27     1     3
  2.2623617055908971E-01 a       524     0    27     1     4
 -1.2378452843465408E+00 a       525     0    27     1     5
 -1.0925228732088432E+00 a       526     0    27     1     6
  7.6161701929098669E-01 a       527     0    27     1     7
 -1.1743338012304096E-01 a       528     0    27     1     8
  6.1590760548887580E-01 a       529     0    27     1     9
  5.6925847631813287E-01 a       530     0    27     1    10
