################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.0262651917852665E-01 a        68     0     4     1     8
 -4.3318478280582007E-01 a        69     0     4     1     9
 -5.1828156679601600E-01 a        70     0     4     1    10
 -5.4623112855751499E-01 a        71     0     4     1    11
 -2.2575702382168947E-01 a        72     0     4     1    12
 -1.9680039831219887E-01 a        73     0     4     1    13
 -2.4573648960598038E-01 a        74     0     4     1    14
 -3.8751551808252360E-01 a        75     0     4     1    15
 -5.8180498071286735E-01 a        76     0     4     1    16
 -1.0521282362154721E-01 a        77     0     4     1    17
 -1.5355172093605221E-01 a        78     0     4     1    18
 -1.4813953003327870E-01 a        79     0     4     1    19
 -8.2726722773674641E-03 a        80     0     4     1    20
  5.0510921206496018E-01 a        81     0     5     1     1
  1.2050223400598940E-02 a        82     0     5     1     2
  2.8091643196584948E-01 a        83     0     5     1     3
 -2.9104852129465470E-02 a        84     0     5     1     4
  1.5902799127876038E-01 a        85     0     5     1     5
 -5.4878075741558885E-01 a        86     0     5     1     6
  4.8619939754668534E-01 a        87     0     5     1     7
  6.6717334883850524E-02 a        88     0     5     1     8
  5.6683622266666100E-01 a        89     0     5     1     9
  1.7961627594145480E-02 a        90     0     5     1    10
 -5.6972915164110327E-01 a        91     0     5     1    11
  2.6325600199012084E-01 a        92     0     5     1    12
  5.1465134396681422E-01 a        93     0     5     1    13
  1.3348597605439297E-01 a        94     0     5     1    14
 -1.2356077695288405E-01 a        95     0     5     1    15
 -4.1640608756424231E-02 a        96     0     5     1    16
  3.0075173620566398E-01 a        97     0     5     1    17
 -3.0071549258834512E-01 a        98     0     5     1    18
 -2.2610429934559151E-01 a        99     0     5     1    19
  4.6215690385631986E-01 a       100     0     5     1    20
  3.2131073293288576E-01 a       101     0     6     1     1
 -3.0397509429225550E-01 a       102     0     6     1     2
  4.9134010970710673E-01 a       103     0     6     1     3
 -3.0779230007333791E-01 a       104     0     6     1     4
  5.8133092548059617E-01 a       105     0     6     1     5
 -2.2298645683864426E-01 a       106     0     6     1     6
  5.6376180792661246E-01 a       107     0     6     1     7
 -1.7074551758294101E-01 a       108     0     6     1     8
  5.5950726954655183E-01 a       109     0     6     1     9
 -1.9747561787689752E-01 a       110     0     6     1    10
 -6.7347396334537635E-01 a       111     0     6     1    11
 -2.1693470418308047E-01 a       112     0     6     1    12
  5.6305178073309170E-01 a       113     0     6     1    13
  6.5354669216620553E-01 a       114     0     6     1    14
 -3.7219480212309319E-01 a       115     0     6     1    15
 -1.4487342569722791E-01 a       116     0     6     1    16
 -3.8442103317351717E-01 a       117     0     6     1    17
 -3.0473541454534608E-01 a       118     0     6     1    18
  2.7042046438217771E-02 a       119     0     6     1    19
  2.8468626208971493E-01 a       120     0     6     1    20
  3.2873168486516158E-01 a       121     0     7     1     1
  6.6833382886889697E-02 a       122     0     7     1     2
  2.1637639803059197E-01 a       123     0     7     1     3
 -1.3507941517675934E-01 a       124     0     7     1     4
  1.5773810773315367E-01 a       125     0     7     1     5
  1.8975774168559559E-01 a       126     0     7     1     6
  1.2189714762828364E-01 a       127     0     7     1     7
 -1.5810902783285025E-01 a       128     0     7     1     8
  2.1343000273573512E-01 a       129     0     7     1     9
 -2.3637016518883264E-01 a       130     0     7     1    10
 -1.0781007749080065E-01 a       131     0     7     1    11
  1.8969940585087697E-01 a       132     0     7     1    12
  8.7540750113082100E-02 a       133     0     7     1    13
 -2.3739891731262108E-01 a       134     0     7     1    14
  6.0954000087157234E-01 a       135     0     7     1    15
  3.7420649852384391E-01 a       136     0     7     1    16
  5.6278648894696148E-01 a       137     0     7     1    17
  5.7685173145768198E-01 a       138     0     7     1    18
 -1.7536969691327087E-01 a       139     0     7     1    19
 -9.4251319830792810E-02 a       140     0     7     1    20
 -3.6759503986300002E-01 a       141     0     8     1     1
 -5.2477549680991042E-01 a       142     0     8     1     2
 -2.9335480829643029E-01 a       143     0     8     1     3
 -4.9442239136210583E-03 a       144     0     8     1     4
  1.3729527412865525E-01 a       145     0     8     1     5
 -1.9289721317760350E-01 a       146     0     8     1     6
  1.9828158949767247E-01 a       147     0     8     1     7
  3.4182281949236021E-01 a       148     0     8     1     8
 -1.8942737417963412E-01 a       149     0     8     1     9
  2.1095700309893320E-01 a       150     0     8     1    10
  2.2972548256319173E-02 a       151     0     8     1    11
 -2.3472105033959209E-01 a       152     0     8     1    12
 -5.8459252408539797E-01 a       153     0     8     1    13
  1.0446323268222345E-01 a       154     0     8     1    14
 -2.7060324869141550E-01 a       155     0     8     1    15
 -8.3508331250643386E-02 a       156     0     8     1    16
 -1.7437318269112312E-01 a       157     0     8     1    17
 -4.1488618109685382E-01 a       158     0     8     1    18
  5.8397825570541319E-03 a       159     0     8     1    19
  8.6964708235667168E-02 a       160     0     8     1    20
 -3.1313195988849074E-01 a       161     0     9     1     1
 -2.6899536148274894E-01 a       162     0     9     1     2
 -7.6517246783507024E-03 a       163     0     9     1     3
 -2.6088612067040723E-01 a       164     0     9     1     4
  3.0578389175618376E-01 a       165     0     9     1     5
 -1.5355926213717336E-01 a       166     0     9     1     6
  2.5209812191880867E-02 a       167     0     9     1     7
  1.8292399640072154E-01 a       168     0     9     1     8
 -2.0412043842187202E-01 a       169     0     9     1     9
  3.4324570917696984E-01 a       170     0     9     1    10
  2.1563935928796718E-01 a       171     0     9     1    11
  4.5826395688500283E-02 a       172     0     9     1    12
  8.6399764755001940E-02 a       173     0     9     1    13
  3.3272751634474856E-01 a       174     0     9     1    14
 -5.4901254179363856E-01 a       175     0     9     1    15
 -4.7676202415620705E-01 a       176     0     9     1    16
  1.6711837399444471E-01 a       177     0     9     1    17
  2.2356437180869540E-01 a       178     0     9     1    18
 -2.1107943171926105E-01 a       179     0     9     1    19
 -5.2233876849950393E-02 a       180     0     9     1    20
  6.6784289195716509E-02 a       181     0    10     1     1
  8.6068046698285466E-02 a       182     0    10     1     2
 -4.1148741745488010E-01 a       183     0    10     1     3
 -1.3727221359150291E-01 a       184     0    10     1     4
  5.7551199477554660E-02 a       185     0    10     1     5
 -1.4691214923361981E-01 a       186     0    10     1     6
  6.3998376534209825E-02 a       187     0    10     1     7
 -5.1114109189360535E-01 a       188     0    10     1     8
  2.2195977908973531E-02 a       189     0    10     1     9
  3.2184325955644399E-01 a       190     0    10     1    10
  7.0770057890736190E-02 a       191     0    10     1    11
  3.6135169220786800E-01 a       192     0    10     1    12
 -1.4295164233865221E-01 a       193     0    10     1    13
 -2.8957525829706154E-01 a       194     0    10     1    14
  3.6138367902079138E-01 a       195     0    10     1    15
  9.4467978486237572E-02 a       196     0    10     1    16
  2.5144498663478732E-01 a       197     0    10     1    17
 -9.0056365824170162E-02 a       198     0    10     1    18
 -8.2555242555234234E-02 a       199     0    10     1    19
 -2.4995017285290089E-05 a       200     0    10     1    20
 -3.9437170231172922E-02 a       201     0    11     1     1
 -2.3748393462899714E-01 a       202     0    11     1     2
 -1.9354069661909945E-01 a       203     0    11     1     3
 -6.4112942595626637E-02 a       204     0    11     1     4
 -3.1405780746720197E-01 a       205     0    11     1     5
  1.9484817049358041E-01 a       206     0    11     1     6
  1.4165790118719274E-01 a       207     0    11     1     7
  6.8571725464339706E-02 a       208     0    11     1     8
  1.4459333783041872E-01 a       209     0    11     1     9
  2.5719449468714867E-01 a       210     0    11     1    10
 -1.1495459747833907E-01 a       211     0    11     1    11
 -8.0428904292356301E-02 a       212     0    11     1    12
  6.0931330379926985E-02 a       213     0    11     1    13
 -2.6410655820323298E-01 a       214     0    11     1    14
  2.3424512980125661E-01 a       215     0    11     1    15
  4.6384945146804252E-01 a       216     0    11     1    16
  2.3735874200426124E-01 a       217     0    11     1    17
 -2.1584681819315327E-01 a       218     0    11     1    18
  1.1785930453442642E-01 a       219     0    11     1    19
 -1.2027871719877199E-01 a       220     0    11     1    20
 -2.4410895845996877E-03 a       221     0    12     1     1
  3.3081357935846815E-02 a       222     0    12     1     2
  3.9027673818782266E-01 a       223     0    12     1     3
  4.3280148281851061E-01 a       224     0    12     1     4
  3.5621721857520008E-02 a       225     0    12     1     5
  8.7529316160567736E-02 a       226     0    12     1     6
  1.4414851071631557E-01 a       227     0    12     1     7
 -1.9453832080096761E-01 a       228     0    12     1     8
 -2.9008781456430301E-02 a       229     0    12     1     9
 -1.8943108454267540E-01 a       230     0    12     1    10
 -2.7487863515035288E-01 a       231     0    12     1    11
 -7.0976063026601477E-02 a       232     0    12     1    12
  3.5069315972072336E-02 a       233     0    12     1    13
 -4.4877147764701544E-02 a       234     0    12     1    14
  1.9549095211898593E-01 a       235     0    12     1    15
  3.7297894321848857E-01 a       236     0    12     1    16
 -3.3063882290064411E-01 a       237     0    12     1    17
 -5.7931881689769260E-01 a       238     0    12     1    18
  2.7680028804743428E-01 a       239     0    12     1    19
  3.2040630788156654E-01 a       240     0    12     1    20
  2.9253665380914423E-01 a       241     0    13     1     1
  1.2324628725330451E-02 a       242     0    13     1     2
  1.3751679086161659E-02 a       243     0    13     1     3
 -2.9815084130120705E-02 a       244     0    13     1     4
  2.2281730165090041E-01 a       245     0    13     1     5
  6.2778403864030025E-02 a       246     0    13     1     6
  3.2344197440190697E-01 a       247     0    13     1     7
 -4.2003895452186840E-01 a       248     0    13     1     8
  2.2633618496820540E-01 a       249     0    13     1     9
 -3.6507766117286067E-01 a       250     0    13     1    10
 -1.5051401023164368E-01 a       251     0    13     1    11
  6.2221634205504095E-01 a       252     0    13     1    12
  9.2047909388545276E-02 a       253     0    13     1    13
 -2.6947584494410863E-02 a       254     0    13     1    14
  4.2743488925446943E-01 a       255     0    13     1    15
  1.6691810860358527E-01 a       256     0    13     1    16
 -1.4933439334296400E-01 a       257     0    13     1    17
 -6.4805187999072522E-01 a       258     0    13     1    18
 -4.9723682992404838E-01 a       259     0    13     1    19
 -7.6671174795556518E-02 a       260     0    13     1    20
 -3.4254423663579711E-02 a       261     0    14     1     1
  1.6459482764750383E-01 a       262     0    14     1     2
  1.4454173407972837E-01 a       263     0    14     1     3
  1.1213294038111558E-01 a       264     0    14     1     4
 -4.5534905930905162E-01 a       265     0    14     1     5
  1.1541057801763063E-01 a       266     0    14     1     6
 -1.5734479197603526E-02 a       267     0    14     1     7
  1.4775057083373426E-02 a       268     0    14     1     8
 -1.3431553439822747E-01 a       269     0    14     1     9
 -4.6525204390538123E-02 a       270     0    14     1    10
 -5.2401010164628156E-02 a       271     0    14     1    11
 -7.8139384202535367E-01 a       272     0    14     1    12
 -7.8611173122490918E-01 a       273     0    14     1    13
 -2.0599368936369919E-01 a       274     0    14     1    14
 -3.1234104058835277E-01 a       275     0    14     1    15
 -1.6208369630760422E-01 a       276     0    14     1    16
  2.0544586247892852E-02 a       277     0    14     1    17
  3.5827497910940720E-01 a       278     0    14     1    18
  1.8002797335711873E-01 a       279     0    14     1    19
 -2.1603743120598193E-01 a       280     0    14     1    20
 -1.5195833676816531E-01 a       281     0    15     1     1
  6.2612446335042105E-01 a       282     0    15     1     2
 -4.8231803401645228E-02 a       283     0    15     1     3
  1.8374989925196938E-01 a       284     0    15     1     4
 -3.1025554803458921E-01 a       285     0    15     1     5
 -2.2978009830198554E-01 a       286     0    15     1     6
 -3.7971399744958328E-01 a       287     0    15     1     7
  2.0737972382630993E-01 a       288     0    15     1     8
 -2.8739180151744531E-01 a       289     0    15     1     9
  1.1437788388534788E-01 a       290     0    15     1    10
  1.1073560239645343E-02 a       291     0    15     1    11
 -6.2626786001846943E-02 a       292     0    15     1    12
  4.9865205149175162E-01 a       293     0    15     1    13
  1.4213016756108759E-01 a       294     0    15     1    14
 -4.4487943688004361E-01 a       295     0    15     1    15
  2.5419740532403340E-02 a       296     0    15     1    16
 -1.8380493434147613E-01 a       297     0    15     1    17
  4.5088716570197795E-01 a       298     0    15     1    18
 -2.8141845118961528E-01 a       299     0    15     1    19
 -3.1707362012817636E-01 a       300     0    15     1    20
  1.0942892506078186E+00 a       301     0    16     1     1
  3.0050695494808305E-01 a       302     0    16     1     2
 -4.8417351210374876E-01 a       303     0    16     1     3
 -1.8865347918355599E-01 a       304     0    16     1     4
  4.6349242214951453E-01 a       305     0    16     1     5
  1.4544688631705105E-01 a       306     0    16     1     6
 -6.8161397789646883E-01 a       307     0    16     1     7
  5.0459845821910221E-01 a       308     0    16     1     8
  8.7349458871278751E-01 a       309     0    16     1     9
  4.8909136244689128E-01 a       310     0    16     1    10
 -3.1365925197882760E-01 a       311     0    16     1    11
  7.4882959262298454E-01 a       312     0    16     1    12
 -2.9287569602720909E-01 a       313     0    16     1    13
  1.7289649683339728E-01 a       314     0    16     1    14
  3.6356028756199593E-01 a       315     0    16     1    15
 -1.4765718744145470E-01 a       316     0    16     1    16
  1.9204056236365259E+00 a       317     0    16     1    17
 -4.7757376605925916E-01 a       318     0    16     1    18
 -4.3745965262941588E-01 a       319     0    16     1    19
 -2.5060633045310471E-01 a       320     0    16     1    20
 -8.0655280711114885E-01 a       321     0    17     1     1
  4.9776061291236691E-02 a       322     0    17     1     2
  1.1451530593331374E+00 a       323     0    17     1     3
 -1.6063331747209675E-01 a       324     0    17     1     4
 -8.0881154170259664E-02 a       325     0    17     1     5
 -3.1350138218705820E-01 a       326     0    17     1     6
  7.1229697304922179E-01 a       327     0    17     1     7
 -4.3596646278029988E-01 a       328     0    17     1     8
 -1.1064080179949112E+00 a       329     0    17     1     9
 -1.0289783529314624E-01 a       330     0    17     1    10
  9.5133957785361826E-03 a       331     0    17     1    11
 -4.8484593283960775E-01 a       332     0    17     1    12
 -1.7185247626336528E-01 a       333     0    17     1    13
 -1.4791998741910981E-01 a       334     0    17     1    14
 -6.1883839152629916E-01 a       335     0    17     1    15
  4.5458675794363676E-02 a       336     0    17     1    16
 -1.8572606285647888E+00 a       337     0    17     1    17
  2.9134291144358665E-01 a       338     0    17     1    18
  7.4290999550306061E-02 a       339     0    17     1    19
  3.7133672943402141E-01 a       340     0    17     1    20
 -4.3592911572733589E-01 a       341     0    18     1     1
 -3.7804153722590222E-01 a       342     0    18     1     2
  1.2476453745040732E-01 a       343     0    18     1     3
  7.2310459399027261E-03 a       344     0    18     1     4
 -3.9578063542094072E-01 a       345     0    18     1     5
  2.4361886152310472E-01 a       346     0    18     1     6
 -1.6961773308536782E-01 a       347     0    18     1     7
 -1.2733006767008864E-01 a       348     0    18     1     8
  9.6604873156424964E-02 a       349     0    18     1     9
 -1.5498794839533320E-01 a       350     0    18     1    10
  1.3154730651993468E-01 a       351     0    18     1    11
 -1.9878370106141144E-01 a       352     0    18     1    12
 -9.5706262438198644E-02 a       353     0    18     1    13
  6.9672106481945639E-01 a       354     0    18     1    14
  1.8883940043517392E-01 a       355     0    18     1    15
 -1.0763249608898502E-01 a       356     0    18     1    16
 -1.3731557992904173E-01 a       357     0    18     1    17
  8.0966497406380078E-01 a       358     0    18     1    18
 -1.2049493355904473E-01 a       359     0    18     1    19
 -1.9783454649475199E-01 a       360     0    18     1    20
  2.7299085786708092E-02 a       361     0    19     1     1
  5.5611159828594858E-03 a       362     0    19     1     2
 -4.8116216972545471E-02 a       363     0    19     1     3
 -2.9728570021090267E-01 a       364     0    19     1     4
 -1.1230652050757406E-01 a       365     0    19     1     5
 -7.6444127009617932E-02 a       366     0    19     1     6
  1.2039928204408591E-01 a       367     0    19     1     7
  2.7488784324063095E-02 a       368     0    19     1     8
 -1.0116657947643573E-01 a       369     0    19     1     9
 -3.0991201070522484E-01 a       370     0    19     1    10
  6.8835011242110458E-02 a       371     0    19     1    11
  7.4136311167023949E-01 a       372     0    19     1    12
  6.0650990420860340E-01 a       373     0    19     1    13
 -1.1085773224683588E+00 a       374     0    19     1    14
  1.8715523227770606E-02 a       375     0    19     1    15
  8.9865014558666564E-02 a       376     0    19     1    16
  3.8648108447170010E-01 a       377     0    19     1    17
 -6.1040698141913485E-01 a       378     0    19     1    18
 -1.8090863740431179E-01 a       379     0    19     1    19
  5.7648310097965727E-01 a       380     0    19     1    20
 -3.0297781811291941E-01 a       381     0    20     1     1
 -3.0694865622686827E-02 a       382     0    20     1     2
 -2.5589196122153701E-01 a       383     0    20     1     3
 -1.1957051454490905E-01 a       384     0    20     1     4
 -3.3008931901002503E-01 a       385     0    20     1     5
 -4.3714197208043920E-01 a       386     0    20     1     6
  6.3729541484683594E-01 a       387     0    20     1     7
 -2.5111757220878334E-01 a       388     0    20     1     8
  1.0023914417946413E-01 a       389     0    20     1     9
 -2.0822704425381294E-01 a       390     0    20     1    10
  1.4840383796131684E-01 a       391     0    20     1    11
 -7.5175985593582006E-01 a       392     0    20     1    12
 -4.8204834786051970E-01 a       393     0    20     1    13
  4.9594076235489831E-01 a       394     0    20     1    14
  4.4173658708697223E-02 a       395     0    20     1    15
  4.0619744303932570E-01 a       396     0    20     1    16
 -9.5919265094321549E-01 a       397     0    20     1    17
  1.7181693605797574E-01 a       398     0    20     1    18
  8.8459060524421529E-01 a       399     0    20     1    19
 -2.8064781568651755E-02 a       400     0    20     1    20
  4.6115454690296859E-01 a       401     0    21     1     1
  3.2644730818059431E-01 a       402     0    21     1     2
 -2.5619918494213878E-01 a       403     0    21     1     3
  3.2054383589441227E-01 a       404     0    21     1     4
 -2.7199494307933586E-01 a       405     0    21     1     5
  6.6999731606472479E-01 a       406     0    21     1     6
 -2.9221010500972400E-01 a       407     0    21     1     7
  7.4532947217946566E-01 a       408     0    21     1     8
  2.2326201489914596E-01 a       409     0    21     1     9
  2.7617691071096229E-01 a       410     0    21     1    10
  1.7865821138172913E-01 a       411     0    21     1    11
  4.3652817897266166E-01 a       412     0    21     1    12
  4.2749368063813042E-01 a       413     0    21     1    13
  4.8876549894591748E-01 a       414     0    21     1    14
  6.6772947891520718E-01 a       415     0    21     1    15
 -3.4371178405633618E-01 a       416     0    21     1    16
  8.8698847141956705E-01 a       417     0    21     1    17
  2.2108797617110029E-01 a       418     0    21     1    18
 -3.9573404131331104E-03 a       419     0    21     1    19
 -5.0631002933092795E-01 a       420     0    21     1    20
  9.5096632813417203E-01 a       421     0    22     1     1
  3.8438946446610495E-01 a       422     0    22     1     2
 -3.3089090935152815E-01 a       423     0    22     1     3
 -5.6623681762615652E-01 a       424     0    22     1     4
  2.4252785613789396E-01 a       425     0    22     1     5
  2.8162181001257149E-02 a       426     0    22     1     6
  5.0680357146308808E-01 a       427     0    22     1     7
  7.4302126849668986E-03 a       428     0    22     1     8
 -7.1908808702396010E-01 a       429     0    22     1     9
  1.2560780386045378E-01 a       430     0    22     1    10
 -5.6763176595834053E-01 a       431     0    22     1    11
  3.8569530772271776E-01 a       432     0    22     1    12
  2.4289879580452564E-01 a       433     0    22     1    13
 -6.8190497028367836E-01 a       434     0    22     1    14
  1.0639350028411942E-01 a       435     0    22     1    15
 -5.3429293138215794E-01 a       436     0    22     1    16
  3.0334047552795079E-01 a       437     0    22     1    17
 -8.1581480936067929E-01 a       438     0    22     1    18
  4.3145395616229576E-01 a       439     0    22     1    19
 -5.1907180578254115E-02 a       440     0    22     1    20
 -4.8905536446460379E-01 a       441     0    23     1     1
  1.2327393720143430E-01 a       442     0    23     1     2
  1.4959174116482460E-01 a       443     0    23     1     3
  2.0874129963863550E-01 a       444     0    23     1     4
  7.3237023135610768E-01 a       445     0    23     1     5
 -8.3539015568596153E-01 a       446     0    23     1     6
  3.2213040359812806E-01 a       447     0    23     1     7
 -4.6528287226411599E-02 a       448     0    23     1     8
  2.5301353791882486E-01 a       449     0    23     1     9
  1.3752913876616384E-02 a       450     0    23     1    10
  1.8015655080911663E-01 a       451     0    23     1    11
 -1.2560558098121657E+00 a       452     0    23     1    12
 -1.9157354086863929E-01 a       453     0    23     1    13
  3.6200333750235451E-02 a       454     0    23     1    14
 -6.4376106977794478E-01 a       455     0    23     1    15
  3.5477186746923861E-01 a       456     0    23     1    16
 -1.2443057774233630E+00 a       457     0    23     1    17
  4.1147714079805359E-01 a       458     0    23     1    18
 -5.7027793317620479E-01 a       459     0    23     1    19
 -5.9391277831953926E-01 a       460     0    23     1    20
  3.2610491943769099E-01 a       461     0    24     1     1
 -1.1653126164452093E-01 a       462     0    24     1     2
  2.4320449899266763E-01 a       463     0    24     1     3
 -2.1261737513448187E-01 a       464     0    24     1     4
 -1.9024472451908836E-01 a       465     0    24     1     5
 -3.7402857657766703E-01 a       466     0    24     1     6
  1.9832191764888224E-01 a       467     0    24     1     7
  1.1570625136464673E-01 a       468     0    24     1     8
  9.4807166305475532E-02 a       469     0    24     1     9
  9.7028633246587129E-02 a       470     0    24     1    10
 -3.6231666213797992E-01 a       471     0    24     1    11
 -2.4121406261315634E-02 a       472     0    24     1    12
 -4.6192183908092704E-01 a       473     0    24     1    13
  2.5194560745241662E-01 a       474     0    24     1    14
  7.7233129399694816E-02 a       475     0    24     1    15
 -1.2951127314666197E-01 a       476     0    24     1    16
 -1.2217029028587604E-02 a       477     0    24     1    17
 -4.1442151587793691E-01 a       478     0    24     1    18
 -2.6871480742373777E-01 a       479     0    24     1    19
  7.5631031820828878E-02 a       480     0    24     1    20
  3.9141348663868497E-01 a       481     0    25     1     1
 -9.9067421304804129E-02 a       482     0    25     1     2
 -4.6199401290927067E-01 a       483     0    25     1     3
  4.5531755598416435E-02 a       484     0    25     1     4
  9.3369343905377850E-02 a       485     0    25     1     5
 -3.8194348004160572E-01 a       486     0    25     1     6
 -6.8159858238178606E-01 a       487     0    25     1     7
  2.4938723102181512E-01 a       488     0    25     1     8
 -5.3214429801788032E-01 a       489     0    25     1     9
  4.0668237888505732E-01 a       490     0    25     1    10
 -5.5284966460460128E-01 a       491     0    25     1    11
 -4.7939694106080527E-01 a       492     0    25     1    12
  2.6167440914738604E-01 a       493     0    25     1    13
  1.0085186316022570E+00 a       494     0    25     1    14
 -4.1462986704903820E-01 a       495     0    25     1    15
  3.6450883181774398E-02 a       496     0    25     1    16
 -8.5390848072811987E-01 a       497     0    25     1    17
 -1.0463103575851618E-01 a       498     0    25     1    18
  4.2064432225604348E-01 a       499     0    25     1    19
  4.9257926514551775E-01 a       500     0    25     1    20
  5.1710066492295992E-01 a       501     0    26     1     1
 -2.5070737015262509E-02 a       502     0    26     1     2
  2.0032227492179244E-01 a       503     0    26     1     3
 -4.5279243604872865E-01 a       504     0    26     1     4
  4.6031444794472998E-01 a       505     0    26     1     5
  3.2002913251892739E-01 a       506     0    26     1     6
  3.4140550655777924E-01 a       507     0    26     1     7
  2.9973163192405006E-01 a       508     0    26     1     8
 -4.0701192228117744E-01 a       509     0    26     1     9
 -2.8779069325770806E-01 a       510     0    26     1    10
 -2.2447419119229275E-02 a       511     0    26     1    11
 -1.4569936011704224E-01 a       512     0    26     1    12
 -2.5015256932536056E-01 a       513     0    26     1    13
  7.9687202279841696E-01 a       514     0    26     1    14
 -4.1516343287627050E-01 a       515     0    26     1    15
 -5.9106766046088655E-01 a       516     0    26     1    16
  4.7206320635594740E-02 a       517     0    26     1    17
  8.5014989585166434E-01 a       518     0    26     1    18
  3.6574432374006161E-01 a       519     0    26     1    19
 -2.1506187472814609E-01 a       520     0    26     1    20
  6.0674284722917826E-01 a       521     0    27     1     1
 -6.4324655371119566E-01 a       522     0    27     1     2
 -6.7840667017825107E-01 a       523     0    27     1     3
 -1.4386171666221292E-01 a       524     0    27     1     4
  4.8195521749488945E-01 a       525     0    27     1     5
 -1.1801910312549313E-01 a       526     0    27     1     6
 -1.0167137208488630E+00 a       527     0    27     1     7
 -1.8175272274013896E-01 a       528     0    27     1     8
 -1.2192037491908785E+00 a       529     0    27     1     9
  1.3430220054345063E-01 a       530     0    27     1    10
