################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.3579079415583744E-01 a       102     0     6     1     2
  2.0040808733087218E-01 a       103     0     6     1     3
 -1.8386130465433070E-01 a       104     0     6     1     4
  4.9200641642867227E-01 a       105     0     6     1     5
  3.5317852425468593E-01 a       106     0     6     1     6
  4.6626372081914941E-01 a       107     0     6     1     7
 -5.9873444602172643E-01 a       108     0     6     1     8
  4.8704478615374797E-01 a       109     0     6     1     9
 -3.2797537787263753E-01 a       110     0     6     1    10
  3.9890169280850318E-01 a       111     0     6     1    11
  2.5234330934329680E-01 a       112     0     6     1    12
  2.1406802892476245E-01 a       113     0     6     1    13
  2.7543214716957837E-01 a       114     0     6     1    14
  5.1358567297171165E-01 a       115     0     6     1    15
 -8.1519253370689371E-01 a       116     0     6     1    16
  3.3501373720365864E-03 a       117     0     6     1    17
 -3.6364972615490493E-01 a       118     0     6     1    18
  2.0442582972601325E-01 a       119     0     6     1    19
  1.3088545643173971E-01 a       120     0     6     1    20
  3.2940305320618829E-01 a       121     0     7     1     1
 -3.1671827778908679E-01 a       122     0     7     1     2
  2.4099111813321478E-01 a       123     0     7     1     3
  2.8059657446046937E-01 a       124     0     7     1     4
  1.0005872734730660E-01 a       125     0     7     1     5
  3.9592987662320354E-02 a       126     0     7     1     6
 -2.4380954124818299E-01 a       127     0     7     1     7
  4.6477872058958536E-02 a       128     0     7     1     8
 -1.8076686399208308E-01 a       129     0     7     1     9
  2.4606265191796057E-02 a       130     0     7     1    10
  4.3395558456790148E-02 a       131     0     7     1    11
 -2.5765369369984364E-01 a       132     0     7     1    12
 -4.3739059711539102E-02 a       133     0     7     1    13
 -2.6179324287777450E-01 a       134     0     7     1    14
  2.4148141469996920E-01 a       135     0     7     1    15
 -3.8596634424991873E-02 a       136     0     7     1    16
  3.0670119232968746E-01 a       137     0     7     1    17
 -2.3165228605065288E-01 a       138     0     7     1    18
  2.2792676207251440E-02 a       139     0     7     1    19
  1.3141354995222296E-01 a       140     0     7     1    20
  5.2202014943851988E-02 a       141     0     8     1     1
  2.8134894553673456E-01 a       142     0     8     1     2
 -3.1616827735504727E-01 a       143     0     8     1     3
  1.0127042899445911E-01 a       144     0     8     1     4
 -2.7923120637720067E-01 a       145     0     8     1     5
 -5.3202708595302219E-02 a       146     0     8     1     6
  1.8299815007231746E-01 a       147     0     8     1     7
 -7.1615307406859327E-02 a       148     0     8     1     8
 -2.0400700556651208E-01 a       149     0     8     1     9
 -2.3731685843284056E-01 a       150     0     8     1    10
  2.3032394446490101E-01 a       151     0     8     1    11
 -1.1789010008523160E-01 a       152     0     8     1    12
 -3.1004312308680160E-02 a       153     0     8     1    13
  4.8448627949957725E-03 a       154     0     8     1    14
 -1.8598137404922643E-01 a       155     0     8     1    15
  9.0813516426012611E-02 a       156     0     8     1    16
 -2.9139203743586090E-01 a       157     0     8     1    17
  3.6139287588683550E-01 a       158     0     8     1    18
  3.2152096540783376E-01 a       159     0     8     1    19
  2.6370541476448728E-01 a       160     0     8     1    20
 -3.5387696553066339E-01 a       161     0     9     1     1
 -2.3627019625083126E-01 a       162     0     9     1     2
 -5.5255355185288551E-03 a       163     0     9     1     3
 -1.7216720824914536E-01 a       164     0     9     1     4
  3.1325251641761825E-01 a       165     0     9     1     5
  3.9096227309445220E-01 a       166     0     9     1     6
  5.0994011597535562E-02 a       167     0     9     1     7
 -2.5127895843247993E-02 a       168     0     9     1     8
  3.8166974164691392E-01 a       169     0     9     1     9
 -1.3253492007488230E-01 a       170     0     9     1    10
 -2.8714768105682409E-01 a       171     0     9     1    11
 -1.0312432502452754E-01 a       172     0     9     1    12
 -4.7411163690534123E-04 a       173     0     9     1    13
  4.5102833830565220E-01 a       174     0     9     1    14
  3.0005968243338704E-01 a       175     0     9     1    15
 -2.2079256517884568E-01 a       176     0     9     1    16
  6.4524172980217884E-02 a       177     0     9     1    17
 -7.9066254111837403E-02 a       178     0     9     1    18
 -4.7685409858103472E-01 a       179     0     9     1    19
  1.6342504310908171E-01 a       180     0     9     1    20
  6.3337640092405251E-02 a       181     0    10     1     1
 -2.2895581671142268E-01 a       182     0    10     1     2
  2.0320152645260836E-01 a       183     0    10     1     3
 -2.8369899400105486E-01 a       184     0    10     1     4
  2.5915988932826095E-01 a       185     0    10     1     5
 -2.4596341275154011E-02 a       186     0    10     1     6
 -2.6811925714014796E-02 a       187     0    10     1     7
 -2.1169291082131239E-01 a       188     0    10     1     8
  4.3935746538615578E-01 a       189     0    10     1     9
  1.6712367453489230E-01 a       190     0    10     1    10
  3.5951687196956239E-02 a       191     0    10     1    11
  2.2369926593837758E-01 a       192     0    10     1    12
 -2.5867575203462712E-01 a       193     0    10     1    13
 -8.7243022474384715E-02 a       194     0    10     1    14
  4.1601782308704005E-01 a       195     0    10     1    15
  8.2101467518782861E-02 a       196     0    10     1    16
 -1.3687547783672455E-01 a       197     0    10     1    17
 -2.7948753329104586E-01 a       198     0    10     1    18
 -4.2614385530266898E-02 a       199     0    10     1    19
 -1.6303831621754408E-01 a       200     0    10     1    20
  3.6410751991544621E-01 a       201     0    11     1     1
  1.2749166618609362E-01 a       202     0    11     1     2
  2.4289570403795924E-01 a       203     0    11     1     3
  3.4136997771928346E-01 a       204     0    11     1     4
  6.4421608881630343E-02 a       205     0    11     1     5
 -1.9953644769405443E-01 a       206     0    11     1     6
  1.0722734941983753E-01 a       207     0    11     1     7
 -2.2132351677701226E-01 a       208     0    11     1     8
  3.2577007149489240E-01 a       209     0    11     1     9
  5.1514137010229966E-01 a       210     0    11     1    10
  3.1301899651166898E-01 a       211     0    11     1    11
  3.3115666643914271E-01 a       212     0    11     1    12
 -1.0690569650607806E-01 a       213     0    11     1    13
 -1.7988472302916846E-02 a       214     0    11     1    14
  6.7481742051090504E-02 a       215     0    11     1    15
  3.8242892329020652E-02 a       216     0    11     1    16
  2.5055296050847137E-01 a       217     0    11     1    17
  6.2531241002566490E-02 a       218     0    11     1    18
 -2.4000277196801870E-01 a       219     0    11     1    19
 -2.2240598530665986E-01 a       220     0    11     1    20
  1.6661912571250454E-02 a       221     0    12     1     1
 -1.6489256220898513E-01 a       222     0    12     1     2
  1.8375235360710947E-02 a       223     0    12     1     3
 -2.7659139261038274E-01 a       224     0    12     1     4
 -3.1846904945599352E-01 a       225     0    12     1     5
 -4.5254205198634717E-01 a       226     0    12     1     6
 -3.7692123341617212E-01 a       227     0    12     1     7
 -8.3466302555075852E-02 a       228     0    12     1     8
  1.5830290575371928E-01 a       229     0    12     1     9
 -1.1514878440219867E-01 a       230     0    12     1    10
  5.5183172918638135E-03 a       231     0    12     1    11
  1.5803963847336072E-01 a       232     0    12     1    12
  6.3448195397621657E-02 a       233     0    12     1    13
 -1.9854872003561602E-01 a       234     0    12     1    14
  6.0437695230990691E-02 a       235     0    12     1    15
 -1.3147429983380329E-01 a       236     0    12     1    16
 -2.8249584666261762E-01 a       237     0    12     1    17
  2.5434732390609432E-01 a       238     0    12     1    18
 -3.2527534947944059E-01 a       239     0    12     1    19
  2.3539785454685525E-01 a       240     0    12     1    20
  3.0323787532833280E-01 a       241     0    13     1     1
  1.0026611084228722E-02 a       242     0    13     1     2
  8.8377167666835829E-02 a       243     0    13     1     3
  2.9070454791145944E-01 a       244     0    13     1     4
 -6.1509123628413681E-02 a       245     0    13     1     5
  2.7771258397190307E-01 a       246     0    13     1     6
  1.2619370796968185E-01 a       247     0    13     1     7
 -3.3837226013936350E-02 a       248     0    13     1     8
 -9.8805760068042037E-02 a       249     0    13     1     9
  1.4713279044557656E-01 a       250     0    13     1    10
  1.7873531542965113E-01 a       251     0    13     1    11
  9.9711527803393055E-02 a       252     0    13     1    12
 -1.1492230927913494E-01 a       253     0    13     1    13
  4.0333859590025767E-01 a       254     0    13     1    14
  2.6361902844603613E-01 a       255     0    13     1    15
 -1.9728121500289209E-01 a       256     0    13     1    16
  4.1590290216226128E-01 a       257     0    13     1    17
  8.5502117029694971E-02 a       258     0    13     1    18
  7.2291055641400648E-02 a       259     0    13     1    19
  1.9704324898624531E-01 a       260     0    13     1    20
  1.2036406305762226E-01 a       261     0    14     1     1
 -5.2838065315668203E-01 a       262     0    14     1     2
  3.9409181992861880E-01 a       263     0    14     1     3
 -1.6274873683808441E-01 a       264     0    14     1     4
  2.1032301289958411E-01 a       265     0    14     1     5
 -3.2820499843406285E-02 a       266     0    14     1     6
  2.5169935281751471E-01 a       267     0    14     1     7
 -5.0147913676530112E-02 a       268     0    14     1     8
  5.7612467000171176E-02 a       269     0    14     1     9
  1.6130729547132541E-01 a       270     0    14     1    10
  1.8642826331681356E-01 a       271     0    14     1    11
 -1.2830568227961639E-01 a       272     0    14     1    12
 -3.9346698733071239E-01 a       273     0    14     1    13
 -1.0843321132479034E-01 a       274     0    14     1    14
  1.8814075858543600E-01 a       275     0    14     1    15
  1.4108429871958766E-01 a       276     0    14     1    16
 -3.9546040185443110E-01 a       277     0    14     1    17
 -5.0363317976430802E-02 a       278     0    14     1    18
 -5.4198846167539949E-01 a       279     0    14     1    19
 -1.5413635728658756E-01 a       280     0    14     1    20
  1.4239023577403839E-01 a       281     0    15     1     1
 -1.6752439532179697E-01 a       282     0    15     1     2
 -2.1920742774638002E-01 a       283     0    15     1     3
 -7.4946534052058714E-02 a       284     0    15     1     4
 -6.9727308476056335E-02 a       285     0    15     1     5
 -1.2147972150803833E-01 a       286     0    15     1     6
 -7.0228247105025496E-02 a       287     0    15     1     7
 -8.7695304213806988E-02 a       288     0    15     1     8
 -4.1278854181623170E-01 a       289     0    15     1     9
 -1.9423436304352232E-01 a       290     0    15     1    10
  2.0499902681959609E-01 a       291     0    15     1    11
  6.0485174114001533E-03 a       292     0    15     1    12
 -3.0329744664390679E-01 a       293     0    15     1    13
  7.4958816360641972E-02 a       294     0    15     1    14
 -3.3083828164262902E-01 a       295     0    15     1    15
  3.8747617234197659E-02 a       296     0    15     1    16
 -8.4744217236955396E-02 a       297     0    15     1    17
  6.2267719530824539E-01 a       298     0    15     1    18
  1.4220276040872010E-01 a       299     0    15     1    19
 -1.0285488239011641E-01 a       300     0    15     1    20
  1.2019026382569140E+00 a       301     0    16     1     1
  1.3405772926035367E-01 a       302     0    16     1     2
 -2.1575140553186314E-01 a       303     0    16     1     3
 -3.9132671086741067E-01 a       304     0    16     1     4
 -1.6434837930953933E-01 a       305     0    16     1     5
 -1.1803666387657877E-01 a       306     0    16     1     6
 -2.0557692578825637E-01 a       307     0    16     1     7
  3.5267525394585067E-03 a       308     0    16     1     8
 -4.4954018446628130E-01 a       309     0    16     1     9
 -1.0405833653717885E-02 a       310     0    16     1    10
  4.4214856179128648E-01 a       311     0    16     1    11
 -6.9852386717501569E-01 a       312     0    16     1    12
  5.2028969788572987E-01 a       313     0    16     1    13
 -5.7654767643123606E-01 a       314     0    16     1    14
  1.7438164378701182E-01 a       315     0    16     1    15
 -2.1497768207602747E-01 a       316     0    16     1    16
  3.3019661076141305E-01 a       317     0    16     1    17
 -1.2644505136215709E+00 a       318     0    16     1    18
 -2.5646227096173779E-01 a       319     0    16     1    19
  3.9917244360619560E-02 a       320     0    16     1    20
 -1.3716682374667291E+00 a       321     0    17     1     1
  3.6752322251565051E-01 a       322     0    17     1     2
  4.9226057045087751E-01 a       323     0    17     1     3
  7.2683819776532221E-01 a       324     0    17     1     4
 -2.4732317932315112E-01 a       325     0    17     1     5
  7.9848254788577877E-02 a       326     0    17     1     6
  3.4484133893179181E-01 a       327     0    17     1     7
 -1.4425085369929297E-01 a       328     0    17     1     8
  3.4543030954259890E-01 a       329     0    17     1     9
 -4.8891933165884566E-01 a       330     0    17     1    10
  1.6913046084438044E-01 a       331     0    17     1    11
  5.4777023494952426E-01 a       332     0    17     1    12
 -1.7267160723272562E-01 a       333     0    17     1    13
 -8.2384551008177251E-02 a       334     0    17     1    14
 -1.5680748282753332E-01 a       335     0    17     1    15
  4.2284555557673242E-01 a       336     0    17     1    16
  1.2473866979861908E-01 a       337     0    17     1    17
  1.4921484945422445E+00 a       338     0    17     1    18
  4.1038147584204410E-01 a       339     0    17     1    19
 -1.9849200705642285E-02 a       340     0    17     1    20
  2.9477387407419814E-02 a       341     0    18     1     1
 -3.9403158968769819E-01 a       342     0    18     1     2
  2.0448720709301890E-01 a       343     0    18     1     3
 -2.5856145072224685E-02 a       344     0    18     1     4
  4.3901625588041038E-01 a       345     0    18     1     5
  1.8284564104969811E-01 a       346     0    18     1     6
 -5.6828742152018559E-02 a       347     0    18     1     7
 -3.8620557721671472E-01 a       348     0    18     1     8
  2.9889422545592115E-02 a       349     0    18     1     9
  4.5479745425370455E-01 a       350     0    18     1    10
 -3.0281815852769522E-01 a       351     0    18     1    11
 -1.4606047891656643E-01 a       352     0    18     1    12
 -4.7204969617997178E-01 a       353     0    18     1    13
 -1.6709742988263530E-02 a       354     0    18     1    14
 -6.8628689317649814E-03 a       355     0    18     1    15
 -3.7661066304632305E-02 a       356     0    18     1    16
 -2.8792499482320733E-01 a       357     0    18     1    17
 -5.4563585120925973E-01 a       358     0    18     1    18
 -5.0304796171928727E-02 a       359     0    18     1    19
 -3.9086543788105710E-01 a       360     0    18     1    20
  1.2785353787045597E-01 a       361     0    19     1     1
 -9.9549726373098724E-02 a       362     0    19     1     2
 -6.5381415047617930E-01 a       363     0    19     1     3
 -7.6190758526356178E-02 a       364     0    19     1     4
 -4.2575554147727734E-01 a       365     0    19     1     5
  5.6816242900991387E-01 a       366     0    19     1     6
 -2.4537798811285069E-01 a       367     0    19     1     7
  1.0000507879563192E+00 a       368     0    19     1     8
 -1.3437328400336809E-01 a       369     0    19     1     9
 -2.0115430110676785E-01 a       370     0    19     1    10
 -2.9553257471618255E-01 a       371     0    19     1    11
  4.7300059278844009E-01 a       372     0    19     1    12
  5.5672374687452542E-01 a       373     0    19     1    13
  1.3433710581171149E-01 a       374     0    19     1    14
  4.9702873392801952E-02 a       375     0    19     1    15
  3.5092331104780036E-02 a       376     0    19     1    16
 -3.8433592429307878E-01 a       377     0    19     1    17
  6.6278351747666198E-01 a       378     0    19     1    18
  2.2437858998832355E-02 a       379     0    19     1    19
  6.6318082727663902E-02 a       380     0    19     1    20
 -1.9623746066845243E-01 a       381     0    20     1     1
  2.3984469436112216E-01 a       382     0    20     1     2
  2.1386581836561661E-01 a       383     0    20     1     3
  2.8768876527879511E-01 a       384     0    20     1     4
 -2.9374682275433488E-02 a       385     0    20     1     5
 -3.2606013996690952E-01 a       386     0    20     1     6
 -5.7925899763104270E-02 a       387     0    20     1     7
 -4.2514655059902406E-01 a       388     0    20     1     8
  2.5222746192926698E-01 a       389     0    20     1     9
 -1.8181500248987603E-01 a       390     0    20     1    10
  3.2177541231868292E-02 a       391     0    20     1    11
 -2.3576771278453093E-01 a       392     0    20     1    12
 -6.4050169048004912E-01 a       393     0    20     1    13
  6.9631527957164652E-01 a       394     0    20     1    14
  2.6128659147168881E-01 a       395     0    20     1    15
  5.3123007146152472E-02 a       396     0    20     1    16
 -1.4344687612271245E-01 a       397     0    20     1    17
  1.5396775906505950E-01 a       398     0    20     1    18
 -7.5264502252162788E-02 a       399     0    20     1    19
  4.1173514016390750E-01 a       400     0    20     1    20
  3.0974731046763249E-01 a       401     0    21     1     1
  6.1725279971280869E-02 a       402     0    21     1     2
  8.9034791620663134E-02 a       403     0    21     1     3
 -2.1115612380572887E-01 a       404     0    21     1     4
  4.2784129107992858E-01 a       405     0    21     1     5
 -1.2828550162173435E-01 a       406     0    21     1     6
  2.2661440676096437E-01 a       407     0    21     1     7
 -2.5622713688847742E-01 a       408     0    21     1     8
 -3.5471101755892737E-01 a       409     0    21     1     9
  3.0799851020446423E-01 a       410     0    21     1    10
 -2.0207243008997536E-01 a       411     0    21     1    11
 -5.4940724082704600E-03 a       412     0    21     1    12
 -2.7129950560525645E-01 a       413     0    21     1    13
 -2.3896143434516206E-02 a       414     0    21     1    14
 -3.5549364385772646E-03 a       415     0    21     1    15
 -1.7426669943458310E-02 a       416     0    21     1    16
  8.0963592626310713E-02 a       417     0    21     1    17
 -2.6982769706198118E-01 a       418     0    21     1    18
 -1.6865927191200605E-01 a       419     0    21     1    19
  1.0255660617013294E-01 a       420     0    21     1    20
  2.7431901906409878E-01 a       421     0    22     1     1
  1.4788843819652231E-01 a       422     0    22     1     2
  3.2111929529888733E-01 a       423     0    22     1     3
 -7.2861294222158024E-01 a       424     0    22     1     4
 -9.0786574614092300E-02 a       425     0    22     1     5
 -1.0237037075474895E-01 a       426     0    22     1     6
  5.0385388718795110E-02 a       427     0    22     1     7
  2.3551523624221019E-01 a       428     0    22     1     8
  1.4277424367043126E-01 a       429     0    22     1     9
 -1.3496686164871440E-02 a       430     0    22     1    10
  1.7094786647782656E-01 a       431     0    22     1    11
  3.1154928549724387E-01 a       432     0    22     1    12
  9.3881193102305305E-02 a       433     0    22     1    13
  4.5916607463829390E-01 a       434     0    22     1    14
 -1.7627560485901378E-01 a       435     0    22     1    15
 -1.6654158677903191E-01 a       436     0    22     1    16
  1.9825000934201534E-01 a       437     0    22     1    17
  1.5756177202093871E-01 a       438     0    22     1    18
  4.6196136430771528E-02 a       439     0    22     1    19
  4.2082020643155915E-02 a       440     0    22     1    20
 -3.6446854575677423E-01 a       441     0    23     1     1
  4.5094286807491113E-01 a       442     0    23     1     2
 -1.6994411457252778E-01 a       443     0    23     1     3
  3.2498777931285638E-01 a       444     0    23     1     4
 -2.1997923812700626E-01 a       445     0    23     1     5
 -8.2896513239192865E-02 a       446     0    23     1     6
 -1.9447280318279705E-01 a       447     0    23     1     7
 -2.2153718307204062E-01 a       448     0    23     1     8
  2.0457334962575249E-01 a       449     0    23     1     9
 -3.0148328483447617E-01 a       450     0    23     1    10
  2.2691898270014044E-01 a       451     0    23     1    11
 -4.7306279568924331E-02 a       452     0    23     1    12
 -2.0948874328393580E-01 a       453     0    23     1    13
  4.2123500560936927E-01 a       454     0    23     1    14
  7.7428452851601728E-02 a       455     0    23     1    15
 -3.0872889590223318E-01 a       456     0    23     1    16
  5.0386218410166450E-01 a       457     0    23     1    17
  2.1883404423474556E-01 a       458     0    23     1    18
  8.0041900584447365E-02 a       459     0    23     1    19
 -2.0155379341047169E-01 a       460     0    23     1    20
  2.0345935892013882E-02 a       461     0    24     1     1
  2.4991042821358983E-01 a       462     0    24     1     2
 -3.0743603835254435E-01 a       463     0    24     1     3
 -1.0589225014383249E-01 a       464     0    24     1     4
  2.8852015820102161E-02 a       465     0    24     1     5
  1.3894844450575721E-02 a       466     0    24     1     6
 -6.1566474097849459E-03 a       467     0    24     1     7
 -1.0324246937161290E-01 a       468     0    24     1     8
  2.2914343103661489E-01 a       469     0    24     1     9
 -1.4426881516292303E-01 a       470     0    24     1    10
  3.9861482688615463E-01 a       471     0    24     1    11
 -3.0935850049656927E-01 a       472     0    24     1    12
  1.9924098201498655E-01 a       473     0    24     1    13
  2.7548027972900829E-01 a       474     0    24     1    14
 -1.0998365794068657E-01 a       475     0    24     1    15
  1.0563270020107379E-01 a       476     0    24     1    16
 -2.4598790719190194E-01 a       477     0    24     1    17
  7.9772826479528897E-03 a       478     0    24     1    18
  1.0570895175659037E-01 a       479     0    24     1    19
  1.9754403334889037E-01 a       480     0    24     1    20
 -6.8930739690238899E-02 a       481     0    25     1     1
  6.4109923408234659E-01 a       482     0    25     1     2
 -1.0769371589137854E-01 a       483     0    25     1     3
 -3.3181562548079485E-01 a       484     0    25     1     4
  1.8769023861418244E-01 a       485     0    25     1     5
 -6.7059052330926794E-02 a       486     0    25     1     6
  5.7624037583672949E-01 a       487     0    25     1     7
 -7.0654283048511446E-01 a       488     0    25     1     8
  3.0645446419606281E-01 a       489     0    25     1     9
  5.2939127804481223E-01 a       490     0    25     1    10
 -4.6911981115020374E-02 a       491     0    25     1    11
 -1.0325129136518575E-01 a       492     0    25     1    12
 -9.1115423419596470E-02 a       493     0    25     1    13
 -2.5439878082281225E-01 a       494     0    25     1    14
  1.8297618515193625E-01 a       495     0    25     1    15
 -4.5790908419940490E-01 a       496     0    25     1    16
 -3.8539782976373260E-01 a       497     0    25     1    17
  3.3695034523982642E-01 a       498     0    25     1    18
 -2.6329611149470122E-01 a       499     0    25     1    19
 -6.7219152003199875E-02 a       500     0    25     1    20
  3.5904578413070619E-02 a       501     0    26     1     1
  1.7178143013052333E-01 a       502     0    26     1     2
  3.0578670040165046E-01 a       503     0    26     1     3
 -3.5491599023329723E-01 a       504     0    26     1     4
 -1.8533860036476940E-01 a       505     0    26     1     5
  5.1124691036138048E-01 a       506     0    26     1     6
  8.5638999243078523E-02 a       507     0    26     1     7
  3.6454691438089770E-01 a       508     0    26     1     8
 -6.0399178030705526E-02 a       509     0    26     1     9
 -3.2898702884348718E-01 a       510     0    26     1    10
  3.1594204244080000E-02 a       511     0    26     1    11
 -5.3944304316489292E-02 a       512     0    26     1    12
  5.8278996644786662E-04 a       513     0    26     1    13
  5.0811833465026046E-01 a       514     0    26     1    14
 -3.3924933418684416E-01 a       515     0    26     1    15
 -1.6475292361059105E-01 a       516     0    26     1    16
  3.5990008305101617E-01 a       517     0    26     1    17
 -1.5708573767720932E-01 a       518     0    26     1    18
 -2.0922146261497943E-01 a       519     0    26     1    19
 -8.1403730544558378E-02 a       520     0    26     1    20
 -3.7892921270417712E-01 a       521     0    27     1     1
  2.9779871233285005E-01 a       522     0    27     1     2
  3.9073762025309960E-02 a       523     0    27     1     3
  5.2486744243526458E-02 a       524     0    27     1     4
  3.3847278503139000E-01 a       525     0    27     1     5
 -1.0510736195231766E-02 a       526     0    27     1     6
 -4.0701095393723064E-01 a       527     0    27     1     7
  5.0603885535446191E-01 a       528     0    27     1     8
  2.6724739611346765E-01 a       529     0    27     1     9
 -1.9104501143023039E-01 a       530     0    27     1    10
