################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.7087156210852917E-01 a        36     0     2     1    16
  5.2934223156174876E-01 a        37     0     2     1    17
  1.9194611338479214E-01 a        38     0     2     1    18
  3.8200114140388058E-01 a        39     0     2     1    19
 -1.1906851015915722E-01 a        40     0     2     1    20
  1.2114966760758017E-01 a        41     0     3     1     1
 -9.2327645737259989E-02 a        42     0     3     1     2
  2.4736566604673371E-01 a        43     0     3     1     3
 -2.1515075664220515E-01 a        44     0     3     1     4
  8.1297502337119271E-02 a        45     0     3     1     5
  4.3617745335590014E-02 a        46     0     3     1     6
 -6.4342658289351165E-02 a        47     0     3     1     7
 -8.9693856300849945E-02 a        48     0     3     1     8
  2.3298428436245844E-01 a        49     0     3     1     9
 -1.7884910156477632E-01 a        50     0     3     1    10
 -2.6995933509733822E-01 a        51     0     3     1    11
  1.2642067266444129E-01 a        52     0     3     1    12
 -6.1346185029159381E-02 a        53     0     3     1    13
  1.9781684183749557E-01 a        54     0     3     1    14
  1.4715051290596709E-01 a        55     0     3     1    15
 -1.6284861879688184E-01 a        56     0     3     1    16
  5.7747622208456147E-02 a        57     0     3     1    17
 -2.2222225755310392E-02 a        58     0     3     1    18
 -1.6377674240719631E-01 a        59     0     3     1    19
  1.3187778502778241E-01 a        60     0     3     1    20
  2.2714047587494329E-01 a        61     0     4     1     1
  3.3974853642694558E-01 a        62     0     4     1     2
  3.9861489202315603E-01 a        63     0     4     1     3
 -1.4872926623128951E-01 a        64     0     4     1     4
 -3.0584465329580612E-01 a        65     0     4     1     5
  3.3766163016944534E-01 a        66     0     4     1     6
 -7.5321242443563330E-01 a        67     0     4     1     7
 -4.8579821801533507E-01 a        68     0     4     1     8
 -8.2774927874914819E-02 a        69     0     4     1     9
 -5.0851296624809139E-01 a        70     0     4     1    10
  2.9100658256322615E-01 a        71     0     4     1    11
  1.1079883209097413E-01 a        72     0     4     1    12
 -1.3242540762045751E-01 a        73     0     4     1    13
  1.3647552391047627E-01 a        74     0     4     1    14
 -1.4625610926799046E-01 a        75     0     4     1    15
  6.0643919741167271E-02 a        76     0     4     1    16
  6.3432679749128418E-01 a        77     0     4     1    17
 -1.9481886292049075E-01 a        78     0     4     1    18
 -2.7567703180484854E-01 a        79     0     4     1    19
  2.8616481006498029E-01 a        80     0     4     1    20
 -1.8854858550608347E-01 a        81     0     5     1     1
 -1.9108944265297095E-01 a        82     0     5     1     2
  1.2149625560299901E-01 a        83     0     5     1     3
  4.3487653013209632E-01 a        84     0     5     1     4
  4.2764955273526745E-01 a        85     0     5     1     5
  2.7530120037706540E-01 a        86     0     5     1     6
  3.4957675586823211E-01 a        87     0     5     1     7
 -1.2747546587657760E-01 a        88     0     5     1     8
 -4.6668922846573080E-01 a        89     0     5     1     9
 -9.5168455090171480E-02 a        90     0     5     1    10
  2.1842200508449169E-01 a        91     0     5     1    11
 -7.6042854643764562E-02 a        92     0     5     1    12
  3.8544752357903181E-02 a        93     0     5     1    13
 -1.9067404337699959E-01 a        94     0     5     1    14
 -2.7902319308410750E-01 a        95     0     5     1    15
 -3.3182490004149984E-01 a        96     0     5     1    16
 -1.3430981442796863E-01 a        97     0     5     1    17
  1.5451375992713590E-01 a        98     0     5     1    18
  3.9844771958745395E-01 a        99     0     5     1    19
 -1.1028590381776428E-01 a       100     0     5     1    20
 -1.6458213435755056E-01 a       101     0     6     1     1
 -4.1075678364611545E-01 a       102     0     6     1     2
 -3.5111658190880385E-02 a       103     0     6     1     3
 -2.1193984901700783E-01 a       104     0     6     1     4
  6.1046713229382565E-01 a       105     0     6     1     5
 -1.3190017208793059E-01 a       106     0     6     1     6
 -7.6606677475936813E-01 a       107     0     6     1     7
 -8.8665499646921178E-02 a       108     0     6     1     8
  7.1205033969255940E-02 a       109     0     6     1     9
  1.9372172952985930E-01 a       110     0     6     1    10
  2.9717486081369798E-02 a       111     0     6     1    11
  8.4859810858045628E-02 a       112     0     6     1    12
  5.9772865786082552E-01 a       113     0     6     1    13
  1.0788719827462989E-01 a       114     0     6     1    14
  5.7410237597832085E-02 a       115     0     6     1    15
  2.2002133038575733E-01 a       116     0     6     1    16
 -7.2626970118844086E-02 a       117     0     6     1    17
  4.9803074138615255E-01 a       118     0     6     1    18
  2.7262547143144328E-01 a       119     0     6     1    19
  6.0145537842744279E-01 a       120     0     6     1    20
  1.3322680746749985E-01 a       121     0     7     1     1
  3.6024510407013138E-01 a       122     0     7     1     2
 -5.6544102848027655E-01 a       123     0     7     1     3
  2.8140265300217648E-01 a       124     0     7     1     4
 -3.6568328461734612E-01 a       125     0     7     1     5
 -1.0425800050585539E-01 a       126     0     7     1     6
  4.3822395291300131E-01 a       127     0     7     1     7
  4.1362612124161069E-01 a       128     0     7     1     8
  4.0664601150751195E-01 a       129     0     7     1     9
 -4.2834923469970809E-01 a       130     0     7     1    10
 -1.7459990922211108E-01 a       131     0     7     1    11
 -2.1113167227405638E-01 a       132     0     7     1    12
  3.8138307890972979E-02 a       133     0     7     1    13
  3.3384423180099526E-01 a       134     0     7     1    14
  8.6216129024785160E-01 a       135     0     7     1    15
 -1.2525794969876697E-01 a       136     0     7     1    16
  3.7987799198667221E-01 a       137     0     7     1    17
 -2.8490338148902433E-02 a       138     0     7     1    18
  2.9251071191763851E-02 a       139     0     7     1    19
 -1.6865507980845784E-01 a       140     0     7     1    20
 -1.2341651735908676E-01 a       141     0     8     1     1
 -1.5501590760727921E-01 a       142     0     8     1     2
  2.7333150301800119E-01 a       143     0     8     1     3
 -4.9373488403597132E-01 a       144     0     8     1     4
 -3.0820263735017300E-01 a       145     0     8     1     5
  8.1116784144185855E-02 a       146     0     8     1     6
 -3.5032117839707178E-01 a       147     0     8     1     7
  1.2754201817274288E-01 a       148     0     8     1     8
 -1.6318353289718535E-01 a       149     0     8     1     9
  7.1591905989386959E-02 a       150     0     8     1    10
  1.9430591568893887E-01 a       151     0     8     1    11
 -8.9506693827778074E-03 a       152     0     8     1    12
 -1.0081024354952720E-01 a       153     0     8     1    13
 -1.5597487686982456E-01 a       154     0     8     1    14
  1.8236051049908916E-01 a       155     0     8     1    15
  7.0328493674299206E-02 a       156     0     8     1    16
 -4.0118635138293925E-02 a       157     0     8     1    17
 -1.5563201008359751E-01 a       158     0     8     1    18
  1.4026287515689890E-02 a       159     0     8     1    19
  1.9758503901470290E-01 a       160     0     8     1    20
  8.6083061785614479E-02 a       161     0     9     1     1
  6.7196821672705437E-02 a       162     0     9     1     2
  1.5333028864396250E-01 a       163     0     9     1     3
 -3.7622402928048537E-01 a       164     0     9     1     4
 -6.6299964666801636E-01 a       165     0     9     1     5
 -5.7979237732825251E-01 a       166     0     9     1     6
 -2.0532779698237760E+00 a       167     0     9     1     7
 -7.2329146019281448E-02 a       168     0     9     1     8
  2.5260507301154389E-01 a       169     0     9     1     9
 -2.4661601141743750E-01 a       170     0     9     1    10
  6.0332180899005305E-01 a       171     0     9     1    11
  3.2992800973165820E-01 a       172     0     9     1    12
  1.2010592146685275E+00 a       173     0     9     1    13
  4.8343522527576999E-01 a       174     0     9     1    14
 -9.2405732785907427E-02 a       175     0     9     1    15
  4.5442102740201232E-02 a       176     0     9     1    16
  1.4687499946950996E-01 a       177     0     9     1    17
  2.9421324053279158E-01 a       178     0     9     1    18
  1.8331422209474332E-01 a       179     0     9     1    19
 -1.0035143264572176E-01 a       180     0     9     1    20
  4.6210416298939810E-01 a       181     0    10     1     1
  3.4586284467678355E-03 a       182     0    10     1     2
  3.9974955955087481E-02 a       183     0    10     1     3
 -3.7559044351011966E-01 a       184     0    10     1     4
  1.1453083864164113E+00 a       185     0    10     1     5
  6.1056224929591651E-01 a       186     0    10     1     6
  2.5494158087225132E+00 a       187     0    10     1     7
 -7.3814792728619050E-01 a       188     0    10     1     8
 -1.8134283901577203E-01 a       189     0    10     1     9
  4.3849437979317990E-01 a       190     0    10     1    10
 -1.4543700655465647E-01 a       191     0    10     1    11
 -2.6353657479034104E-01 a       192     0    10     1    12
 -1.3258232557269756E+00 a       193     0    10     1    13
 -1.5738278715185627E-01 a       194     0    10     1    14
 -3.4915757293208813E-03 a       195     0    10     1    15
  7.3411996503776143E-03 a       196     0    10     1    16
  8.6296563459976758E-02 a       197     0    10     1    17
 -2.5434219461820684E-01 a       198     0    10     1    18
  9.3811880456909150E-02 a       199     0    10     1    19
 -3.4830817418386445E-01 a       200     0    10     1    20
 -2.9602473416671971E-01 a       201     0    11     1     1
  2.3663098327776541E-01 a       202     0    11     1     2
  1.1968560868093174E-01 a       203     0    11     1     3
 -3.7719671669771700E-02 a       204     0    11     1     4
  3.4421352761443119E-01 a       205     0    11     1     5
 -6.6690220321058569E-01 a       206     0    11     1     6
  2.2525813314973978E-01 a       207     0    11     1     7
  3.5834078890441663E-02 a       208     0    11     1     8
  2.5977394367318057E-01 a       209     0    11     1     9
 -4.9518407136942874E-02 a       210     0    11     1    10
  5.0919449642951886E-01 a       211     0    11     1    11
 -3.0143854874771736E-01 a       212     0    11     1    12
 -6.3592064831957995E-01 a       213     0    11     1    13
 -2.1802486195331147E-01 a       214     0    11     1    14
  4.8017416764946957E-01 a       215     0    11     1    15
 -3.0907292162696259E-01 a       216     0    11     1    16
 -6.6983055572999806E-01 a       217     0    11     1    17
  8.2312686112838720E-02 a       218     0    11     1    18
 -1.0822128500137901E-01 a       219     0    11     1    19
  1.8320774407870996E-01 a       220     0    11     1    20
  2.6496206710964332E-01 a       221     0    12     1     1
  1.4635375961782088E-01 a       222     0    12     1     2
  5.2295110523008490E-02 a       223     0    12     1     3
  3.5148320049288462E-01 a       224     0    12     1     4
 -4.7885573765089728E-01 a       225     0    12     1     5
 -2.0026044437064858E-01 a       226     0    12     1     6
 -1.3659464085279875E+00 a       227     0    12     1     7
  3.4179371656814388E-02 a       228     0    12     1     8
 -6.3960192714258179E-01 a       229     0    12     1     9
  1.3483678708093748E-02 a       230     0    12     1    10
 -2.1364815399012510E-01 a       231     0    12     1    11
  4.0993308266847062E-01 a       232     0    12     1    12
  4.7961408006481437E-01 a       233     0    12     1    13
  1.7233983021592889E-01 a       234     0    12     1    14
  2.7479738549306082E-01 a       235     0    12     1    15
 -1.3694425560281284E-01 a       236     0    12     1    16
  1.7715528532029456E-01 a       237     0    12     1    17
  4.1203014428328133E-02 a       238     0    12     1    18
 -6.2376685606847899E-02 a       239     0    12     1    19
  1.5465960658188269E-01 a       240     0    12     1    20
 -4.0209714697003412E-01 a       241     0    13     1     1
  2.1403488228561914E-02 a       242     0    13     1     2
 -2.0513730503418129E-01 a       243     0    13     1     3
  9.5261551951191445E-02 a       244     0    13     1     4
  4.3665741832128330E-01 a       245     0    13     1     5
 -3.7372153295778726E-01 a       246     0    13     1     6
  5.2224795834520521E-01 a       247     0    13     1     7
 -5.8980921427810062E-01 a       248     0    13     1     8
  1.5189046768666481E-02 a       249     0    13     1     9
 -1.1307478475767437E-01 a       250     0    13     1    10
 -9.8296096179610659E-02 a       251     0    13     1    11
 -6.0512318507809459E-01 a       252     0    13     1    12
 -1.3761624522359159E-01 a       253     0    13     1    13
  8.7434335314411880E-03 a       254     0    13     1    14
  2.4185693273003508E-01 a       255     0    13     1    15
  3.8451306003032942E-01 a       256     0    13     1    16
 -6.6260993742267493E-01 a       257     0    13     1    17
 -2.6463265631226929E-01 a       258     0    13     1    18
 -2.4267005288683610E-01 a       259     0    13     1    19
  1.0294202174441310E-01 a       260     0    13     1    20
 -1.2668026992802137E-01 a       261     0    14     1     1
  2.1970506320536237E-01 a       262     0    14     1     2
 -4.0209389932053308E-01 a       263     0    14     1     3
  5.7950497288133851E-01 a       264     0    14     1     4
 -6.8455058259977541E-01 a       265     0    14     1     5
  2.1695633235175770E-02 a       266     0    14     1     6
 -8.4240806303105198E-01 a       267     0    14     1     7
  6.5312244021253282E-02 a       268     0    14     1     8
  5.8694861701880185E-01 a       269     0    14     1     9
  1.8124563312805381E-01 a       270     0    14     1    10
  2.5424691310012615E-01 a       271     0    14     1    11
  1.2158145186570020E-01 a       272     0    14     1    12
  4.0120818893706683E-01 a       273     0    14     1    13
 -8.6688037108306359E-02 a       274     0    14     1    14
  3.5556437185055528E-01 a       275     0    14     1    15
  1.5748883682965623E-01 a       276     0    14     1    16
  5.2054122739697846E-02 a       277     0    14     1    17
  6.6809538783633904E-01 a       278     0    14     1    18
  5.8146187008261616E-03 a       279     0    14     1    19
 -1.4978437971114134E-01 a       280     0    14     1    20
  1.2257413342437136E-01 a       281     0    15     1     1
  1.2382460324442801E-01 a       282     0    15     1     2
 -8.6641485083834763E-02 a       283     0    15     1     3
  2.5873529656371297E-01 a       284     0    15     1     4
  4.6881880672721893E-02 a       285     0    15     1     5
 -1.6564790747344910E-01 a       286     0    15     1     6
  1.0434392380671453E-01 a       287     0    15     1     7
 -9.5759717220564297E-02 a       288     0    15     1     8
  5.8815599435804888E-02 a       289     0    15     1     9
  1.0763772765403232E-01 a       290     0    15     1    10
 -1.0902108613170308E-01 a       291     0    15     1    11
  6.2037730528994209E-02 a       292     0    15     1    12
 -4.2356045365498540E-01 a       293     0    15     1    13
 -4.0751956933215733E-01 a       294     0    15     1    14
  2.2076651950706622E-01 a       295     0    15     1    15
  2.3661416248140557E-01 a       296     0    15     1    16
 -7.5979236374442809E-03 a       297     0    15     1    17
  2.6744991662920686E-01 a       298     0    15     1    18
 -6.9144818820306306E-02 a       299     0    15     1    19
  9.0245322778807008E-02 a       300     0    15     1    20
  5.0489853922919083E-02 a       301     0    16     1     1
 -2.8080752423992683E-01 a       302     0    16     1     2
 -3.1646403952096530E-01 a       303     0    16     1     3
  3.5046587405696406E-01 a       304     0    16     1     4
 -1.9708778589594175E-01 a       305     0    16     1     5
 -5.6091277828421171E-01 a       306     0    16     1     6
 -5.4669378874213304E-01 a       307     0    16     1     7
 -2.5785124401799497E-01 a       308     0    16     1     8
 -3.1750005355108596E-01 a       309     0    16     1     9
  1.4281351304181661E-01 a       310     0    16     1    10
  1.9633001021615812E-01 a       311     0    16     1    11
  3.8462343200848642E-01 a       312     0    16     1    12
  5.9778177877433070E-01 a       313     0    16     1    13
  3.2172748441441834E-01 a       314     0    16     1    14
  5.6008478834775791E-02 a       315     0    16     1    15
 -6.4520827910220527E-02 a       316     0    16     1    16
 -9.6577244182961736E-02 a       317     0    16     1    17
 -3.0882274949117389E-01 a       318     0    16     1    18
 -3.5935004880818361E-01 a       319     0    16     1    19
 -3.3463526056484727E-02 a       320     0    16     1    20
 -4.1992551097261066E-01 a       321     0    17     1     1
  2.5986798446909576E-01 a       322     0    17     1     2
  1.9719736316927072E-01 a       323     0    17     1     3
  4.5361415911118141E-01 a       324     0    17     1     4
  6.8499673699541508E-01 a       325     0    17     1     5
 -6.9233441391840012E-02 a       326     0    17     1     6
  7.8542935783830037E-01 a       327     0    17     1     7
 -5.6591527967628419E-01 a       328     0    17     1     8
  9.4302235574613669E-01 a       329     0    17     1     9
  4.2109615412295786E-03 a       330     0    17     1    10
  1.5220674925619562E-01 a       331     0    17     1    11
 -3.5503850446907415E-01 a       332     0    17     1    12
 -4.8108286998529248E-01 a       333     0    17     1    13
  1.5838089517140050E-01 a       334     0    17     1    14
 -3.3238387013212189E-01 a       335     0    17     1    15
  1.6529432955702525E-01 a       336     0    17     1    16
 -2.4089027180669857E-02 a       337     0    17     1    17
  2.1985364129565943E-01 a       338     0    17     1    18
  1.9490773838635545E-03 a       339     0    17     1    19
  2.3033509549111819E-02 a       340     0    17     1    20
  2.0996212986569096E-01 a       341     0    18     1     1
  9.6212201652018409E-02 a       342     0    18     1     2
  1.9260479579603965E-01 a       343     0    18     1     3
 -8.3897797025012169E-02 a       344     0    18     1     4
 -9.6281999093606394E-02 a       345     0    18     1     5
  1.1375070722105632E-01 a       346     0    18     1     6
 -1.1069982979464941E+00 a       347     0    18     1     7
 -4.6998254999271183E-01 a       348     0    18     1     8
 -6.7849094173010482E-01 a       349     0    18     1     9
 -2.9265117438267396E-01 a       350     0    18     1    10
 -4.1027538048740153E-01 a       351     0    18     1    11
  4.7488943303013492E-01 a       352     0    18     1    12
  3.8713151335727386E-01 a       353     0    18     1    13
  9.0102625148424806E-02 a       354     0    18     1    14
  2.8641065948666389E-01 a       355     0    18     1    15
 -2.2996379797956873E-01 a       356     0    18     1    16
  3.1428992010192197E-01 a       357     0    18     1    17
  1.4317176120191250E-01 a       358     0    18     1    18
 -7.2400864142356719E-02 a       359     0    18     1    19
 -1.2906476778925077E-01 a       360     0    18     1    20
 -4.8464220546641394E-02 a       361     0    19     1     1
 -3.7882357286221946E-01 a       362     0    19     1     2
  6.2643308431765077E-01 a       363     0    19     1     3
 -3.5217700567485832E-01 a       364     0    19     1     4
  5.5843943369350257E-01 a       365     0    19     1     5
  2.1486829689328293E-01 a       366     0    19     1     6
 -1.9380157337962961E-01 a       367     0    19     1     7
 -1.6965275843829983E-01 a       368     0    19     1     8
  1.7720275023981161E-01 a       369     0    19     1     9
 -1.6926573836178527E-01 a       370     0    19     1    10
 -1.9698368392402535E-02 a       371     0    19     1    11
  1.4160244744986217E-01 a       372     0    19     1    12
 -2.8869583748339817E-01 a       373     0    19     1    13
  6.6247061083299946E-02 a       374     0    19     1    14
  1.7407347154018332E-01 a       375     0    19     1    15
 -2.0704876588610241E-01 a       376     0    19     1    16
 -4.6711566031873403E-01 a       377     0    19     1    17
 -2.6676424118184555E-01 a       378     0    19     1    18
  2.6092665936222897E-01 a       379     0    19     1    19
  2.1580119025355077E-01 a       380     0    19     1    20
 -2.2203797219424649E-02 a       381     0    20     1     1
  1.4218079763620003E-01 a       382     0    20     1     2
 -6.0833856785937757E-01 a       383     0    20     1     3
 -2.5815767798649671E-02 a       384     0    20     1     4
 -4.3644849552139292E-02 a       385     0    20     1     5
 -2.1013413177139378E-01 a       386     0    20     1     6
 -6.1227848568597192E-02 a       387     0    20     1     7
 -3.1795508435625081E-01 a       388     0    20     1     8
  3.3770454483213218E-02 a       389     0    20     1     9
  2.7144528126100442E-01 a       390     0    20     1    10
  2.8057579270776617E-01 a       391     0    20     1    11
 -1.8508017815934955E-01 a       392     0    20     1    12
 -2.8491684985962212E-01 a       393     0    20     1    13
 -7.5397693150736383E-02 a       394     0    20     1    14
  9.2127866545333281E-02 a       395     0    20     1    15
 -8.7397304663562939E-04 a       396     0    20     1    16
 -1.0248029166279454E-01 a       397     0    20     1    17
  7.8889888635932774E-04 a       398     0    20     1    18
  1.5823407460743757E-01 a       399     0    20     1    19
 -7.3355984957340553E-02 a       400     0    20     1    20
 -1.5429956992614152E-01 a       401     0    21     1     1
 -5.2807868952183767E-01 a       402     0    21     1     2
 -2.7057101528209804E-01 a       403     0    21     1     3
  1.6153762030807811E-01 a       404     0    21     1     4
  3.1629056638426772E-01 a       405     0    21     1     5
 -1.1313811032386600E-01 a       406     0    21     1     6
 -4.0539280616175905E-01 a       407     0    21     1     7
 -1.3805203568355945E-01 a       408     0    21     1     8
 -3.8351938309110112E-01 a       409     0    21     1     9
  2.6690678995998945E-01 a       410     0    21     1    10
  9.1846254142520428E-02 a       411     0    21     1    11
  4.6921467906108300E-01 a       412     0    21     1    12
  1.6350610917285494E-01 a       413     0    21     1    13
 -2.6832949097015238E-02 a       414     0    21     1    14
  2.9082457862478028E-01 a       415     0    21     1    15
 -9.3172920802822592E-02 a       416     0    21     1    16
 -2.0289277741872186E-01 a       417     0    21     1    17
  2.5101969002001512E-01 a       418     0    21     1    18
 -3.2296634255024020E-01 a       419     0    21     1    19
 -2.3085725018243880E-02 a       420     0    21     1    20
  7.0704239279998318E-02 a       421     0    22     1     1
  1.5516440312226101E-01 a       422     0    22     1     2
 -6.6166580647189846E-02 a       423     0    22     1     3
  8.1540732759631462E-01 a       424     0    22     1     4
  1.6109379328773527E-01 a       425     0    22     1     5
  6.4564381124660411E-02 a       426     0    22     1     6
  8.1299321854208062E-01 a       427     0    22     1     7
 -2.6845395418720136E-01 a       428     0    22     1     8
  3.8170349223468980E-01 a       429     0    22     1     9
  2.3480371076527082E-01 a       430     0    22     1    10
 -4.9943523543543222E-01 a       431     0    22     1    11
  1.6441696188535374E-02 a       432     0    22     1    12
 -1.0117556390315043E-01 a       433     0    22     1    13
 -3.0371207059333233E-01 a       434     0    22     1    14
  4.3842942419238480E-02 a       435     0    22     1    15
 -1.7409680922544524E-01 a       436     0    22     1    16
 -4.4234677783633242E-01 a       437     0    22     1    17
 -4.9652066042540705E-01 a       438     0    22     1    18
 -3.1965908026473883E-01 a       439     0    22     1    19
 -2.3696959405063897E-01 a       440     0    22     1    20
 -7.0545818567928770E-02 a       441     0    23     1     1
  1.3304357742941364E-01 a       442     0    23     1     2
  5.2653448145933013E-01 a       443     0    23     1     3
 -5.0851501543760880E-01 a       444     0    23     1     4
 -3.8450818710747459E-01 a       445     0    23     1     5
 -7.1739232383234985E-01 a       446     0    23     1     6
 -3.6472607971856758E-01 a       447     0    23     1     7
  3.9257569014010529E-01 a       448     0    23     1     8
 -2.6883974812535627E-01 a       449     0    23     1     9
 -2.4034600240689180E-01 a       450     0    23     1    10
  2.6253436539825331E-01 a       451     0    23     1    11
  7.8050139182219286E-02 a       452     0    23     1    12
  1.1683608181890530E-01 a       453     0    23     1    13
  1.2618708767470715E-01 a       454     0    23     1    14
  3.6344676453278402E-01 a       455     0    23     1    15
  2.0534727685449147E-01 a       456     0    23     1    16
 -2.5684677249112214E-01 a       457     0    23     1    17
 -2.5260839896306098E-01 a       458     0    23     1    18
  5.7808846304393854E-02 a       459     0    23     1    19
 -1.7035801451954730E-02 a       460     0    23     1    20
 -3.4520450911359296E-01 a       461     0    24     1     1
  7.2034854850782856E-02 a       462     0    24     1     2
 -1.4404454092786143E-01 a       463     0    24     1     3
  1.4793032113972951E-01 a       464     0    24     1     4
 -6.9194376902138949E-02 a       465     0    24     1     5
 -3.1005802752754769E-01 a       466     0    24     1     6
  2.6371146935453982E-01 a       467     0    24     1     7
  1.5303577276467434E-01 a       468     0    24     1     8
 -3.0289751227714995E-01 a       469     0    24     1     9
 -2.3578423642680502E-01 a       470     0    24     1    10
  2.4220603550130881E-01 a       471     0    24     1    11
  1.9290145724123925E-01 a       472     0    24     1    12
  1.1495416542936814E-01 a       473     0    24     1    13
 -6.6515691012457676E-02 a       474     0    24     1    14
  2.1161824157113679E-01 a       475     0    24     1    15
  9.5296387610988909E-02 a       476     0    24     1    16
  2.2523254238031856E-01 a       477     0    24     1    17
 -4.5076497692816986E-01 a       478     0    24     1    18
  2.6511419146123566E-01 a       479     0    24     1    19
  4.3054742806207476E-02 a       480     0    24     1    20
  8.9553480654034085E-03 a       481     0    25     1     1
 -2.5752072862499305E-02 a       482     0    25     1     2
  3.7695995055342923E-01 a       483     0    25     1     3
 -3.2138524290934634E-01 a       484     0    25     1     4
  8.8779542598569827E-01 a       485     0    25     1     5
 -2.1378078696417277E-01 a       486     0    25     1     6
 -4.2385584651393654E-01 a       487     0    25     1     7
 -2.1554129216104390E-01 a       488     0    25     1     8
 -2.5811595854524149E-02 a       489     0    25     1     9
  5.5535860187296926E-01 a       490     0    25     1    10
 -3.2263422337954356E-01 a       491     0    25     1    11
 -1.4856992890882850E-01 a       492     0    25     1    12
 -2.5557026595157217E-01 a       493     0    25     1    13
 -2.1732287473656803E-01 a       494     0    25     1    14
 -7.2902042781474163E-01 a       495     0    25     1    15
  1.4960043532260056E-01 a       496     0    25     1    16
 -1.0366608568122568E+00 a       497     0    25     1    17
  4.3717261103087918E-01 a       498     0    25     1    18
  2.9518383764820505E-01 a       499     0    25     1    19
  3.5456882203027767E-01 a       500     0    25     1    20
  4.4439046515197186E-02 a       501     0    26     1     1
  6.8846761253328712E-02 a       502     0    26     1     2
  1.0555631545479713E-01 a       503     0    26     1     3
 -2.0054641424338016E-01 a       504     0    26     1     4
  2.7705401055447040E-02 a       505     0    26     1     5
  2.1316327337947361E-01 a       506     0    26     1     6
 -5.2860312713770797E-03 a       507     0    26     1     7
  1.5577214917728291E-01 a       508     0    26     1     8
  2.1612661725050467E-01 a       509     0    26     1     9
  4.4313680762218582E-01 a       510     0    26     1    10
 -2.1646181950533452E-01 a       511     0    26     1    11
 -1.8906531354017503E-01 a       512     0    26     1    12
  7.4144412369046953E-02 a       513     0    26     1    13
 -1.9511786768919545E-01 a       514     0    26     1    14
 -4.2285476932386290E-01 a       515     0    26     1    15
  1.2509442115251285E-01 a       516     0    26     1    16
  1.6805543495339251E-02 a       517     0    26     1    17
  3.9688255748246976E-01 a       518     0    26     1    18
 -3.1906615215546530E-01 a       519     0    26     1    19
 -1.5168615712662159E-01 a       520     0    26     1    20
 -1.6315639132570689E-01 a       521     0    27     1     1
  8.2250917726726380E-02 a       522     0    27     1     2
  1.4003430192830338E-01 a       523     0    27     1     3
  5.0243573663022667E-01 a       524     0    27     1     4
 -4.2014640470503084E-01 a       525     0    27     1     5
 -1.1199870560116723E-01 a       526     0    27     1     6
  5.1406071962488509E-01 a       527     0    27     1     7
 -1.0194226554625098E-01 a       528     0    27     1     8
 -4.0242344745488781E-02 a       529     0    27     1     9
 -2.4326506346099921E-01 a       530     0    27     1    10
