################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.4475214339553579E-01 a       195     0    10     1    15
 -2.6383810627607068E-01 a       196     0    10     1    16
 -7.8840303998197503E-01 a       197     0    10     1    17
  5.0573268442615371E-01 a       198     0    10     1    18
 -4.8836576980224844E-01 a       199     0    10     1    19
 -5.9551944016967262E-01 a       200     0    10     1    20
 -5.2191654337336657E-01 a       201     0    11     1     1
 -6.3473482372884005E-01 a       202     0    11     1     2
  8.2780915149622236E-01 a       203     0    11     1     3
 -2.4007072046206759E-01 a       204     0    11     1     4
  1.2651883110929759E-02 a       205     0    11     1     5
 -2.0241277203590258E-01 a       206     0    11     1     6
 -1.3353163786925142E+00 a       207     0    11     1     7
  3.0276073342174736E-01 a       208     0    11     1     8
 -3.5433882599434446E-01 a       209     0    11     1     9
 -9.8210904705162264E-02 a       210     0    11     1    10
 -3.7373791640366483E-01 a       211     0    11     1    11
 -6.6251905197002836E-01 a       212     0    11     1    12
  2.8061984569308240E-01 a       213     0    11     1    13
 -1.3318747371113315E-01 a       214     0    11     1    14
 -6.8809039930551069E-02 a       215     0    11     1    15
 -1.7900377824081429E-01 a       216     0    11     1    16
  4.1633538939203940E-01 a       217     0    11     1    17
 -5.5412645177583508E-01 a       218     0    11     1    18
 -1.0131463088525958E-01 a       219     0    11     1    19
  4.5902757554960666E-01 a       220     0    11     1    20
 -8.0322093669967148E-02 a       221     0    12     1     1
 -1.0903872209047981E-02 a       222     0    12     1     2
 -5.9500490408046447E-01 a       223     0    12     1     3
 -2.8513817749768211E-01 a       224     0    12     1     4
  3.1310728326218340E-01 a       225     0    12     1     5
  1.6724901776996545E-01 a       226     0    12     1     6
  1.4807775009269103E-01 a       227     0    12     1     7
 -4.3422221994221816E-01 a       228     0    12     1     8
  5.0141463841782863E-01 a       229     0    12     1     9
  7.4916518216933004E-01 a       230     0    12     1    10
  3.9524667463840868E-01 a       231     0    12     1    11
  6.8112609204198271E-01 a       232     0    12     1    12
 -2.5277806016700882E-01 a       233     0    12     1    13
  6.3507234783006761E-01 a       234     0    12     1    14
  4.3449443627673445E-01 a       235     0    12     1    15
 -2.7758102258555621E-02 a       236     0    12     1    16
  1.2744781553047929E-01 a       237     0    12     1    17
  4.9056314785396427E-01 a       238     0    12     1    18
 -3.7336539476235570E-01 a       239     0    12     1    19
  2.7485896200664628E-01 a       240     0    12     1    20
  1.0954892975671250E-01 a       241     0    13     1     1
  8.2290355687658800E-02 a       242     0    13     1     2
  6.4393507342716694E-01 a       243     0    13     1     3
  1.7363019435977278E-01 a       244     0    13     1     4
  1.3013852006213558E-01 a       245     0    13     1     5
 -9.8884389492932975E-02 a       246     0    13     1     6
 -8.6815880594371686E-01 a       247     0    13     1     7
  1.3525613183020607E-01 a       248     0    13     1     8
  1.4778365656697073E-01 a       249     0    13     1     9
 -1.1525856170733531E-01 a       250     0    13     1    10
 -8.5161162764185089E-02 a       251     0    13     1    11
 -5.3632020687967019E-01 a       252     0    13     1    12
 -1.5661968116910185E-01 a       253     0    13     1    13
 -1.7032817959498761E-01 a       254     0    13     1    14
  3.0911841357916955E-04 a       255     0    13     1    15
  2.1242137385130842E-02 a       256     0    13     1    16
 -3.5149642220717198E-01 a       257     0    13     1    17
 -2.0952954844825792E-02 a       258     0    13     1    18
 -2.2563613802450061E-01 a       259     0    13     1    19
 -1.3998390346017772E-01 a       260     0    13     1    20
 -2.6329145520840758E-01 a       261     0    14     1     1
  7.0700910062997432E-02 a       262     0    14     1     2
  2.0760003383816561E-01 a       263     0    14     1     3
 -3.0169343714839608E-01 a       264     0    14     1     4
  5.6569982956517062E-01 a       265     0    14     1     5
  5.8641368469893478E-02 a       266     0    14     1     6
 -3.7899363197749364E-01 a       267     0    14     1     7
  2.5497302123099713E-01 a       268     0    14     1     8
  1.0011416792830366E-01 a       269     0    14     1     9
  6.4534982188651246E-01 a       270     0    14     1    10
  3.4634969874791977E-02 a       271     0    14     1    11
  2.4154011158549535E-01 a       272     0    14     1    12
  3.5726195850455927E-01 a       273     0    14     1    13
  6.3753815154826157E-02 a       274     0    14     1    14
  1.6857960065377448E-01 a       275     0    14     1    15
  2.5295164593121622E-01 a       276     0    14     1    16
  3.4763235357304628E-01 a       277     0    14     1    17
 -1.0790350448563399E-01 a       278     0    14     1    18
 -7.6716225433473145E-02 a       279     0    14     1    19
 -4.3212092372395830E-02 a       280     0    14     1    20
 -3.5364708724761795E-01 a       281     0    15     1     1
 -5.3168358016645375E-03 a       282     0    15     1     2
 -4.2647510986087940E-02 a       283     0    15     1     3
 -1.7252925147544693E-01 a       284     0    15     1     4
  1.0489922329401657E-01 a       285     0    15     1     5
  3.9381075101522317E-01 a       286     0    15     1     6
  2.7363386929278779E-02 a       287     0    15     1     7
 -1.6806429514613247E-01 a       288     0    15     1     8
  2.6866033222402469E-01 a       289     0    15     1     9
 -1.7443271185485559E-01 a       290     0    15     1    10
 -2.3774186646625448E-01 a       291     0    15     1    11
 -3.9692824845462682E-01 a       292     0    15     1    12
 -1.5463586372472041E-01 a       293     0    15     1    13
  9.2671725784314041E-02 a       294     0    15     1    14
 -2.6736556157608954E-01 a       295     0    15     1    15
 -1.6795386866588846E-01 a       296     0    15     1    16
  2.9353534153903249E-01 a       297     0    15     1    17
  7.7577667373439130E-02 a       298     0    15     1    18
 -1.2350014460127796E-01 a       299     0    15     1    19
  7.0854335758274503E-02 a       300     0    15     1    20
  3.5984770515124559E-01 a       301     0    16     1     1
 -2.4920016289712146E-01 a       302     0    16     1     2
  2.5742072528480908E-01 a       303     0    16     1     3
  5.6706515198550056E-01 a       304     0    16     1     4
  3.4331650239407174E-01 a       305     0    16     1     5
 -1.9470996757511988E-01 a       306     0    16     1     6
 -2.2630996439081413E-01 a       307     0    16     1     7
 -1.5638042350826500E-01 a       308     0    16     1     8
  2.9124555703890620E-01 a       309     0    16     1     9
  6.7580567972549810E-01 a       310     0    16     1    10
  2.5155707983892056E-01 a       311     0    16     1    11
 -1.6572553344905186E-01 a       312     0    16     1    12
  1.6703361732683550E-01 a       313     0    16     1    13
 -2.6190309651279708E-01 a       314     0    16     1    14
 -3.8137620078475892E-01 a       315     0    16     1    15
 -3.2198567826617805E-03 a       316     0    16     1    16
 -2.3460178288622774E-01 a       317     0    16     1    17
  3.0713350477092588E-01 a       318     0    16     1    18
  1.8415217978111750E-01 a       319     0    16     1    19
  2.1120528380485484E-01 a       320     0    16     1    20
  1.7073038652389541E-01 a       321     0    17     1     1
 -6.6211915458294768E-01 a       322     0    17     1     2
 -6.2539009455976416E-02 a       323     0    17     1     3
 -5.9878600358586463E-02 a       324     0    17     1     4
  4.1758260459619800E-01 a       325     0    17     1     5
  4.5285118557126652E-01 a       326     0    17     1     6
  4.5819575742562117E-02 a       327     0    17     1     7
  1.5783173574492809E-01 a       328     0    17     1     8
  7.9672637643350364E-02 a       329     0    17     1     9
 -5.7041662916287900E-02 a       330     0    17     1    10
 -6.6370371716221332E-01 a       331     0    17     1    11
 -2.1385396615691371E-01 a       332     0    17     1    12
  6.4739823672173596E-02 a       333     0    17     1    13
  4.6866972844007115E-01 a       334     0    17     1    14
  9.8800220243997372E-02 a       335     0    17     1    15
  1.1830748495127509E-01 a       336     0    17     1    16
  4.2960529987974466E-01 a       337     0    17     1    17
 -9.4830999958142259E-02 a       338     0    17     1    18
 -1.2879842444790096E-01 a       339     0    17     1    19
  6.7001126065628291E-01 a       340     0    17     1    20
 -1.9424252077233278E-01 a       341     0    18     1     1
  5.8037549915798203E-01 a       342     0    18     1     2
 -1.6879696009681228E-01 a       343     0    18     1     3
 -7.3072366483794379E-02 a       344     0    18     1     4
 -1.1934045933593240E-01 a       345     0    18     1     5
  2.1455903973053930E-01 a       346     0    18     1     6
 -5.2908056739305309E-01 a       347     0    18     1     7
 -2.7689702024211049E-01 a       348     0    18     1     8
 -9.2652498557307769E-02 a       349     0    18     1     9
  6.3638714346410141E-01 a       350     0    18     1    10
  2.2721909548393121E-01 a       351     0    18     1    11
  5.6178681406098635E-02 a       352     0    18     1    12
  4.5989212632091381E-01 a       353     0    18     1    13
  1.4281011093955556E-01 a       354     0    18     1    14
 -1.3302195907473907E-01 a       355     0    18     1    15
 -1.2328415393385705E-01 a       356     0    18     1    16
  3.6617831422432946E-02 a       357     0    18     1    17
  3.8164174831666220E-01 a       358     0    18     1    18
  1.5405417401508664E-01 a       359     0    18     1    19
 -4.5384232346081819E-02 a       360     0    18     1    20
 -1.8564260588046377E-01 a       361     0    19     1     1
  2.5880440184117609E-01 a       362     0    19     1     2
  5.4901367940160550E-01 a       363     0    19     1     3
 -1.9933762467148564E-01 a       364     0    19     1     4
 -9.4159220512185027E-01 a       365     0    19     1     5
  6.7016043253113045E-01 a       366     0    19     1     6
  8.2694580392349948E-01 a       367     0    19     1     7
 -4.7495525219670492E-01 a       368     0    19     1     8
  2.0340127679629758E-01 a       369     0    19     1     9
 -1.4286617106538846E-01 a       370     0    19     1    10
 -2.3958376830312342E-01 a       371     0    19     1    11
 -3.4769605596296366E-01 a       372     0    19     1    12
  4.4330427487481283E-01 a       373     0    19     1    13
 -4.4402276861567218E-02 a       374     0    19     1    14
 -4.4110587825558484E-01 a       375     0    19     1    15
  1.0131551959596141E-01 a       376     0    19     1    16
 -2.6420629678430468E-01 a       377     0    19     1    17
  3.9713714435329157E-03 a       378     0    19     1    18
 -1.4332585705076081E-01 a       379     0    19     1    19
  2.0001960083617282E-01 a       380     0    19     1    20
  6.5211401553039353E-02 a       381     0    20     1     1
 -1.3204242376892206E-01 a       382     0    20     1     2
 -4.5080239315416781E-01 a       383     0    20     1     3
 -2.7805067100132652E-01 a       384     0    20     1     4
  2.0115150742214793E-01 a       385     0    20     1     5
  1.5833763564150127E-01 a       386     0    20     1     6
  4.1570675670244395E-01 a       387     0    20     1     7
  6.4915652684627040E-02 a       388     0    20     1     8
 -7.1459735883465797E-02 a       389     0    20     1     9
 -1.1823956680607747E-01 a       390     0    20     1    10
 -1.7495851108924525E-02 a       391     0    20     1    11
  3.2770233162208290E-01 a       392     0    20     1    12
  7.8454678397207545E-02 a       393     0    20     1    13
  6.3039441633044271E-02 a       394     0    20     1    14
  2.9442793963724778E-01 a       395     0    20     1    15
  1.5574813527155226E-01 a       396     0    20     1    16
  1.0148366362154583E-01 a       397     0    20     1    17
 -1.8799612919090443E-02 a       398     0    20     1    18
  8.8324807998191562E-02 a       399     0    20     1    19
 -4.6112758610583865E-01 a       400     0    20     1    20
  3.8417895881774061E-01 a       401     0    21     1     1
  2.3152099085277053E-03 a       402     0    21     1     2
  2.0326085025102630E-01 a       403     0    21     1     3
 -1.0017345909201372E-01 a       404     0    21     1     4
 -2.8122332591401683E-01 a       405     0    21     1     5
  2.8321845274512158E-01 a       406     0    21     1     6
 -5.2691736749519540E-02 a       407     0    21     1     7
 -7.6979218059747639E-02 a       408     0    21     1     8
  2.0705028044981486E-01 a       409     0    21     1     9
  5.5822147130532440E-01 a       410     0    21     1    10
 -5.9051970126567264E-03 a       411     0    21     1    11
 -3.7881374653481958E-01 a       412     0    21     1    12
 -1.9347315023897399E-01 a       413     0    21     1    13
 -4.3477265022840006E-01 a       414     0    21     1    14
 -2.7687652937808871E-01 a       415     0    21     1    15
  3.6652877671217521E-01 a       416     0    21     1    16
 -8.9341255949691112E-02 a       417     0    21     1    17
 -6.2544159153475401E-02 a       418     0    21     1    18
 -3.1088015550320414E-01 a       419     0    21     1    19
 -3.1521961532984027E-01 a       420     0    21     1    20
  1.0375811058266506E-01 a       421     0    22     1     1
 -2.4951619852626269E-01 a       422     0    22     1     2
 -2.5182013694562200E-01 a       423     0    22     1     3
  3.3789877110368227E-01 a       424     0    22     1     4
 -2.2699875627365543E-01 a       425     0    22     1     5
  3.2251583373125192E-01 a       426     0    22     1     6
  1.5432533394470788E-01 a       427     0    22     1     7
  3.0665613527647728E-01 a       428     0    22     1     8
 -9.5222632338588561E-02 a       429     0    22     1     9
 -8.5590763780406209E-01 a       430     0    22     1    10
 -2.4701385595572187E-01 a       431     0    22     1    11
 -7.3486636318887827E-02 a       432     0    22     1    12
 -3.8150296510022463E-01 a       433     0    22     1    13
  3.2279770951051562E-01 a       434     0    22     1    14
  4.2065298507935123E-01 a       435     0    22     1    15
 -1.6594085344831985E-01 a       436     0    22     1    16
 -7.9753149939728818E-02 a       437     0    22     1    17
 -4.7385199898204437E-02 a       438     0    22     1    18
 -4.4720225735424174E-01 a       439     0    22     1    19
  4.0252398465493125E-02 a       440     0    22     1    20
 -1.9001478142048506E-01 a       441     0    23     1     1
  1.1761651540215753E-01 a       442     0    23     1     2
 -2.5275882702855978E-01 a       443     0    23     1     3
 -1.4199415028168016E-01 a       444     0    23     1     4
 -7.3872067710091860E-01 a       445     0    23     1     5
  4.6405990495759603E-01 a       446     0    23     1     6
 -1.8960259817902633E-01 a       447     0    23     1     7
 -6.5644772934918952E-02 a       448     0    23     1     8
  1.0504380121303192E-01 a       449     0    23     1     9
  5.9812435174649037E-01 a       450     0    23     1    10
  6.2368015660198339E-02 a       451     0    23     1    11
 -8.8387328337674403E-02 a       452     0    23     1    12
 -2.4802282545471949E-01 a       453     0    23     1    13
  2.2047047850096815E-01 a       454     0    23     1    14
  3.3515983613715972E-01 a       455     0    23     1    15
  4.2340304521145733E-01 a       456     0    23     1    16
 -1.6450224814408745E-01 a       457     0    23     1    17
 -1.2700662663874210E-01 a       458     0    23     1    18
  7.2564591682514015E-02 a       459     0    23     1    19
 -5.5290703305427387E-03 a       460     0    23     1    20
  1.9725431735172480E-01 a       461     0    24     1     1
  3.2434967326726938E-01 a       462     0    24     1     2
  2.0853128590633860E-02 a       463     0    24     1     3
  2.4319623089425846E-01 a       464     0    24     1     4
  1.5674782544959975E-01 a       465     0    24     1     5
  5.1618093140888680E-02 a       466     0    24     1     6
  1.9777388557448070E-01 a       467     0    24     1     7
  3.0636770746117903E-01 a       468     0    24     1     8
 -2.8090699869293340E-01 a       469     0    24     1     9
 -2.2115899372870920E-01 a       470     0    24     1    10
 -4.8793587242712017E-01 a       471     0    24     1    11
 -1.5684161667206598E-01 a       472     0    24     1    12
  5.6120430273137945E-01 a       473     0    24     1    13
 -2.1204224543283923E-01 a       474     0    24     1    14
 -2.4470748051922675E-01 a       475     0    24     1    15
  6.2946048310136804E-01 a       476     0    24     1    16
 -4.4090227361011791E-01 a       477     0    24     1    17
 -1.5659510101078661E-01 a       478     0    24     1    18
  6.3048727583510367E-01 a       479     0    24     1    19
  2.8964448459573265E-02 a       480     0    24     1    20
 -6.3097219401576499E-01 a       481     0    25     1     1
 -7.2016757470539317E-01 a       482     0    25     1     2
  3.8191148465439884E-01 a       483     0    25     1     3
 -5.0235655072463969E-01 a       484     0    25     1     4
 -8.1483104648065374E-01 a       485     0    25     1     5
  1.2629531529596141E-01 a       486     0    25     1     6
  6.1456958949416406E-02 a       487     0    25     1     7
 -5.2649508620932295E-01 a       488     0    25     1     8
  2.2801189049158332E-01 a       489     0    25     1     9
  1.0846543713389656E-01 a       490     0    25     1    10
  3.6045353390094001E-02 a       491     0    25     1    11
  3.8398129139089121E-01 a       492     0    25     1    12
 -4.7857453909260911E-01 a       493     0    25     1    13
 -1.1262816244434459E-01 a       494     0    25     1    14
 -6.7937955136359932E-02 a       495     0    25     1    15
 -1.1851843039169347E+00 a       496     0    25     1    16
 -1.7227036656742523E-01 a       497     0    25     1    17
  4.3341989349940002E-01 a       498     0    25     1    18
 -7.7631897835842267E-01 a       499     0    25     1    19
 -6.6792679629803536E-02 a       500     0    25     1    20
  7.9638402368033046E-02 a       501     0    26     1     1
 -6.4812422686625204E-01 a       502     0    26     1     2
  6.1300176668380946E-02 a       503     0    26     1     3
 -1.8403323910853081E-01 a       504     0    26     1     4
 -2.1679803292173194E-01 a       505     0    26     1     5
 -2.0555107504965844E-01 a       506     0    26     1     6
 -6.9439325170093477E-02 a       507     0    26     1     7
 -2.9002144116936656E-03 a       508     0    26     1     8
  2.7934241879096899E-01 a       509     0    26     1     9
  6.5915895318582884E-02 a       510     0    26     1    10
  3.7048087127467955E-01 a       511     0    26     1    11
  1.4937460972309796E-01 a       512     0    26     1    12
 -1.4857191211956669E-01 a       513     0    26     1    13
 -2.7055412558730316E-02 a       514     0    26     1    14
 -1.0469248979350189E-01 a       515     0    26     1    15
 -6.0720145566647377E-01 a       516     0    26     1    16
  3.8532763456506941E-01 a       517     0    26     1    17
  1.4363366169626582E-01 a       518     0    26     1    18
 -2.4597931434679052E-01 a       519     0    26     1    19
 -4.0684634471396613E-01 a       520     0    26     1    20
  6.6557861493853188E-01 a       521     0    27     1     1
  7.0458732794728973E-01 a       522     0    27     1     2
  2.3450594050227538E-01 a       523     0    27     1     3
  4.2565662202455623E-01 a       524     0    27     1     4
  6.1370572788382427E-01 a       525     0    27     1     5
 -3.1822749128508221E-01 a       526     0    27     1     6
  2.2059613851833335E-01 a       527     0    27     1     7
  2.4841047906638689E-01 a       528     0    27     1     8
  2.8421311622567469E-01 a       529     0    27     1     9
 -2.4695142398285466E-01 a       530     0    27     1    10
