################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.8824288120599567E-01 a        35     0     2     1    15
  1.0860345328828293E-01 a        36     0     2     1    16
  2.1847382639554897E-03 a        37     0     2     1    17
  8.8251333588124509E-02 a        38     0     2     1    18
  2.9664316618734560E-01 a        39     0     2     1    19
 -2.9496346232027071E-01 a        40     0     2     1    20
  7.4057607790257857E-02 a        41     0     3     1     1
  1.9890879794593913E-01 a        42     0     3     1     2
  1.4406349728406784E-01 a        43     0     3     1     3
  1.1062684196838846E-01 a        44     0     3     1     4
  2.9484655383948566E-01 a        45     0     3     1     5
 -2.6135459469130168E-01 a        46     0     3     1     6
  3.7943175827518727E-01 a        47     0     3     1     7
 -2.1166858533495558E-01 a        48     0     3     1     8
 -1.4755018046344834E-01 a        49     0     3     1     9
  3.0664994324791239E-01 a        50     0     3     1    10
  1.9804576538316210E-01 a        51     0     3     1    11
 -7.6139242823770603E-02 a        52     0     3     1    12
 -2.9039445488027234E-02 a        53     0     3     1    13
  5.6828763621222959E-02 a        54     0     3     1    14
  1.9308272199952656E-01 a        55     0     3     1    15
 -1.9082985818973913E-01 a        56     0     3     1    16
 -6.8676897980732510E-02 a        57     0     3     1    17
  3.8087969905173283E-02 a        58     0     3     1    18
 -1.2039108213483235E-01 a        59     0     3     1    19
 -3.0792203585598910E-01 a        60     0     3     1    20
  3.3618483802740301E-01 a        61     0     4     1     1
  5.8617436766382452E-02 a        62     0     4     1     2
 -3.9217712655089082E-02 a        63     0     4     1     3
 -3.4872574423097108E-01 a        64     0     4     1     4
 -6.9474213333837492E-02 a        65     0     4     1     5
  2.3306812291722218E-01 a        66     0     4     1     6
  1.4553227530967189E-01 a        67     0     4     1     7
  1.0661029295113388E-01 a        68     0     4     1     8
  1.1551153525067716E-01 a        69     0     4     1     9
 -2.0074379180030191E-01 a        70     0     4     1    10
  1.5394931649979951E-01 a        71     0     4     1    11
  9.0841625450995514E-02 a        72     0     4     1    12
  4.1344356066925098E-01 a        73     0     4     1    13
 -4.2967578480627412E-02 a        74     0     4     1    14
 -1.8252332957737802E-01 a        75     0     4     1    15
  2.7117262654921420E-01 a        76     0     4     1    16
  6.7487618667489632E-02 a        77     0     4     1    17
 -1.6265776329179746E-01 a        78     0     4     1    18
  3.0808861044597030E-01 a        79     0     4     1    19
 -7.1711946720445952E-02 a        80     0     4     1    20
  2.0600068633133573E-01 a        81     0     5     1     1
 -1.9653133771539824E-01 a        82     0     5     1     2
 -3.2169666594224544E-01 a        83     0     5     1     3
 -2.7226637366543555E-01 a        84     0     5     1     4
  1.0729467533418885E-02 a        85     0     5     1     5
 -2.7063454876456822E-01 a        86     0     5     1     6
 -2.5639386674681230E-01 a        87     0     5     1     7
 -5.1381838721186623E-01 a        88     0     5     1     8
 -2.5684350504466230E-01 a        89     0     5     1     9
 -1.2158245072478324E-01 a        90     0     5     1    10
 -3.2061364664699232E-01 a        91     0     5     1    11
 -5.4683637677970631E-01 a        92     0     5     1    12
 -4.6811633643666868E-02 a        93     0     5     1    13
  2.3445531160711594E-01 a        94     0     5     1    14
  1.2733378242181497E-03 a        95     0     5     1    15
  9.0185855847020310E-02 a        96     0     5     1    16
  6.9059955906029424E-01 a        97     0     5     1    17
  1.6858833185013705E-01 a        98     0     5     1    18
 -1.2279515789468030E-01 a        99     0     5     1    19
 -3.1853754598492273E-01 a       100     0     5     1    20
  1.0751611746055720E-01 a       101     0     6     1     1
 -5.8802821173669140E-02 a       102     0     6     1     2
 -6.4895831951089902E-02 a       103     0     6     1     3
  7.2304102770635870E-02 a       104     0     6     1     4
  1.6761644937396303E-01 a       105     0     6     1     5
 -1.3774058208037571E-01 a       106     0     6     1     6
 -5.4731161558084518E-01 a       107     0     6     1     7
 -3.7284159186899070E-02 a       108     0     6     1     8
 -1.5130028829752810E-02 a       109     0     6     1     9
 -3.5499656352543274E-01 a       110     0     6     1    10
  2.3915804034939592E-01 a       111     0     6     1    11
  1.9681249045066424E-02 a       112     0     6     1    12
 -2.0244494414401085E-01 a       113     0     6     1    13
 -2.0980242852876727E-01 a       114     0     6     1    14
  2.2822701814313687E-01 a       115     0     6     1    15
  3.0525371342384261E-01 a       116     0     6     1    16
  4.3012952652561204E-01 a       117     0     6     1    17
  2.9874555415129445E-02 a       118     0     6     1    18
  2.1291964612160697E-02 a       119     0     6     1    19
 -2.3669234811611134E-01 a       120     0     6     1    20
 -2.1782323219648136E-01 a       121     0     7     1     1
  2.8150324044834368E-01 a       122     0     7     1     2
 -9.5705586247421068E-03 a       123     0     7     1     3
 -3.2477938374565213E-01 a       124     0     7     1     4
 -2.6279746594697473E-01 a       125     0     7     1     5
  3.9301130071863744E-01 a       126     0     7     1     6
  2.4029935763856081E-01 a       127     0     7     1     7
  4.3613339220850027E-02 a       128     0     7     1     8
 -1.7142865725577755E-01 a       129     0     7     1     9
 -2.3510031118441410E-01 a       130     0     7     1    10
  1.9252739308349065E-01 a       131     0     7     1    11
 -3.7220953617639552E-01 a       132     0     7     1    12
  2.3781988420880601E-01 a       133     0     7     1    13
 -3.1650030596709550E-01 a       134     0     7     1    14
  8.6902559241065602E-02 a       135     0     7     1    15
  1.9726498065944037E-01 a       136     0     7     1    16
 -2.3993641520168696E-01 a       137     0     7     1    17
  3.1667634100586206E-01 a       138     0     7     1    18
 -2.9268668487044114E-01 a       139     0     7     1    19
  3.3035231864844528E-01 a       140     0     7     1    20
  2.0982163869831164E-02 a       141     0     8     1     1
  1.9301038997413558E-01 a       142     0     8     1     2
 -3.4502914774939566E-02 a       143     0     8     1     3
 -5.2875889526180067E-02 a       144     0     8     1     4
  2.1960454858868159E-01 a       145     0     8     1     5
  3.0636551752285207E-01 a       146     0     8     1     6
  4.4711195071504950E-01 a       147     0     8     1     7
  5.3024621303522479E-01 a       148     0     8     1     8
 -2.5203191712130540E-01 a       149     0     8     1     9
  3.5095894351397916E-01 a       150     0     8     1    10
 -1.2939199904334378E-01 a       151     0     8     1    11
 -7.5196682973443008E-02 a       152     0     8     1    12
  2.9764914856434319E-02 a       153     0     8     1    13
 -3.1392511397971989E-01 a       154     0     8     1    14
 -2.2313435515489810E-01 a       155     0     8     1    15
  2.2519258036337596E-02 a       156     0     8     1    16
  2.3884017111154734E-01 a       157     0     8     1    17
  4.5250219321889149E-02 a       158     0     8     1    18
  5.3384388925227733E-02 a       159     0     8     1    19
  1.2034753057924547E-01 a       160     0     8     1    20
  5.8000504201497527E-01 a       161     0     9     1     1
  2.1882571088427877E-01 a       162     0     9     1     2
  1.7832688025413115E-01 a       163     0     9     1     3
  1.4096590431514738E-01 a       164     0     9     1     4
  7.9720058393062482E-02 a       165     0     9     1     5
  2.6158850357194696E-01 a       166     0     9     1     6
 -1.6965000868845934E-01 a       167     0     9     1     7
 -4.3514079708503250E-01 a       168     0     9     1     8
 -1.6750010991032319E-01 a       169     0     9     1     9
 -3.3570149060552129E-01 a       170     0     9     1    10
 -1.5243874846975167E-01 a       171     0     9     1    11
 -5.0927397341547269E-02 a       172     0     9     1    12
  1.4582973061959270E-01 a       173     0     9     1    13
  2.1146298071398631E-01 a       174     0     9     1    14
  4.9228464141501493E-01 a       175     0     9     1    15
  3.4760418056413916E-01 a       176     0     9     1    16
  4.1591976791778074E-01 a       177     0     9     1    17
 -4.4369602221299813E-02 a       178     0     9     1    18
  1.4585278794126738E-01 a       179     0     9     1    19
  1.4738113756496404E-01 a       180     0     9     1    20
 -1.2128670682124977E-01 a       181     0    10     1     1
  2.0671619863289578E-01 a       182     0    10     1     2
 -1.1967213617639021E-01 a       183     0    10     1     3
  4.1661830435651021E-01 a       184     0    10     1     4
  9.7442523333207357E-03 a       185     0    10     1     5
 -1.8941730891251815E-01 a       186     0    10     1     6
  2.7419803011859079E-01 a       187     0    10     1     7
  2.7634677232234506E-01 a       188     0    10     1     8
 -2.7428389256179969E-01 a       189     0    10     1     9
 -1.0715591399360636E-01 a       190     0    10     1    10
  3.2503741903787231E-01 a       191     0    10     1    11
 -1.5294670343245464E-01 a       192     0    10     1    12
 -2.7568667459496943E-01 a       193     0    10     1    13
  9.4217197126335670E-03 a       194     0    10     1    14
 -1.6120224872155686E-01 a       195     0    10     1    15
 -1.4150057808443889E-01 a       196     0    10     1    16
 -1.7570312885244765E-01 a       197     0    10     1    17
  1.6609290952454153E-01 a       198     0    10     1    18
 -3.3471941322166304E-01 a       199     0    10     1    19
 -1.0324783980168963E-01 a       200     0    10     1    20
 -2.1961144427225476E-01 a       201     0    11     1     1
 -3.8453628571676568E-01 a       202     0    11     1     2
 -2.8418347572581659E-02 a       203     0    11     1     3
  1.4646171755951387E-01 a       204     0    11     1     4
  4.8710996809214577E-02 a       205     0    11     1     5
  6.3890222637418212E-02 a       206     0    11     1     6
  1.0004421461095561E-01 a       207     0    11     1     7
  3.1871548857872141E-02 a       208     0    11     1     8
  1.2991921702191969E-01 a       209     0    11     1     9
 -1.2764273938287837E-01 a       210     0    11     1    10
 -2.6348169702559715E-01 a       211     0    11     1    11
 -9.8469873911424172E-02 a       212     0    11     1    12
  2.2478530978973407E-01 a       213     0    11     1    13
 -3.6250637456718714E-02 a       214     0    11     1    14
 -2.4887649400878736E-01 a       215     0    11     1    15
 -1.4463169677251497E-01 a       216     0    11     1    16
  2.5042696639104833E-01 a       217     0    11     1    17
 -4.9200890354759233E-02 a       218     0    11     1    18
 -2.8591751174604822E-02 a       219     0    11     1    19
 -3.7667853470667961E-01 a       220     0    11     1    20
 -2.8289844782666246E-01 a       221     0    12     1     1
 -5.1340868557748398E-01 a       222     0    12     1     2
 -1.1013118985802779E-01 a       223     0    12     1     3
  1.1164324886112528E-01 a       224     0    12     1     4
  3.0458992731005813E-01 a       225     0    12     1     5
  8.5129566882460331E-02 a       226     0    12     1     6
 -3.3508067774376171E-01 a       227     0    12     1     7
  1.3256241519950042E-02 a       228     0    12     1     8
  9.5544262156524465E-02 a       229     0    12     1     9
  2.4609674416263153E-01 a       230     0    12     1    10
 -3.0975978489694838E-02 a       231     0    12     1    11
  7.7684832312563210E-03 a       232     0    12     1    12
 -1.3776515965536679E-01 a       233     0    12     1    13
 -1.7881987801078428E-01 a       234     0    12     1    14
 -4.4646424518914196E-01 a       235     0    12     1    15
  2.6365440953264874E-01 a       236     0    12     1    16
  1.0784083229804728E-01 a       237     0    12     1    17
 -3.0128735412026836E-02 a       238     0    12     1    18
  1.9576971598110740E-01 a       239     0    12     1    19
 -1.9372176450698475E-01 a       240     0    12     1    20
  3.1987629679629553E-01 a       241     0    13     1     1
  3.8469294843061191E-01 a       242     0    13     1     2
 -1.4366909935837124E-01 a       243     0    13     1     3
  2.9292757129296274E-02 a       244     0    13     1     4
 -2.1455946390817576E-01 a       245     0    13     1     5
 -6.2243012407868982E-02 a       246     0    13     1     6
 -2.2588745088905360E-01 a       247     0    13     1     7
  1.2809613862399039E-01 a       248     0    13     1     8
 -4.4543281192172920E-02 a       249     0    13     1     9
 -7.8748045506064814E-03 a       250     0    13     1    10
  1.1061483922300214E-01 a       251     0    13     1    11
 -1.0286555505433836E-01 a       252     0    13     1    12
  1.3263311602795222E-01 a       253     0    13     1    13
 -1.1592396780850205E-01 a       254     0    13     1    14
 -1.0816770500612210E-02 a       255     0    13     1    15
 -2.1289513515077479E-01 a       256     0    13     1    16
  2.3501037133821243E-01 a       257     0    13     1    17
 -1.2354401567686114E-01 a       258     0    13     1    18
 -5.9803054246648418E-02 a       259     0    13     1    19
  4.1460992991659201E-01 a       260     0    13     1    20
 -1.4549970768542289E-01 a       261     0    14     1     1
 -1.0333690623368066E-01 a       262     0    14     1     2
  1.8752183799016656E-01 a       263     0    14     1     3
 -2.6031127083980969E-02 a       264     0    14     1     4
 -5.8485663914975717E-03 a       265     0    14     1     5
  1.8657435569626532E-01 a       266     0    14     1     6
  1.2824396548899153E-01 a       267     0    14     1     7
  7.0718275571818433E-03 a       268     0    14     1     8
  2.8935267564460038E-02 a       269     0    14     1     9
 -5.1390471380822178E-01 a       270     0    14     1    10
 -3.9668355768512920E-01 a       271     0    14     1    11
  6.4035438681554036E-02 a       272     0    14     1    12
  2.0211739943732507E-01 a       273     0    14     1    13
  1.5038536509314632E-01 a       274     0    14     1    14
  3.2994078948709860E-01 a       275     0    14     1    15
 -4.3331069072428552E-01 a       276     0    14     1    16
 -4.7456599215686873E-02 a       277     0    14     1    17
  2.1372998731190207E-01 a       278     0    14     1    18
  4.8894217752084919E-02 a       279     0    14     1    19
 -9.7386341808895979E-03 a       280     0    14     1    20
 -1.1920636212873174E-01 a       281     0    15     1     1
 -7.6988502431853623E-02 a       282     0    15     1     2
 -7.9306089255195181E-02 a       283     0    15     1     3
 -5.8267290111676910E-02 a       284     0    15     1     4
  9.0789726275442628E-02 a       285     0    15     1     5
 -8.8121829501056612E-02 a       286     0    15     1     6
 -5.2720039906380342E-02 a       287     0    15     1     7
 -1.2460972897317182E-01 a       288     0    15     1     8
 -2.3031482088401012E-01 a       289     0    15     1     9
  4.7300190285637839E-01 a       290     0    15     1    10
  5.1719131349075231E-01 a       291     0    15     1    11
 -9.1354008186541755E-02 a       292     0    15     1    12
  1.3307895026902314E-01 a       293     0    15     1    13
 -8.9724404162580887E-02 a       294     0    15     1    14
 -6.4443241598551221E-02 a       295     0    15     1    15
 -7.6918757645047034E-02 a       296     0    15     1    16
  1.9035408162459669E-01 a       297     0    15     1    17
 -2.6668719418000159E-01 a       298     0    15     1    18
  9.0832755211042476E-02 a       299     0    15     1    19
  1.1833159207850885E-01 a       300     0    15     1    20
 -4.2212998241903144E-01 a       301     0    16     1     1
 -2.7489396701785135E-01 a       302     0    16     1     2
  1.6971780078120305E-01 a       303     0    16     1     3
  9.8588104166921292E-02 a       304     0    16     1     4
 -4.7785683733368128E-01 a       305     0    16     1     5
 -5.0794137443355747E-01 a       306     0    16     1     6
 -4.3314038631909468E-01 a       307     0    16     1     7
  2.9264147702164972E-01 a       308     0    16     1     8
  2.5229854820998626E-01 a       309     0    16     1     9
 -1.3589744694072159E-01 a       310     0    16     1    10
  1.3534828657450651E-01 a       311     0    16     1    11
 -1.0036463066160213E+00 a       312     0    16     1    12
 -2.6130127636501934E-02 a       313     0    16     1    13
 -1.4855523041720013E+00 a       314     0    16     1    14
  2.2382937596640484E-01 a       315     0    16     1    15
 -4.6746674975308750E-01 a       316     0    16     1    16
  1.9880660915913739E-01 a       317     0    16     1    17
  7.9249171383402942E-02 a       318     0    16     1    18
  4.9925711527796866E-02 a       319     0    16     1    19
 -1.3459340085063266E-02 a       320     0    16     1    20
 -2.7371886063485260E-02 a       321     0    17     1     1
  2.0280439569868000E-01 a       322     0    17     1     2
 -5.3629448382777067E-01 a       323     0    17     1     3
  4.4136676021266766E-02 a       324     0    17     1     4
  9.9921627553270054E-01 a       325     0    17     1     5
  3.6633557270381967E-01 a       326     0    17     1     6
  3.3026713591369639E-01 a       327     0    17     1     7
 -2.6841202982066559E-01 a       328     0    17     1     8
 -9.8474989655118791E-02 a       329     0    17     1     9
 -2.6581618751680797E-01 a       330     0    17     1    10
 -8.8225584677609145E-02 a       331     0    17     1    11
  1.2269676824227518E+00 a       332     0    17     1    12
 -2.3546147514080737E-01 a       333     0    17     1    13
  1.3040064739410797E+00 a       334     0    17     1    14
 -2.7869823507463341E-02 a       335     0    17     1    15
  7.2135906976432285E-01 a       336     0    17     1    16
 -5.0794434709364766E-01 a       337     0    17     1    17
 -3.1259421157274636E-01 a       338     0    17     1    18
 -1.0070978710547702E-01 a       339     0    17     1    19
 -4.3657661741209647E-01 a       340     0    17     1    20
  2.9236365650240431E-01 a       341     0    18     1     1
  2.4545919202151253E-01 a       342     0    18     1     2
  3.5050551131308466E-01 a       343     0    18     1     3
 -3.5411811119742209E-01 a       344     0    18     1     4
  2.4358784197823974E-01 a       345     0    18     1     5
  7.5941903900894536E-01 a       346     0    18     1     6
 -2.3193257385743710E-01 a       347     0    18     1     7
  6.7617448017753920E-02 a       348     0    18     1     8
 -1.4642723138847369E-01 a       349     0    18     1     9
 -1.1578309882875755E-01 a       350     0    18     1    10
 -2.7520683490131886E-01 a       351     0    18     1    11
 -7.1400386105728797E-02 a       352     0    18     1    12
 -1.2628162169578447E-01 a       353     0    18     1    13
  4.9882342977353478E-01 a       354     0    18     1    14
  5.7712266819097235E-01 a       355     0    18     1    15
  7.1142765783219805E-02 a       356     0    18     1    16
 -1.5322950666805216E-01 a       357     0    18     1    17
 -1.4127381559568875E-01 a       358     0    18     1    18
  4.4110898087266165E-01 a       359     0    18     1    19
  2.8082944954950440E-01 a       360     0    18     1    20
 -2.4411356660279834E-01 a       361     0    19     1     1
 -4.3176733293404733E-02 a       362     0    19     1     2
  2.8684321890712842E-02 a       363     0    19     1     3
 -1.0508715097494518E-01 a       364     0    19     1     4
 -3.8475610458491777E-01 a       365     0    19     1     5
 -6.0921877744796549E-01 a       366     0    19     1     6
  2.1573839012769275E-01 a       367     0    19     1     7
 -2.9526158662160285E-01 a       368     0    19     1     8
  2.5508614780956235E-01 a       369     0    19     1     9
 -6.7395216373345029E-02 a       370     0    19     1    10
  1.4546475910878184E-01 a       371     0    19     1    11
 -5.9456867151838422E-01 a       372     0    19     1    12
  2.2097366487046863E-01 a       373     0    19     1    13
 -2.4955656570397275E-01 a       374     0    19     1    14
 -7.9186280929794439E-01 a       375     0    19     1    15
 -1.6979343400256225E-01 a       376     0    19     1    16
  6.5683436415165622E-02 a       377     0    19     1    17
  2.7745473645070819E-02 a       378     0    19     1    18
 -5.3805966693014640E-01 a       379     0    19     1    19
 -1.0192231457986754E-01 a       380     0    19     1    20
  2.9513065062668048E-01 a       381     0    20     1     1
 -5.0870817335024998E-01 a       382     0    20     1     2
 -3.5693531747383933E-01 a       383     0    20     1     3
  3.7616111873366798E-01 a       384     0    20     1     4
  2.2895411013429776E-01 a       385     0    20     1     5
  3.9313063125518127E-01 a       386     0    20     1     6
  2.7842222172667991E-02 a       387     0    20     1     7
 -2.0051879254967492E-01 a       388     0    20     1     8
 -4.7877214179484873E-01 a       389     0    20     1     9
  2.5056410929600115E-01 a       390     0    20     1    10
 -3.5869539464815092E-01 a       391     0    20     1    11
  3.8414726540730515E-01 a       392     0    20     1    12
 -3.3290414009548401E-02 a       393     0    20     1    13
  5.2892989895150111E-01 a       394     0    20     1    14
 -3.0804394105410426E-01 a       395     0    20     1    15
  1.8804275168195261E-01 a       396     0    20     1    16
 -1.4928369550758557E-02 a       397     0    20     1    17
  8.1345138259430461E-02 a       398     0    20     1    18
  3.6103369317117129E-01 a       399     0    20     1    19
  9.5366729054150987E-02 a       400     0    20     1    20
  1.2329553935746032E-01 a       401     0    21     1     1
  2.3032236572917714E-01 a       402     0    21     1     2
  2.8208779985904314E-01 a       403     0    21     1     3
 -2.3831636195533198E-01 a       404     0    21     1     4
 -2.1685391864070017E-01 a       405     0    21     1     5
 -2.8071026078221850E-01 a       406     0    21     1     6
  5.0384999614898297E-03 a       407     0    21     1     7
  2.3022041015503358E-01 a       408     0    21     1     8
  1.0582482327662640E-01 a       409     0    21     1     9
 -1.2075601456791846E-01 a       410     0    21     1    10
 -9.4560278380511578E-02 a       411     0    21     1    11
 -2.5886322660492317E-01 a       412     0    21     1    12
  2.0720271755000186E-01 a       413     0    21     1    13
 -1.6981168609381794E-01 a       414     0    21     1    14
  1.5883978985686537E-01 a       415     0    21     1    15
 -2.7330153181886102E-01 a       416     0    21     1    16
  1.7276511154459034E-01 a       417     0    21     1    17
  2.9870820269857717E-01 a       418     0    21     1    18
  1.4042168497006172E-01 a       419     0    21     1    19
  3.3620904421056763E-01 a       420     0    21     1    20
 -5.0890655965567055E-01 a       421     0    22     1     1
  1.6019064476317724E-01 a       422     0    22     1     2
  8.5457422976271524E-03 a       423     0    22     1     3
  3.6166452786080272E-01 a       424     0    22     1     4
  2.0139217852336251E-02 a       425     0    22     1     5
 -3.0549889048107570E-01 a       426     0    22     1     6
 -3.0965070080101476E-01 a       427     0    22     1     7
  8.9287918825536203E-02 a       428     0    22     1     8
  4.1147658082660493E-01 a       429     0    22     1     9
 -2.5388625408054272E-01 a       430     0    22     1    10
  2.4754644832471104E-01 a       431     0    22     1    11
 -4.8485646068754273E-02 a       432     0    22     1    12
 -2.2343323670925158E-01 a       433     0    22     1    13
 -8.5359404776993608E-01 a       434     0    22     1    14
  5.2441033550049865E-01 a       435     0    22     1    15
 -1.6853127909779816E-01 a       436     0    22     1    16
 -1.9350164818040588E-03 a       437     0    22     1    17
 -1.2574868293343106E-01 a       438     0    22     1    18
 -3.1496276252071559E-01 a       439     0    22     1    19
 -3.7984636779983705E-01 a       440     0    22     1    20
  8.2012110262006443E-02 a       441     0    23     1     1
 -4.7558694977889705E-02 a       442     0    23     1     2
  3.3821936768517073E-02 a       443     0    23     1     3
 -2.6186198009807793E-01 a       444     0    23     1     4
  1.2953964578223395E-01 a       445     0    23     1     5
  3.9116341142819699E-01 a       446     0    23     1     6
  1.5403720966492210E-01 a       447     0    23     1     7
  1.3048723242779159E-01 a       448     0    23     1     8
 -5.8429102562216262E-01 a       449     0    23     1     9
 -1.3138859092790256E-01 a       450     0    23     1    10
 -3.6358626858662862E-01 a       451     0    23     1    11
  6.9305367488032676E-01 a       452     0    23     1    12
 -1.6306813344281529E-01 a       453     0    23     1    13
  4.4834762212654011E-01 a       454     0    23     1    14
 -2.7340152530225026E-01 a       455     0    23     1    15
  6.4439301277302852E-01 a       456     0    23     1    16
  6.8898653862036308E-02 a       457     0    23     1    17
  1.0297397687120431E-01 a       458     0    23     1    18
  1.7794476596588416E-01 a       459     0    23     1    19
 -4.4446249156018786E-01 a       460     0    23     1    20
  1.4856746283653527E-01 a       461     0    24     1     1
 -1.1056088324009127E-01 a       462     0    24     1     2
 -3.0270493491479994E-01 a       463     0    24     1     3
  2.3222002844958495E-01 a       464     0    24     1     4
 -2.1624908117261796E-01 a       465     0    24     1     5
 -2.0942527268487970E-01 a       466     0    24     1     6
  1.3046249922465794E-01 a       467     0    24     1     7
 -9.7091159593876986E-02 a       468     0    24     1     8
 -1.0501214219027384E-01 a       469     0    24     1     9
 -2.6469962533114583E-01 a       470     0    24     1    10
  4.7597873513895030E-02 a       471     0    24     1    11
 -1.4113405300890516E-01 a       472     0    24     1    12
 -8.7081271677718730E-02 a       473     0    24     1    13
  1.4243834200095851E-01 a       474     0    24     1    14
 -8.8511360762455249E-02 a       475     0    24     1    15
 -5.7285746386716305E-03 a       476     0    24     1    16
 -2.9642201170697363E-01 a       477     0    24     1    17
  1.5148472093317478E-01 a       478     0    24     1    18
  2.0500231061879903E-01 a       479     0    24     1    19
  4.3217299393768571E-01 a       480     0    24     1    20
 -2.0935153243991662E-02 a       481     0    25     1     1
  2.2256963101569283E-01 a       482     0    25     1     2
 -3.1864758321561432E-01 a       483     0    25     1     3
  2.1207135486923318E-01 a       484     0    25     1     4
  1.1994969758598176E-01 a       485     0    25     1     5
 -1.2043389218563058E-01 a       486     0    25     1     6
 -6.7911917241052233E-01 a       487     0    25     1     7
  6.3662206519417608E-01 a       488     0    25     1     8
  6.1177461743205496E-03 a       489     0    25     1     9
 -1.7607093839892831E-03 a       490     0    25     1    10
 -2.1204230426637946E-01 a       491     0    25     1    11
 -8.6560025084033362E-02 a       492     0    25     1    12
 -3.1035082050318097E-01 a       493     0    25     1    13
  4.5446796052674293E-01 a       494     0    25     1    14
  3.7799988864509321E-01 a       495     0    25     1    15
 -2.3850528462487514E-01 a       496     0    25     1    16
  5.7523370896455384E-01 a       497     0    25     1    17
 -2.5054211618194983E-01 a       498     0    25     1    18
  3.4275020505441350E-01 a       499     0    25     1    19
  3.7498427680682445E-01 a       500     0    25     1    20
 -1.4196936177736172E-01 a       501     0    26     1     1
  6.7925701299070629E-01 a       502     0    26     1     2
 -1.3426938920404707E-01 a       503     0    26     1     3
  6.5602493004281087E-02 a       504     0    26     1     4
  2.0419183718820669E-01 a       505     0    26     1     5
  9.8656298885510161E-04 a       506     0    26     1     6
 -2.6936082390415217E-01 a       507     0    26     1     7
 -9.3011331480915407E-02 a       508     0    26     1     8
  4.2561519532500125E-01 a       509     0    26     1     9
 -2.1150730298896031E-01 a       510     0    26     1    10
 -1.8085524369611142E-01 a       511     0    26     1    11
 -1.4319708629454303E-01 a       512     0    26     1    12
 -2.2735956935423651E-01 a       513     0    26     1    13
 -9.2421793509448111E-02 a       514     0    26     1    14
  7.7729456510936601E-01 a       515     0    26     1    15
  1.5896047671445329E-01 a       516     0    26     1    16
 -1.4543083074024529E-01 a       517     0    26     1    17
  5.0764424011109241E-02 a       518     0    26     1    18
  4.4592995023813470E-01 a       519     0    26     1    19
  1.5733124022386785E-01 a       520     0    26     1    20
 -1.1806356994438028E-01 a       521     0    27     1     1
 -1.7196939474986211E-01 a       522     0    27     1     2
 -2.3473179640650908E-02 a       523     0    27     1     3
  3.5145200936905180E-01 a       524     0    27     1     4
 -2.1372671457489098E-01 a       525     0    27     1     5
 -1.8339857835739912E-01 a       526     0    27     1     6
  2.9147310776124519E-01 a       527     0    27     1     7
 -1.7915226771666370E-01 a       528     0    27     1     8
 -4.3726033337481353E-02 a       529     0    27     1     9
  4.7041791990801657E-01 a       530     0    27     1    10
