################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -6.9219272750222702E-02 a        99     0     5     1    19
 -4.7534731525881818E-01 a       100     0     5     1    20
 -2.1021025857137676E-01 a       101     0     6     1     1
 -6.1484922157290955E-01 a       102     0     6     1     2
  9.2278318577978746E-02 a       103     0     6     1     3
  3.9047021184548553E-01 a       104     0     6     1     4
  5.8649645647727044E-01 a       105     0     6     1     5
 -1.6629740064951068E-01 a       106     0     6     1     6
  1.9468114623261495E-01 a       107     0     6     1     7
  2.8735168263780347E-01 a       108     0     6     1     8
 -2.2796400379602069E-01 a       109     0     6     1     9
  5.1870820772042893E-02 a       110     0     6     1    10
 -3.4656339723359836E-01 a       111     0     6     1    11
 -1.8903935443082842E-01 a       112     0     6     1    12
  4.1440966268748647E-01 a       113     0     6     1    13
 -4.2187028976640834E-01 a       114     0     6     1    14
 -3.2424110207264906E-02 a       115     0     6     1    15
 -4.7909431859650703E-01 a       116     0     6     1    16
 -1.0283551679453339E-01 a       117     0     6     1    17
  1.5940998749710897E-01 a       118     0     6     1    18
  8.2829849632660074E-02 a       119     0     6     1    19
 -2.8002480209584735E-01 a       120     0     6     1    20
  4.7533559562934558E-01 a       121     0     7     1     1
 -3.3521279251012503E-02 a       122     0     7     1     2
 -3.1118572107056358E-01 a       123     0     7     1     3
 -3.1925800267828669E-01 a       124     0     7     1     4
  1.9850870369472245E-01 a       125     0     7     1     5
 -6.8159800336967530E-02 a       126     0     7     1     6
  7.7004963079310174E-01 a       127     0     7     1     7
 -4.6296855182811653E-02 a       128     0     7     1     8
  9.3040389947288790E-02 a       129     0     7     1     9
  2.1779279642433780E-01 a       130     0     7     1    10
  2.6943523570907313E-01 a       131     0     7     1    11
  4.1571183681947205E-01 a       132     0     7     1    12
 -3.4602654093218482E-01 a       133     0     7     1    13
  5.3079672393969080E-01 a       134     0     7     1    14
  2.2494283281666705E-01 a       135     0     7     1    15
  4.2286996648462916E-01 a       136     0     7     1    16
 -1.4189435732999578E-01 a       137     0     7     1    17
  3.9464526172444919E-01 a       138     0     7     1    18
  1.7888431985149408E-01 a       139     0     7     1    19
  3.4360430299273736E-01 a       140     0     7     1    20
 -5.2382817772359391E-01 a       141     0     8     1     1
  1.4496911303675231E-01 a       142     0     8     1     2
  9.2056536036235925E-02 a       143     0     8     1     3
  4.3882574861360046E-02 a       144     0     8     1     4
 -1.6339302406536171E-01 a       145     0     8     1     5
 -2.8491085631412438E-01 a       146     0     8     1     6
 -4.9771061934651228E-01 a       147     0     8     1     7
 -1.4536055760900951E-01 a       148     0     8     1     8
 -1.2322585523668667E-01 a       149     0     8     1     9
 -2.8769584658606184E-01 a       150     0     8     1    10
  3.8251280204186228E-01 a       151     0     8     1    11
  3.1550354509125789E-01 a       152     0     8     1    12
 -6.1946861435092405E-02 a       153     0     8     1    13
 -1.2845792268282186E-01 a       154     0     8     1    14
 -1.8245694349530306E-01 a       155     0     8     1    15
 -1.6820104755655538E-01 a       156     0     8     1    16
  4.0522669050952351E-02 a       157     0     8     1    17
 -3.1380926347399929E-01 a       158     0     8     1    18
  4.8137709109727395E-02 a       159     0     8     1    19
 -7.5866072621827985E-02 a       160     0     8     1    20
  3.7061812150505419E-01 a       161     0     9     1     1
 -6.2614697730657115E-02 a       162     0     9     1     2
 -4.1030808838984506E-01 a       163     0     9     1     3
  1.1406830344019689E-01 a       164     0     9     1     4
 -1.3023447133614383E-01 a       165     0     9     1     5
 -1.1309347839850505E-01 a       166     0     9     1     6
 -1.6466641405135107E-01 a       167     0     9     1     7
 -2.9937960961581628E-01 a       168     0     9     1     8
  6.6651161331362771E-02 a       169     0     9     1     9
  3.7619355090682551E-03 a       170     0     9     1    10
 -2.4006670861641088E-01 a       171     0     9     1    11
  5.8978496847145989E-01 a       172     0     9     1    12
  1.5360852640386119E-01 a       173     0     9     1    13
 -1.9713539653115894E-01 a       174     0     9     1    14
 -1.8567857220478667E-01 a       175     0     9     1    15
 -2.8067734828006397E-01 a       176     0     9     1    16
 -1.5006872446915798E-01 a       177     0     9     1    17
 -6.2459268557178836E-02 a       178     0     9     1    18
 -3.0165656315082645E-01 a       179     0     9     1    19
 -3.5478526244689440E-01 a       180     0     9     1    20
 -1.4042957373428647E-01 a       181     0    10     1     1
  6.6280918093105656E-02 a       182     0    10     1     2
  1.8484244181243881E-01 a       183     0    10     1     3
  3.0243918257108038E-01 a       184     0    10     1     4
 -6.8619231099513150E-02 a       185     0    10     1     5
  1.7748943721521204E-01 a       186     0    10     1     6
 -2.4282753762541529E-01 a       187     0    10     1     7
 -2.0606567966030190E-01 a       188     0    10     1     8
 -2.5465498673758230E-01 a       189     0    10     1     9
 -1.6743199781392867E-01 a       190     0    10     1    10
  2.0400050607692016E-01 a       191     0    10     1    11
  2.4443686675594278E-01 a       192     0    10     1    12
 -3.2908147208303673E-01 a       193     0    10     1    13
 -2.7956166414534539E-01 a       194     0    10     1    14
 -2.1665958532022703E-01 a       195     0    10     1    15
  3.0249006344601376E-01 a       196     0    10     1    16
  1.6033950799827199E-01 a       197     0    10     1    17
 -2.5923622625477055E-01 a       198     0    10     1    18
 -4.8309620711559559E-01 a       199     0    10     1    19
 -1.6421661361487080E-01 a       200     0    10     1    20
 -1.3790965128843299E-01 a       201     0    11     1     1
  9.4873558184169773E-02 a       202     0    11     1     2
  2.9595664076040096E-01 a       203     0    11     1     3
 -2.1414061497159564E-01 a       204     0    11     1     4
  2.2461967354699952E-01 a       205     0    11     1     5
 -2.5300279097669159E-01 a       206     0    11     1     6
  2.9308053501589455E-02 a       207     0    11     1     7
 -7.7312144276518696E-02 a       208     0    11     1     8
 -2.2342111999670572E-01 a       209     0    11     1     9
 -1.9542009161250887E-01 a       210     0    11     1    10
  1.2451274423642868E-01 a       211     0    11     1    11
 -3.5679641287948829E-02 a       212     0    11     1    12
  2.4021460371790416E-02 a       213     0    11     1    13
  2.3795411737709191E-01 a       214     0    11     1    14
  3.2621752924637326E-01 a       215     0    11     1    15
  2.7444826246018800E-01 a       216     0    11     1    16
 -7.4614058507157716E-02 a       217     0    11     1    17
  1.3108340536971116E-01 a       218     0    11     1    18
 -9.2870800760612663E-03 a       219     0    11     1    19
  2.8747113515639278E-01 a       220     0    11     1    20
 -2.2790494990006330E-01 a       221     0    12     1     1
  4.6790953062077162E-01 a       222     0    12     1     2
  4.2414420468907249E-01 a       223     0    12     1     3
  2.8408372176078101E-01 a       224     0    12     1     4
  7.1849667495683833E-02 a       225     0    12     1     5
  1.2738853006029796E-02 a       226     0    12     1     6
 -1.1674897715532143E-01 a       227     0    12     1     7
  1.1201388944832789E-01 a       228     0    12     1     8
 -3.6377356805994028E-02 a       229     0    12     1     9
  2.1425344535552027E-01 a       230     0    12     1    10
  8.4328230890423642E-02 a       231     0    12     1    11
 -2.8058385830997246E-01 a       232     0    12     1    12
  9.3155529017414210E-02 a       233     0    12     1    13
  3.8889282786520629E-01 a       234     0    12     1    14
  7.3376369474014685E-02 a       235     0    12     1    15
  2.3564960651228462E-01 a       236     0    12     1    16
 -2.4672903986051620E-01 a       237     0    12     1    17
 -1.5366200546603384E-01 a       238     0    12     1    18
 -1.6494620268656388E-01 a       239     0    12     1    19
  3.5654464272053227E-01 a       240     0    12     1    20
  1.3300175822551316E-01 a       241     0    13     1     1
  4.0249866452886737E-02 a       242     0    13     1     2
 -1.0660008554377880E-01 a       243     0    13     1     3
 -1.9073159415447757E-01 a       244     0    13     1     4
  1.9370267840049538E-01 a       245     0    13     1     5
  1.7206289286936294E-02 a       246     0    13     1     6
 -1.4786042802817631E-01 a       247     0    13     1     7
 -2.0677557557391677E-02 a       248     0    13     1     8
  3.2302237203226442E-01 a       249     0    13     1     9
 -2.8115073272212227E-01 a       250     0    13     1    10
 -1.9627563471405088E-01 a       251     0    13     1    11
 -2.8587943719599614E-02 a       252     0    13     1    12
 -1.7210537724870081E-01 a       253     0    13     1    13
  1.4482283199869127E-02 a       254     0    13     1    14
 -5.0737901517331693E-02 a       255     0    13     1    15
 -1.3121577944863458E-01 a       256     0    13     1    16
 -6.6421638698848044E-03 a       257     0    13     1    17
 -3.5900164438856169E-01 a       258     0    13     1    18
 -3.3441383864079788E-01 a       259     0    13     1    19
 -3.0398042942350506E-01 a       260     0    13     1    20
  5.6126874453070241E-01 a       261     0    14     1     1
  2.4969141387891683E-01 a       262     0    14     1     2
  9.7686549293642289E-02 a       263     0    14     1     3
 -2.7168882640134484E-01 a       264     0    14     1     4
  8.7300483814214278E-02 a       265     0    14     1     5
 -9.6041575491026446E-02 a       266     0    14     1     6
 -4.7731094890113381E-02 a       267     0    14     1     7
  4.0187235544820998E-01 a       268     0    14     1     8
  2.3065916289689950E-01 a       269     0    14     1     9
  7.1360214975845632E-02 a       270     0    14     1    10
 -2.6880903517691093E-02 a       271     0    14     1    11
 -2.5240308509442205E-01 a       272     0    14     1    12
  7.4168833582459182E-02 a       273     0    14     1    13
 -1.4522842855889595E-01 a       274     0    14     1    14
  2.0492365272227403E-01 a       275     0    14     1    15
 -1.4402288865610097E-01 a       276     0    14     1    16
  1.4674168450330752E-01 a       277     0    14     1    17
 -2.5687792313736857E-01 a       278     0    14     1    18
  3.0473108019882800E-01 a       279     0    14     1    19
 -4.9929915590257466E-02 a       280     0    14     1    20
  3.0812254045418663E-01 a       281     0    15     1     1
 -1.4537721913575716E-01 a       282     0    15     1     2
  3.1844740968670976E-01 a       283     0    15     1     3
  2.9448939768620824E-01 a       284     0    15     1     4
 -3.4838059641622794E-02 a       285     0    15     1     5
  8.1316495916878020E-02 a       286     0    15     1     6
  3.0592823240801570E-01 a       287     0    15     1     7
 -1.2685099962655935E-01 a       288     0    15     1     8
 -5.1957013373487559E-01 a       289     0    15     1     9
  3.0662891256557695E-01 a       290     0    15     1    10
  1.8658171683240707E-01 a       291     0    15     1    11
 -2.6976037355606042E-01 a       292     0    15     1    12
  1.4535452584932546E-01 a       293     0    15     1    13
 -3.0774000884578179E-01 a       294     0    15     1    14
 -1.8614250874657082E-02 a       295     0    15     1    15
  3.2800209147343684E-01 a       296     0    15     1    16
  7.1567068912944849E-03 a       297     0    15     1    17
  3.4470287757966167E-01 a       298     0    15     1    18
  9.7301245073288495E-02 a       299     0    15     1    19
  2.8861365583591403E-01 a       300     0    15     1    20
 -7.5454920105808825E-03 a       301     0    16     1     1
  3.1282871201823192E-01 a       302     0    16     1     2
 -3.3024306514761309E-01 a       303     0    16     1     3
  1.5875109293174167E-01 a       304     0    16     1     4
 -6.9345940565069619E-01 a       305     0    16     1     5
  2.2191023987537409E-01 a       306     0    16     1     6
  1.6787830268354889E-01 a       307     0    16     1     7
  6.8942537165849027E-01 a       308     0    16     1     8
 -6.5547188112338461E-01 a       309     0    16     1     9
 -3.6188934806790701E-01 a       310     0    16     1    10
 -1.0872952383538472E+00 a       311     0    16     1    11
 -9.9724779525068985E-01 a       312     0    16     1    12
 -1.8995762253078724E-01 a       313     0    16     1    13
  5.5304720421461562E-01 a       314     0    16     1    14
  3.4631670923534813E-01 a       315     0    16     1    15
  1.8744050055595585E-01 a       316     0    16     1    16
 -1.2762126373822888E-01 a       317     0    16     1    17
  1.0880058433240383E-02 a       318     0    16     1    18
  4.1457715769897380E-01 a       319     0    16     1    19
  2.1007768397782370E-01 a       320     0    16     1    20
 -3.5487868306826831E-01 a       321     0    17     1     1
 -1.0839631714972570E-01 a       322     0    17     1     2
  2.5656667934936012E-01 a       323     0    17     1     3
 -1.6896539496518131E-01 a       324     0    17     1     4
  8.5103644318487381E-01 a       325     0    17     1     5
 -2.8415768731570706E-01 a       326     0    17     1     6
 -3.2854513373189326E-01 a       327     0    17     1     7
 -9.9179551308415170E-01 a       328     0    17     1     8
  1.1693676437960310E+00 a       329     0    17     1     9
  2.6434038543258265E-01 a       330     0    17     1    10
  9.3592249022210638E-01 a       331     0    17     1    11
  1.1486872741538277E+00 a       332     0    17     1    12
 -1.2448743367793978E-02 a       333     0    17     1    13
 -1.7866402294013647E-01 a       334     0    17     1    14
 -3.7307962008168005E-01 a       335     0    17     1    15
 -4.1709543489888068E-01 a       336     0    17     1    16
 -1.5321270268082687E-01 a       337     0    17     1    17
 -9.7057670117652376E-04 a       338     0    17     1    18
 -2.4281910044442429E-01 a       339     0    17     1    19
  2.6381187983970822E-01 a       340     0    17     1    20
  5.0570746066344341E-01 a       341     0    18     1     1
 -5.9156959557506106E-01 a       342     0    18     1     2
  1.3999698122194237E-01 a       343     0    18     1     3
 -5.9880112665084384E-01 a       344     0    18     1     4
 -1.8669768885142216E-01 a       345     0    18     1     5
 -5.6926373433984587E-02 a       346     0    18     1     6
 -3.1860808695967724E-01 a       347     0    18     1     7
  4.0652149108001834E-01 a       348     0    18     1     8
  1.2081524583615728E-01 a       349     0    18     1     9
  5.3850547477540245E-01 a       350     0    18     1    10
  4.9926079574370581E-03 a       351     0    18     1    11
 -3.3189423555089165E-01 a       352     0    18     1    12
  5.0212231796048823E-01 a       353     0    18     1    13
 -5.3839002035760319E-01 a       354     0    18     1    14
 -2.5265403966999056E-01 a       355     0    18     1    15
  5.8613397803905964E-01 a       356     0    18     1    16
  3.3823265389479862E-01 a       357     0    18     1    17
  2.2708511937628253E-01 a       358     0    18     1    18
  6.5525338784363729E-01 a       359     0    18     1    19
 -3.6490274764116709E-01 a       360     0    18     1    20
 -2.0623329502061921E-01 a       361     0    19     1     1
  7.3651196851369982E-01 a       362     0    19     1     2
 -3.3107358618666061E-01 a       363     0    19     1     3
  4.0414972960021217E-01 a       364     0    19     1     4
  1.2523585617838028E-02 a       365     0    19     1     5
 -9.8926731832961797E-03 a       366     0    19     1     6
  2.0623188139877144E-01 a       367     0    19     1     7
 -3.4504851898247402E-01 a       368     0    19     1     8
 -1.2710637800947200E-01 a       369     0    19     1     9
  1.8064289173767584E-01 a       370     0    19     1    10
 -1.1234133657347169E-01 a       371     0    19     1    11
  5.4263398081477787E-01 a       372     0    19     1    12
 -4.0899606529604282E-01 a       373     0    19     1    13
  2.0018807560215190E-01 a       374     0    19     1    14
  8.6537657970888471E-01 a       375     0    19     1    15
 -3.2221540905072243E-01 a       376     0    19     1    16
  1.8157683135471206E-01 a       377     0    19     1    17
  6.7608576423742905E-02 a       378     0    19     1    18
  4.2688604152672380E-02 a       379     0    19     1    19
  1.2109492595536832E-01 a       380     0    19     1    20
  2.5318856254723093E-01 a       381     0    20     1     1
 -6.3718349335353131E-01 a       382     0    20     1     2
  4.3227579858811405E-01 a       383     0    20     1     3
 -1.1928951815692740E-01 a       384     0    20     1     4
  2.6535123273805195E-01 a       385     0    20     1     5
  9.8793588706808058E-02 a       386     0    20     1     6
  2.0778795551967039E-01 a       387     0    20     1     7
  3.9783527448780692E-01 a       388     0    20     1     8
  8.1443231713165487E-01 a       389     0    20     1     9
 -1.2090971988928033E-01 a       390     0    20     1    10
  2.5149055013480676E-01 a       391     0    20     1    11
  2.7133405725196680E-01 a       392     0    20     1    12
  4.2931026215984897E-01 a       393     0    20     1    13
  3.1818717651340622E-01 a       394     0    20     1    14
  1.2906457646004443E-01 a       395     0    20     1    15
  3.6174365553357152E-02 a       396     0    20     1    16
 -5.4821718846551494E-02 a       397     0    20     1    17
  5.4493614115905212E-02 a       398     0    20     1    18
 -1.9816688612082320E-01 a       399     0    20     1    19
  6.1689461020925235E-02 a       400     0    20     1    20
  4.1031866338648394E-02 a       401     0    21     1     1
  1.5333059438818392E-01 a       402     0    21     1     2
 -2.1397315803004410E-01 a       403     0    21     1     3
  1.8504984130949043E-01 a       404     0    21     1     4
 -6.9204397248856714E-02 a       405     0    21     1     5
  3.2559849700791288E-02 a       406     0    21     1     6
 -3.2306489881623496E-01 a       407     0    21     1     7
 -4.6823225514500674E-02 a       408     0    21     1     8
  4.5676094730135453E-02 a       409     0    21     1     9
 -8.0293813762376362E-02 a       410     0    21     1    10
 -1.4845668650709457E-01 a       411     0    21     1    11
 -4.6113316892708089E-01 a       412     0    21     1    12
 -2.6290675358957266E-01 a       413     0    21     1    13
 -7.4550693377149771E-02 a       414     0    21     1    14
  3.0273607567654620E-01 a       415     0    21     1    15
  4.3382935397239697E-01 a       416     0    21     1    16
 -2.6168761901972487E-01 a       417     0    21     1    17
  1.8174683523093604E-01 a       418     0    21     1    18
  6.9043615669182171E-02 a       419     0    21     1    19
 -2.7231219393567141E-01 a       420     0    21     1    20
 -3.6988001813188309E-01 a       421     0    22     1     1
  3.7287614698612292E-01 a       422     0    22     1     2
  2.2737316964760829E-01 a       423     0    22     1     3
  2.9990597482551001E-01 a       424     0    22     1     4
  2.0470216416636977E-01 a       425     0    22     1     5
  1.8784834450429600E-02 a       426     0    22     1     6
  1.2173771136555125E-02 a       427     0    22     1     7
 -1.4726453206667453E-01 a       428     0    22     1     8
 -7.0073635891812147E-02 a       429     0    22     1     9
  1.2724665887555392E-01 a       430     0    22     1    10
 -1.1571459280461110E-01 a       431     0    22     1    11
  2.2680766694210994E-01 a       432     0    22     1    12
 -5.9587579980022076E-01 a       433     0    22     1    13
  1.7142176256679603E-01 a       434     0    22     1    14
  3.3852461135018513E-01 a       435     0    22     1    15
 -1.9436116178002685E-01 a       436     0    22     1    16
  1.0276607062199769E-01 a       437     0    22     1    17
  7.0597726912608336E-02 a       438     0    22     1    18
  4.4519248597223643E-01 a       439     0    22     1    19
  7.2491384449553655E-03 a       440     0    22     1    20
 -8.4300144896407178E-02 a       441     0    23     1     1
 -4.2843404513350775E-01 a       442     0    23     1     2
 -1.9275234644478006E-01 a       443     0    23     1     3
 -5.4696281090547090E-02 a       444     0    23     1     4
  5.8333008448778331E-03 a       445     0    23     1     5
 -4.5079658572600274E-02 a       446     0    23     1     6
 -8.3914450560900064E-02 a       447     0    23     1     7
 -5.8974516169653088E-02 a       448     0    23     1     8
  2.1907135632452229E-01 a       449     0    23     1     9
 -4.5486074946846245E-03 a       450     0    23     1    10
  1.8116339054708963E-01 a       451     0    23     1    11
 -3.5739964195289992E-02 a       452     0    23     1    12
  2.8374721185357743E-01 a       453     0    23     1    13
  2.2704781180813646E-01 a       454     0    23     1    14
 -3.6732690952789027E-01 a       455     0    23     1    15
 -2.4291074988097783E-01 a       456     0    23     1    16
 -2.0597519739531658E-01 a       457     0    23     1    17
 -1.3284666826913696E-01 a       458     0    23     1    18
  5.0889878309681136E-01 a       459     0    23     1    19
  2.8656430706694919E-01 a       460     0    23     1    20
  7.3733552830668029E-04 a       461     0    24     1     1
 -3.9113055933805436E-02 a       462     0    24     1     2
 -1.0523831637523316E-01 a       463     0    24     1     3
  5.8602227122264677E-02 a       464     0    24     1     4
 -1.8818886217537009E-01 a       465     0    24     1     5
  1.3639978545010906E-01 a       466     0    24     1     6
  1.5688364317022982E-01 a       467     0    24     1     7
  3.2657972929038481E-01 a       468     0    24     1     8
  3.3465477835248209E-01 a       469     0    24     1     9
  1.6241316884908479E-02 a       470     0    24     1    10
  1.2434912999677313E-01 a       471     0    24     1    11
  4.2480901076922034E-01 a       472     0    24     1    12
  1.4384862094145684E-01 a       473     0    24     1    13
  4.3971145801015799E-02 a       474     0    24     1    14
  3.3536514173128973E-01 a       475     0    24     1    15
  7.7273549559143034E-02 a       476     0    24     1    16
  1.0502769626383676E-01 a       477     0    24     1    17
 -1.1326483363858780E-02 a       478     0    24     1    18
  1.9206550809445688E-01 a       479     0    24     1    19
 -1.4808410543186254E-01 a       480     0    24     1    20
 -6.4043790521035660E-01 a       481     0    25     1     1
  1.9173942573517661E-01 a       482     0    25     1     2
 -1.2559609866227406E-01 a       483     0    25     1     3
 -2.8167532105050375E-01 a       484     0    25     1     4
  6.0282264660815654E-01 a       485     0    25     1     5
  2.7152206483300773E-01 a       486     0    25     1     6
 -6.4097882772108439E-01 a       487     0    25     1     7
  3.3571643277990498E-01 a       488     0    25     1     8
 -4.0106284154589633E-01 a       489     0    25     1     9
 -1.2052341644894191E-01 a       490     0    25     1    10
 -4.2298537280487480E-01 a       491     0    25     1    11
  2.8126120716082703E-01 a       492     0    25     1    12
  4.6400632214846488E-01 a       493     0    25     1    13
 -2.8363686606422905E-01 a       494     0    25     1    14
 -3.0917454831363550E-01 a       495     0    25     1    15
  2.6107880423564656E-01 a       496     0    25     1    16
 -2.4471322114117125E-01 a       497     0    25     1    17
  2.2609593615909537E-01 a       498     0    25     1    18
 -8.6208607137166174E-02 a       499     0    25     1    19
  3.1449174179068540E-01 a       500     0    25     1    20
  4.7099728822945920E-02 a       501     0    26     1     1
 -4.2006387239700688E-01 a       502     0    26     1     2
 -2.6279240850342556E-01 a       503     0    26     1     3
 -2.0007328498293861E-01 a       504     0    26     1     4
  5.7259099117370552E-02 a       505     0    26     1     5
 -1.5471755926460207E-01 a       506     0    26     1     6
 -1.3563491349036555E-01 a       507     0    26     1     7
  3.7352606703890096E-01 a       508     0    26     1     8
 -2.1125612088708690E-01 a       509     0    26     1     9
  2.4313247173138533E-01 a       510     0    26     1    10
 -2.9725773987514947E-01 a       511     0    26     1    11
 -2.8360368988003034E-03 a       512     0    26     1    12
 -4.2924735077915846E-02 a       513     0    26     1    13
 -1.3674568227139514E-01 a       514     0    26     1    14
 -2.5558410513100044E-01 a       515     0    26     1    15
 -5.2735996747247249E-01 a       516     0    26     1    16
  6.0663187626664639E-01 a       517     0    26     1    17
  2.1789250016782297E-01 a       518     0    26     1    18
  5.4700090374891142E-01 a       519     0    26     1    19
  1.1438034651211494E-01 a       520     0    26     1    20
 -5.1590692141674410E-01 a       521     0    27     1     1
  1.1881335916519109E-02 a       522     0    27     1     2
  9.8405175761329566E-02 a       523     0    27     1     3
 -1.2989987107878923E-02 a       524     0    27     1     4
  1.4864164147983039E-01 a       525     0    27     1     5
 -2.9907427241593393E-01 a       526     0    27     1     6
  3.4339809119363029E-01 a       527     0    27     1     7
 -5.9516056594057742E-01 a       528     0    27     1     8
  4.2873657109045715E-01 a       529     0    27     1     9
  1.6075527499753992E-01 a       530     0    27     1    10
  5.4117619370210435E-01 a       531     0    27     1    11
