################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.1858942835203273E-01 a       254     0    13     1    14
 -1.1012405058122422E-01 a       255     0    13     1    15
 -4.0439967275235100E-01 a       256     0    13     1    16
 -5.1220857640719886E-01 a       257     0    13     1    17
  5.6715860054759461E-02 a       258     0    13     1    18
 -1.8459935712781236E-01 a       259     0    13     1    19
 -2.7865936212255493E-01 a       260     0    13     1    20
  5.3655914088256906E-01 a       261     0    14     1     1
 -3.9948775879420673E-01 a       262     0    14     1     2
  1.3480263027267017E-01 a       263     0    14     1     3
 -2.5937187554531793E-01 a       264     0    14     1     4
  1.0355424145579434E-01 a       265     0    14     1     5
  1.2425285520110320E-01 a       266     0    14     1     6
 -9.8643889608457158E-02 a       267     0    14     1     7
  3.6223454600039506E-01 a       268     0    14     1     8
 -4.7130721315950147E-01 a       269     0    14     1     9
 -4.6833920081305168E-05 a       270     0    14     1    10
 -2.7741307219634187E-01 a       271     0    14     1    11
  1.7561627437885610E-01 a       272     0    14     1    12
  1.6657619560200998E-01 a       273     0    14     1    13
  5.8164173676585307E-01 a       274     0    14     1    14
 -4.3200673156378921E-01 a       275     0    14     1    15
 -3.9422731605352945E-01 a       276     0    14     1    16
  4.4396215219385815E-01 a       277     0    14     1    17
 -2.6233947627728332E-01 a       278     0    14     1    18
  1.2417098726293209E-01 a       279     0    14     1    19
 -3.6365957590656522E-01 a       280     0    14     1    20
  3.0928964401079184E-01 a       281     0    15     1     1
 -9.7109453839158658E-02 a       282     0    15     1     2
  1.6494582668288094E-01 a       283     0    15     1     3
  1.4212483028707774E-02 a       284     0    15     1     4
 -1.2308010128104304E-02 a       285     0    15     1     5
  1.4777363380768599E-01 a       286     0    15     1     6
  2.5566626749187464E-02 a       287     0    15     1     7
 -2.9533026013017893E-01 a       288     0    15     1     8
 -1.0764814210952062E-03 a       289     0    15     1     9
 -3.4438621712209222E-01 a       290     0    15     1    10
 -1.1150556406166862E-01 a       291     0    15     1    11
 -8.9694074765806819E-02 a       292     0    15     1    12
 -1.1757352071004087E-01 a       293     0    15     1    13
  5.4533854800343862E-01 a       294     0    15     1    14
  3.2455958592275480E-01 a       295     0    15     1    15
  3.4321734838683648E-01 a       296     0    15     1    16
  3.6949171704497535E-01 a       297     0    15     1    17
 -5.1368003466425183E-01 a       298     0    15     1    18
 -2.0564458873881616E-01 a       299     0    15     1    19
  1.1455773984397985E-01 a       300     0    15     1    20
 -6.9197314707030388E-01 a       301     0    16     1     1
  2.3238682005393185E-01 a       302     0    16     1     2
 -7.9620305909422029E-01 a       303     0    16     1     3
  5.4677231038747331E-01 a       304     0    16     1     4
 -6.1763138569332199E-01 a       305     0    16     1     5
 -1.2681342488253684E-02 a       306     0    16     1     6
  1.6842510387673648E-01 a       307     0    16     1     7
 -7.6918693789935455E-01 a       308     0    16     1     8
  3.0906953137000259E-01 a       309     0    16     1     9
  2.7381968811109887E-02 a       310     0    16     1    10
  2.2457437949548453E-01 a       311     0    16     1    11
  2.0962034814432212E-01 a       312     0    16     1    12
  5.6416561076104665E-01 a       313     0    16     1    13
 -8.2969367242829750E-01 a       314     0    16     1    14
  5.9036383480289978E-01 a       315     0    16     1    15
  9.3131872619716405E-01 a       316     0    16     1    16
 -1.4781503428191634E-01 a       317     0    16     1    17
  4.2252812188646488E-01 a       318     0    16     1    18
 -6.4745907181418993E-01 a       319     0    16     1    19
 -1.3710699607657537E+00 a       320     0    16     1    20
  1.5035462493302681E-01 a       321     0    17     1     1
  2.7704771117016336E-01 a       322     0    17     1     2
  1.7880155757281396E-02 a       323     0    17     1     3
 -3.3642613993284531E-01 a       324     0    17     1     4
  6.2067991982101756E-01 a       325     0    17     1     5
 -2.1326060995152673E-02 a       326     0    17     1     6
 -1.3290476194204882E-02 a       327     0    17     1     7
  1.3355412862024587E+00 a       328     0    17     1     8
 -3.6316353475966212E-01 a       329     0    17     1     9
  9.7255855541873104E-02 a       330     0    17     1    10
  1.3997714799171374E-01 a       331     0    17     1    11
 -2.0551515117513611E-01 a       332     0    17     1    12
 -3.1688105467873878E-01 a       333     0    17     1    13
  1.0953366009369294E+00 a       334     0    17     1    14
 -6.3706781306232163E-01 a       335     0    17     1    15
 -5.6095478716947722E-01 a       336     0    17     1    16
 -2.7121611556758848E-02 a       337     0    17     1    17
  8.4728842971694207E-01 a       338     0    17     1    18
  3.9338158005813401E-01 a       339     0    17     1    19
  1.4574689261316511E+00 a       340     0    17     1    20
 -6.2066006585948996E-03 a       341     0    18     1     1
 -5.2516531265125821E-01 a       342     0    18     1     2
  2.1726634735841183E-01 a       343     0    18     1     3
  2.7003053970346313E-01 a       344     0    18     1     4
  5.7226886943067407E-02 a       345     0    18     1     5
  1.0356775004396772E-01 a       346     0    18     1     6
 -7.3092526828925009E-01 a       347     0    18     1     7
  5.6785314036974670E-02 a       348     0    18     1     8
 -4.1119398749988850E-02 a       349     0    18     1     9
 -3.1643277077157206E-01 a       350     0    18     1    10
 -1.4384980982409759E-01 a       351     0    18     1    11
 -2.2207223816290492E-01 a       352     0    18     1    12
 -7.0271911208650270E-02 a       353     0    18     1    13
  4.7910086665319887E-02 a       354     0    18     1    14
 -1.5898762050788817E-01 a       355     0    18     1    15
 -6.7702788136364245E-01 a       356     0    18     1    16
  1.4178430715453880E-01 a       357     0    18     1    17
 -2.4138845914971524E-01 a       358     0    18     1    18
 -7.8923358645082053E-01 a       359     0    18     1    19
  4.3280162818518381E-01 a       360     0    18     1    20
 -2.0790792218866047E-01 a       361     0    19     1     1
  9.6514052398318104E-02 a       362     0    19     1     2
 -2.9456236798790358E-01 a       363     0    19     1     3
 -4.4543184886978737E-01 a       364     0    19     1     4
 -1.4008354144394539E-01 a       365     0    19     1     5
 -1.3049804562981465E-01 a       366     0    19     1     6
  7.5963017440450487E-01 a       367     0    19     1     7
 -1.3408289538336432E-01 a       368     0    19     1     8
  1.9305649334532879E-01 a       369     0    19     1     9
  3.7151637277562766E-02 a       370     0    19     1    10
  2.9697703676541531E-01 a       371     0    19     1    11
 -5.2445183443923327E-01 a       372     0    19     1    12
  2.5177462305712234E-01 a       373     0    19     1    13
 -8.3710277940866307E-01 a       374     0    19     1    14
  6.3033041274165269E-01 a       375     0    19     1    15
  6.9607591509816558E-01 a       376     0    19     1    16
  9.9497185896431070E-02 a       377     0    19     1    17
 -1.9977757019967757E-01 a       378     0    19     1    18
  5.9613549180451453E-01 a       379     0    19     1    19
 -6.3514934455529026E-01 a       380     0    19     1    20
  3.4515326608739189E-01 a       381     0    20     1     1
 -2.1220743295338171E-02 a       382     0    20     1     2
  5.6382271026175956E-01 a       383     0    20     1     3
  2.9292354406300797E-01 a       384     0    20     1     4
  4.0554534168102507E-01 a       385     0    20     1     5
  4.1618539759120865E-01 a       386     0    20     1     6
 -1.3587721011426504E-01 a       387     0    20     1     7
  9.1510151074126944E-01 a       388     0    20     1     8
  1.5731702073250994E-01 a       389     0    20     1     9
 -8.7715049730971481E-02 a       390     0    20     1    10
 -3.0097696360814774E-01 a       391     0    20     1    11
 -1.1612873743821889E-01 a       392     0    20     1    12
 -4.4489668132189003E-01 a       393     0    20     1    13
  7.5067314127470441E-01 a       394     0    20     1    14
 -1.9594973646279940E-01 a       395     0    20     1    15
 -4.1319058461553237E-01 a       396     0    20     1    16
  9.1866749666619132E-04 a       397     0    20     1    17
 -8.6272511907100433E-02 a       398     0    20     1    18
 -5.7297204838515536E-01 a       399     0    20     1    19
  8.3982119485146023E-01 a       400     0    20     1    20
 -3.7744736757913025E-02 a       401     0    21     1     1
 -4.7690986031425325E-01 a       402     0    21     1     2
  2.8432868733880040E-01 a       403     0    21     1     3
  3.1757438118432613E-01 a       404     0    21     1     4
  7.4523840569947819E-02 a       405     0    21     1     5
 -3.9470989364193082E-01 a       406     0    21     1     6
 -1.2260227841540311E-01 a       407     0    21     1     7
 -5.9233850327873494E-01 a       408     0    21     1     8
 -9.6071716926520057E-02 a       409     0    21     1     9
 -1.1315993092429888E-02 a       410     0    21     1    10
  1.3589033262976419E-02 a       411     0    21     1    11
  4.0315583452896409E-01 a       412     0    21     1    12
  5.2458318067286858E-01 a       413     0    21     1    13
 -1.3579178353378024E-01 a       414     0    21     1    14
  1.9945711647340957E-02 a       415     0    21     1    15
  5.4506795873849945E-01 a       416     0    21     1    16
  3.6263084584847022E-01 a       417     0    21     1    17
 -3.6422332457782383E-02 a       418     0    21     1    18
  2.6653424498912281E-01 a       419     0    21     1    19
 -3.0374833525213557E-01 a       420     0    21     1    20
  2.1996703956538352E-01 a       421     0    22     1     1
  9.1943811164773334E-02 a       422     0    22     1     2
 -5.4033187728754117E-01 a       423     0    22     1     3
 -4.1775411152881897E-01 a       424     0    22     1     4
 -2.8854289087153490E-01 a       425     0    22     1     5
 -2.2805177707114971E-01 a       426     0    22     1     6
  3.1808916078408722E-01 a       427     0    22     1     7
 -2.8418579723297047E-02 a       428     0    22     1     8
 -4.1252100131583697E-01 a       429     0    22     1     9
 -1.9367532733477605E-01 a       430     0    22     1    10
  1.9967209914715289E-02 a       431     0    22     1    11
 -4.1704229783994329E-01 a       432     0    22     1    12
 -2.9214904856677754E-01 a       433     0    22     1    13
 -4.9815073618646322E-01 a       434     0    22     1    14
  1.0967370651639884E-01 a       435     0    22     1    15
  3.6697836068650225E-01 a       436     0    22     1    16
 -5.8489057998532001E-01 a       437     0    22     1    17
  1.1958746890254056E-01 a       438     0    22     1    18
 -2.3095605902139257E-01 a       439     0    22     1    19
 -5.9529869304057870E-01 a       440     0    22     1    20
 -2.7932355790637875E-01 a       441     0    23     1     1
  6.5340170587428792E-01 a       442     0    23     1     2
  3.4558185364158153E-02 a       443     0    23     1     3
  8.9364162140268821E-02 a       444     0    23     1     4
 -4.5127526666883529E-02 a       445     0    23     1     5
  2.2654712627594958E-01 a       446     0    23     1     6
 -1.6062732877894470E-01 a       447     0    23     1     7
  2.6409106942837463E-01 a       448     0    23     1     8
 -1.8717485393099451E-01 a       449     0    23     1     9
  5.4873843636736963E-01 a       450     0    23     1    10
 -1.7093062393888342E-01 a       451     0    23     1    11
  8.1507654309695265E-01 a       452     0    23     1    12
 -9.4985178509802690E-02 a       453     0    23     1    13
  9.0349119906029551E-01 a       454     0    23     1    14
 -7.5439245640170483E-01 a       455     0    23     1    15
 -6.7869505416142306E-01 a       456     0    23     1    16
  6.8743520191325402E-02 a       457     0    23     1    17
 -1.2512024895524346E-01 a       458     0    23     1    18
 -1.8254381411952200E-01 a       459     0    23     1    19
  5.6348869941294299E-01 a       460     0    23     1    20
 -2.1483974215853373E-02 a       461     0    24     1     1
  3.7410975335644014E-01 a       462     0    24     1     2
 -1.3746674126845665E-01 a       463     0    24     1     3
 -1.3187255966368022E-01 a       464     0    24     1     4
  2.4510912713060712E-01 a       465     0    24     1     5
  1.5796928028667243E-01 a       466     0    24     1     6
 -2.2184673889582940E-01 a       467     0    24     1     7
  1.7572080254803876E-01 a       468     0    24     1     8
  2.9614989911751638E-01 a       469     0    24     1     9
  1.3135048732527721E-01 a       470     0    24     1    10
 -1.6593720059464198E-01 a       471     0    24     1    11
 -1.1726681162294776E-02 a       472     0    24     1    12
 -1.7361334042292706E-01 a       473     0    24     1    13
 -4.6096554517821209E-01 a       474     0    24     1    14
  1.1195399059612803E-01 a       475     0    24     1    15
 -7.1465713093551500E-02 a       476     0    24     1    16
  8.1105178261067657E-03 a       477     0    24     1    17
 -2.6025297840082751E-01 a       478     0    24     1    18
 -7.7207919742853293E-02 a       479     0    24     1    19
  2.6947955454543177E-01 a       480     0    24     1    20
 -7.0856916112749146E-01 a       481     0    25     1     1
  2.0689511684739850E-01 a       482     0    25     1     2
  1.2385416018728286E-01 a       483     0    25     1     3
  6.3410295620676882E-01 a       484     0    25     1     4
  3.0090691647624457E-01 a       485     0    25     1     5
 -3.9958309998935737E-02 a       486     0    25     1     6
 -3.9486525960380575E-01 a       487     0    25     1     7
  3.5553026893754192E-01 a       488     0    25     1     8
  2.2146581479708927E-01 a       489     0    25     1     9
 -4.8917017972574578E-01 a       490     0    25     1    10
 -9.5155330329630816E-01 a       491     0    25     1    11
  4.8207023919584313E-02 a       492     0    25     1    12
  1.1146855553996102E-01 a       493     0    25     1    13
  6.8205552803468439E-01 a       494     0    25     1    14
 -4.1367824436231193E-01 a       495     0    25     1    15
 -4.5839951342354995E-01 a       496     0    25     1    16
  2.6478126146860492E-01 a       497     0    25     1    17
 -3.5679727402088435E-01 a       498     0    25     1    18
 -6.3072907315034274E-03 a       499     0    25     1    19
  5.4708752852872755E-01 a       500     0    25     1    20
 -4.3455963070323754E-02 a       501     0    26     1     1
  2.5533095276373252E-01 a       502     0    26     1     2
 -2.2853297423441157E-01 a       503     0    26     1     3
 -6.5519216027461102E-01 a       504     0    26     1     4
  4.9032689803783236E-01 a       505     0    26     1     5
  3.9157448241947135E-01 a       506     0    26     1     6
  3.3271062066306650E-01 a       507     0    26     1     7
 -8.8322191647187420E-01 a       508     0    26     1     8
  5.0831252348300097E-02 a       509     0    26     1     9
 -5.7206865824161540E-02 a       510     0    26     1    10
  1.7229053475825909E-01 a       511     0    26     1    11
 -2.1232761788190188E-01 a       512     0    26     1    12
  1.4097236877971400E-01 a       513     0    26     1    13
 -1.4013416261543038E-01 a       514     0    26     1    14
  1.3864813774545354E-01 a       515     0    26     1    15
 -2.6224092549284850E-01 a       516     0    26     1    16
 -2.5983800786677391E-01 a       517     0    26     1    17
  1.0426528247145909E-01 a       518     0    26     1    18
  2.0852215514441060E-02 a       519     0    26     1    19
 -6.0905246988355732E-01 a       520     0    26     1    20
 -2.4859882565710137E-01 a       521     0    27     1     1
  3.6611399345230189E-01 a       522     0    27     1     2
  6.7997815117098417E-02 a       523     0    27     1     3
 -2.1120705307246174E-01 a       524     0    27     1     4
 -5.3418725391198940E-01 a       525     0    27     1     5
  5.1530462197550538E-02 a       526     0    27     1     6
  6.6277803014366798E-01 a       527     0    27     1     7
 -6.0249724395091830E-01 a       528     0    27     1     8
 -4.5698889943762686E-02 a       529     0    27     1     9
  4.0950054197317365E-01 a       530     0    27     1    10
