################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.7042287393186814E-02 a       179     0     9     1    19
 -5.2591060823957057E-02 a       180     0     9     1    20
 -1.3275598606436895E-01 a       181     0    10     1     1
 -2.2378547828415479E-01 a       182     0    10     1     2
  5.0399143849493601E-02 a       183     0    10     1     3
  3.6217936409519169E-01 a       184     0    10     1     4
 -1.0283295279209069E-01 a       185     0    10     1     5
  1.3282252374290027E-01 a       186     0    10     1     6
 -4.6044486512138707E-03 a       187     0    10     1     7
 -3.4550866919467360E-03 a       188     0    10     1     8
 -1.8661361923699044E-01 a       189     0    10     1     9
  1.0269736982342062E-01 a       190     0    10     1    10
  3.2718318880684293E-02 a       191     0    10     1    11
  2.9723215726967372E-02 a       192     0    10     1    12
  3.9931739525342416E-02 a       193     0    10     1    13
  3.7131225865667905E-01 a       194     0    10     1    14
  3.2614284420474754E-01 a       195     0    10     1    15
  1.0310696998009375E-01 a       196     0    10     1    16
  3.0579674200682284E-02 a       197     0    10     1    17
 -3.1399568023723796E-02 a       198     0    10     1    18
 -1.2259172152631545E-01 a       199     0    10     1    19
  2.4236135530726458E-01 a       200     0    10     1    20
 -2.9822628973773235E-01 a       201     0    11     1     1
  1.7782089561022901E-01 a       202     0    11     1     2
 -2.5798100858770018E-01 a       203     0    11     1     3
 -2.3169261795216173E-01 a       204     0    11     1     4
 -3.7213512646858549E-01 a       205     0    11     1     5
 -6.1587328055743643E-02 a       206     0    11     1     6
 -7.0557816535977966E-02 a       207     0    11     1     7
  7.7259225888274038E-02 a       208     0    11     1     8
  2.9887234391542766E-01 a       209     0    11     1     9
 -2.9398713135515941E-01 a       210     0    11     1    10
  3.3832013871663447E-01 a       211     0    11     1    11
  2.0830074171487062E-01 a       212     0    11     1    12
 -2.8473605322991785E-01 a       213     0    11     1    13
  2.7049640963129035E-01 a       214     0    11     1    14
 -8.6938427920101244E-02 a       215     0    11     1    15
  2.7252636356718785E-01 a       216     0    11     1    16
 -1.9155653546882721E-02 a       217     0    11     1    17
 -1.6126190986399666E-01 a       218     0    11     1    18
 -3.8731872355970193E-01 a       219     0    11     1    19
 -2.4363744943109084E-01 a       220     0    11     1    20
  2.2239210010658397E-01 a       221     0    12     1     1
  2.5783524103714561E-01 a       222     0    12     1     2
  5.3866114676249549E-02 a       223     0    12     1     3
  1.9090920187322793E-01 a       224     0    12     1     4
 -6.3532484663945510E-02 a       225     0    12     1     5
  5.3464115906844363E-02 a       226     0    12     1     6
 -3.4703934938790765E-01 a       227     0    12     1     7
 -1.1604835341515457E-01 a       228     0    12     1     8
 -2.6482056018874939E-01 a       229     0    12     1     9
  2.1733833502545072E-01 a       230     0    12     1    10
  1.8093921070598515E-01 a       231     0    12     1    11
  2.3671711947830959E-01 a       232     0    12     1    12
  2.5322721151014305E-01 a       233     0    12     1    13
  2.1554597871854536E-01 a       234     0    12     1    14
 -6.3866885394616246E-01 a       235     0    12     1    15
  5.9585584335597748E-02 a       236     0    12     1    16
  1.1461603820299623E-01 a       237     0    12     1    17
  2.8282102856530988E-01 a       238     0    12     1    18
 -1.3803348116559738E-01 a       239     0    12     1    19
  2.6653403706591577E-01 a       240     0    12     1    20
 -4.0862303794328597E-01 a       241     0    13     1     1
 -1.3800707311582708E-01 a       242     0    13     1     2
 -2.7123970210685772E-01 a       243     0    13     1     3
 -1.8651788605197320E-01 a       244     0    13     1     4
  1.7856290952496301E-01 a       245     0    13     1     5
 -5.5123015101747119E-01 a       246     0    13     1     6
  2.3569868222967166E-02 a       247     0    13     1     7
 -2.8401368973852897E-01 a       248     0    13     1     8
 -2.0307281885185555E-01 a       249     0    13     1     9
 -7.2772799263796317E-02 a       250     0    13     1    10
 -6.7300507434567169E-02 a       251     0    13     1    11
  2.2737438096707982E-01 a       252     0    13     1    12
 -1.6747657892784189E-02 a       253     0    13     1    13
  5.7754188432149778E-01 a       254     0    13     1    14
 -3.5023935283319702E-01 a       255     0    13     1    15
 -2.2231951567896999E-01 a       256     0    13     1    16
  1.2609531760132331E-02 a       257     0    13     1    17
  1.8482472030380670E-01 a       258     0    13     1    18
  2.3292655419128941E-01 a       259     0    13     1    19
  1.2140301999218873E-01 a       260     0    13     1    20
 -4.2013200512660380E-02 a       261     0    14     1     1
  6.5525028673291213E-02 a       262     0    14     1     2
  1.9201725761285193E-01 a       263     0    14     1     3
  3.4684333945731366E-01 a       264     0    14     1     4
  3.0066410554116724E-01 a       265     0    14     1     5
  2.8422732965704567E-01 a       266     0    14     1     6
 -2.2035858403336602E-02 a       267     0    14     1     7
 -1.9262352723222395E-01 a       268     0    14     1     8
  2.5252776598764592E-01 a       269     0    14     1     9
  6.6842745916555979E-02 a       270     0    14     1    10
 -2.9748554929809501E-01 a       271     0    14     1    11
 -2.6145086530068240E-01 a       272     0    14     1    12
 -1.8960103349266777E-01 a       273     0    14     1    13
 -1.9104928835728119E-01 a       274     0    14     1    14
  2.6856119366874448E-01 a       275     0    14     1    15
  4.9378424709945079E-01 a       276     0    14     1    16
 -1.6204068709953365E-01 a       277     0    14     1    17
 -3.4544558099933798E-01 a       278     0    14     1    18
 -2.1855659161294572E-01 a       279     0    14     1    19
  1.9490121028258972E-01 a       280     0    14     1    20
  1.7192437263865862E-01 a       281     0    15     1     1
  1.9037892999838243E-01 a       282     0    15     1     2
 -1.1985465989273415E-01 a       283     0    15     1     3
  1.7542025729596056E-01 a       284     0    15     1     4
  4.0012182676442792E-01 a       285     0    15     1     5
  3.0061916596893545E-01 a       286     0    15     1     6
  3.8737222649373237E-01 a       287     0    15     1     7
  9.1835362509590276E-02 a       288     0    15     1     8
  1.2529665570993698E-01 a       289     0    15     1     9
 -1.4404267422089023E-01 a       290     0    15     1    10
 -1.2414527022766110E-01 a       291     0    15     1    11
 -5.1153274449975861E-01 a       292     0    15     1    12
  4.5610402281102982E-02 a       293     0    15     1    13
 -4.0528961668842195E-01 a       294     0    15     1    14
  8.3749750268482123E-02 a       295     0    15     1    15
 -1.5780527366331043E-01 a       296     0    15     1    16
  2.2160935143360355E-01 a       297     0    15     1    17
  6.7816714381284560E-02 a       298     0    15     1    18
  1.7594111371800281E-01 a       299     0    15     1    19
  1.8744890974573492E-02 a       300     0    15     1    20
  2.8156947107694580E-01 a       301     0    16     1     1
 -3.3202234868525599E-01 a       302     0    16     1     2
 -4.1672610697981188E-01 a       303     0    16     1     3
  1.9187310797084373E-01 a       304     0    16     1     4
 -2.2837140116361010E-01 a       305     0    16     1     5
  6.8733204438759399E-01 a       306     0    16     1     6
 -5.8449175177571389E-01 a       307     0    16     1     7
 -2.5243897485738198E-01 a       308     0    16     1     8
 -1.3380420687672998E+00 a       309     0    16     1     9
 -2.3734729381201997E-01 a       310     0    16     1    10
 -4.5001043992055145E-01 a       311     0    16     1    11
 -1.9583741904551924E-01 a       312     0    16     1    12
  1.1284270097501282E-02 a       313     0    16     1    13
 -2.5471525086124280E-01 a       314     0    16     1    14
 -2.1453786422467072E-01 a       315     0    16     1    15
  3.3650452782432655E-01 a       316     0    16     1    16
 -9.0189494059137909E-01 a       317     0    16     1    17
 -1.0038299181208417E+00 a       318     0    16     1    18
  3.0777851803665837E-02 a       319     0    16     1    19
 -8.4283724030836282E-02 a       320     0    16     1    20
 -1.8081898778168770E-01 a       321     0    17     1     1
  8.9848015278993087E-01 a       322     0    17     1     2
  5.0255873933795281E-01 a       323     0    17     1     3
 -8.2336866882031651E-02 a       324     0    17     1     4
 -3.5833699429143279E-01 a       325     0    17     1     5
 -2.8965183668223177E-01 a       326     0    17     1     6
  5.3226512216932836E-02 a       327     0    17     1     7
  4.2508873425445526E-01 a       328     0    17     1     8
  1.4706038070767593E+00 a       329     0    17     1     9
  1.0190247226994756E-01 a       330     0    17     1    10
  7.1527602609039309E-01 a       331     0    17     1    11
  3.5780403032829061E-02 a       332     0    17     1    12
 -6.9775438485167951E-01 a       333     0    17     1    13
  5.2839967873294302E-01 a       334     0    17     1    14
  1.8223556198443017E-01 a       335     0    17     1    15
 -4.7999759501380090E-01 a       336     0    17     1    16
  7.5993703315813588E-01 a       337     0    17     1    17
  1.3266608897883596E+00 a       338     0    17     1    18
 -4.6784691755668861E-01 a       339     0    17     1    19
  2.9497492940971509E-01 a       340     0    17     1    20
  1.2034796303455229E-01 a       341     0    18     1     1
  2.6883045691953489E-01 a       342     0    18     1     2
  2.9887379342262665E-01 a       343     0    18     1     3
  1.0814933818855305E-01 a       344     0    18     1     4
  2.4248799129087700E-02 a       345     0    18     1     5
 -1.6194359884158968E-01 a       346     0    18     1     6
  3.2731682883355845E-01 a       347     0    18     1     7
 -8.9742808910725599E-02 a       348     0    18     1     8
  3.5705990829151446E-01 a       349     0    18     1     9
  1.4766191356857433E-01 a       350     0    18     1    10
 -3.0317182873075815E-01 a       351     0    18     1    11
 -5.3226399984335748E-01 a       352     0    18     1    12
  2.3078536952861586E-01 a       353     0    18     1    13
  5.7970772811081778E-03 a       354     0    18     1    14
  1.0592574638889661E-01 a       355     0    18     1    15
  9.7216310037104209E-02 a       356     0    18     1    16
  9.6078184419421814E-02 a       357     0    18     1    17
 -3.0317453860603927E-01 a       358     0    18     1    18
  4.0352804857289104E-01 a       359     0    18     1    19
  2.8739736392389609E-02 a       360     0    18     1    20
  3.8659963002540032E-01 a       361     0    19     1     1
 -4.7658675344543511E-01 a       362     0    19     1     2
 -3.4583543167915576E-01 a       363     0    19     1     3
 -5.5527707198733023E-01 a       364     0    19     1     4
  2.0741792108564644E-01 a       365     0    19     1     5
 -3.8082281402695067E-01 a       366     0    19     1     6
 -1.8312802934153674E-01 a       367     0    19     1     7
  7.8631744780180202E-02 a       368     0    19     1     8
 -1.3176085349583536E-01 a       369     0    19     1     9
 -1.8651597415920890E-02 a       370     0    19     1    10
 -1.5432815540203432E-01 a       371     0    19     1    11
  4.5337394201604497E-01 a       372     0    19     1    12
 -3.8471496982972148E-01 a       373     0    19     1    13
 -5.7806555934287095E-02 a       374     0    19     1    14
 -3.1299708729142554E-02 a       375     0    19     1    15
 -9.7805522233987516E-02 a       376     0    19     1    16
 -2.5798799475074391E-01 a       377     0    19     1    17
  4.0811189631082651E-01 a       378     0    19     1    18
  1.3925860305601684E-01 a       379     0    19     1    19
 -4.3930768063215064E-01 a       380     0    19     1    20
 -1.6081186897804298E-01 a       381     0    20     1     1
  1.3958643378885369E-02 a       382     0    20     1     2
  1.3476377603585332E-01 a       383     0    20     1     3
  3.2989520890679380E-01 a       384     0    20     1     4
 -1.7196909886933062E-01 a       385     0    20     1     5
 -1.2622635812894792E-01 a       386     0    20     1     6
  4.0324124116263788E-01 a       387     0    20     1     7
  2.5737391406407234E-01 a       388     0    20     1     8
  4.9282104617384476E-01 a       389     0    20     1     9
  1.3218572600567052E-02 a       390     0    20     1    10
  4.8997150857938798E-01 a       391     0    20     1    11
  5.2803730486905974E-02 a       392     0    20     1    12
  4.4386227279820369E-02 a       393     0    20     1    13
  7.0936780970693036E-01 a       394     0    20     1    14
 -8.4253466272600400E-02 a       395     0    20     1    15
 -6.4370525762190932E-04 a       396     0    20     1    16
  3.6575101436237506E-01 a       397     0    20     1    17
  3.4518317089167327E-01 a       398     0    20     1    18
  4.0057392701288741E-01 a       399     0    20     1    19
  4.7258219221690773E-01 a       400     0    20     1    20
  2.2455007181442058E-02 a       401     0    21     1     1
 -1.7251136979327050E-01 a       402     0    21     1     2
 -7.7914414902683538E-01 a       403     0    21     1     3
 -5.0029116341079746E-02 a       404     0    21     1     4
 -1.9359522132538451E-01 a       405     0    21     1     5
  2.2660054616731096E-01 a       406     0    21     1     6
 -3.0899119313560314E-01 a       407     0    21     1     7
  3.6877384153894699E-01 a       408     0    21     1     8
 -7.7908461224753156E-01 a       409     0    21     1     9
 -1.3051747238654821E-01 a       410     0    21     1    10
 -6.1756772076810060E-02 a       411     0    21     1    11
  7.3280977942258685E-02 a       412     0    21     1    12
  4.5252368374741520E-01 a       413     0    21     1    13
 -5.2770557383168049E-02 a       414     0    21     1    14
  1.5860085709167016E-01 a       415     0    21     1    15
 -3.9014126868206794E-01 a       416     0    21     1    16
 -2.2546216507239904E-02 a       417     0    21     1    17
 -7.6705167015626630E-01 a       418     0    21     1    18
 -1.3069557434023221E-01 a       419     0    21     1    19
 -6.2655867559959569E-02 a       420     0    21     1    20
  3.2001176907085827E-01 a       421     0    22     1     1
  3.0040770675683343E-01 a       422     0    22     1     2
 -2.7776604296154001E-01 a       423     0    22     1     3
 -5.1728540125507309E-02 a       424     0    22     1     4
  1.1770683728003904E-01 a       425     0    22     1     5
  7.1082047603939935E-02 a       426     0    22     1     6
 -4.3328346970449055E-01 a       427     0    22     1     7
  5.2760807870788760E-02 a       428     0    22     1     8
 -4.9106648241634232E-01 a       429     0    22     1     9
  1.3843508503040983E-01 a       430     0    22     1    10
 -1.9955962715798881E-01 a       431     0    22     1    11
  6.5900166508891342E-02 a       432     0    22     1    12
 -4.0374447239905081E-01 a       433     0    22     1    13
 -1.2425438728530717E-01 a       434     0    22     1    14
 -2.5194827879626822E-02 a       435     0    22     1    15
 -3.1116949787526776E-01 a       436     0    22     1    16
 -3.1706148953492147E-01 a       437     0    22     1    17
  1.4259542586119184E-01 a       438     0    22     1    18
 -1.2349875783902757E-01 a       439     0    22     1    19
 -5.2530567632484169E-02 a       440     0    22     1    20
  3.5770230765211747E-01 a       441     0    23     1     1
  4.5518225156930880E-01 a       442     0    23     1     2
 -1.1232276419904794E-02 a       443     0    23     1     3
  8.9107263514225946E-02 a       444     0    23     1     4
  1.9878888331502274E-02 a       445     0    23     1     5
  1.4980596150311653E-02 a       446     0    23     1     6
  3.5713288100182017E-01 a       447     0    23     1     7
  2.9630882440312828E-01 a       448     0    23     1     8
  3.3398744172896577E-01 a       449     0    23     1     9
  3.2574320527698741E-01 a       450     0    23     1    10
 -1.6796903651950038E-01 a       451     0    23     1    11
 -5.3951956110661292E-01 a       452     0    23     1    12
  7.8512175306844165E-02 a       453     0    23     1    13
  3.2216376232069688E-01 a       454     0    23     1    14
  8.1784873895858368E-02 a       455     0    23     1    15
  1.3088926296453291E-02 a       456     0    23     1    16
  5.5871473155444806E-01 a       457     0    23     1    17
  2.4401350885306647E-01 a       458     0    23     1    18
 -2.9162113488540303E-01 a       459     0    23     1    19
 -2.7677720826769242E-01 a       460     0    23     1    20
  3.3980668142795600E-01 a       461     0    24     1     1
 -8.9051745753105066E-02 a       462     0    24     1     2
  3.1960665300383190E-01 a       463     0    24     1     3
 -1.3088768002745466E-01 a       464     0    24     1     4
 -2.8399944064797411E-01 a       465     0    24     1     5
  4.0519279704071987E-02 a       466     0    24     1     6
 -1.0887398880086888E-01 a       467     0    24     1     7
  2.2260412891642621E-02 a       468     0    24     1     8
 -2.8324958743456075E-01 a       469     0    24     1     9
  1.7669421874633506E-01 a       470     0    24     1    10
  3.3100177971520772E-01 a       471     0    24     1    11
  9.7192631779092487E-02 a       472     0    24     1    12
  2.1340422589100469E-01 a       473     0    24     1    13
 -1.7669153353721836E-01 a       474     0    24     1    14
 -2.0044141086341447E-01 a       475     0    24     1    15
  1.9626250311040586E-01 a       476     0    24     1    16
 -7.4306670019571031E-02 a       477     0    24     1    17
  3.7680051219641429E-02 a       478     0    24     1    18
 -2.5695272303262340E-01 a       479     0    24     1    19
  1.4177563860337286E-01 a       480     0    24     1    20
 -1.5816585714691609E-02 a       481     0    25     1     1
 -3.3696007521100912E-01 a       482     0    25     1     2
  3.2498557625264041E-01 a       483     0    25     1     3
  4.7467600642915059E-01 a       484     0    25     1     4
 -3.0819375636231866E-01 a       485     0    25     1     5
 -4.3271909518943819E-01 a       486     0    25     1     6
 -3.7481776308213921E-02 a       487     0    25     1     7
 -7.1636749914275544E-01 a       488     0    25     1     8
 -2.0969525483352383E-01 a       489     0    25     1     9
 -5.1710574574633272E-01 a       490     0    25     1    10
  8.9316073444068569E-02 a       491     0    25     1    11
 -2.3001187639383480E-01 a       492     0    25     1    12
  4.0600670564100405E-01 a       493     0    25     1    13
  1.0363093787600137E-01 a       494     0    25     1    14
 -4.7867540232982626E-02 a       495     0    25     1    15
 -1.4490834522034624E-01 a       496     0    25     1    16
 -1.7063194733864734E-01 a       497     0    25     1    17
  6.5961707109013146E-01 a       498     0    25     1    18
 -8.0595128785940648E-02 a       499     0    25     1    19
  1.5583452379210677E-01 a       500     0    25     1    20
  1.7252664035258491E-01 a       501     0    26     1     1
 -4.7991146092074971E-02 a       502     0    26     1     2
  3.7325391122091972E-01 a       503     0    26     1     3
  1.9088185901290861E-01 a       504     0    26     1     4
 -5.9997716437026938E-01 a       505     0    26     1     5
  3.9176475026211016E-01 a       506     0    26     1     6
  3.9275076598284525E-01 a       507     0    26     1     7
 -3.5755367123885257E-01 a       508     0    26     1     8
  2.9014268667128190E-01 a       509     0    26     1     9
 -2.0773452947249763E-01 a       510     0    26     1    10
  1.4589796679936063E-02 a       511     0    26     1    11
 -4.6286936242738708E-01 a       512     0    26     1    12
 -4.4173040488859516E-01 a       513     0    26     1    13
 -1.6389960651945074E-01 a       514     0    26     1    14
  5.1961088837101610E-01 a       515     0    26     1    15
  1.3395767255252500E-01 a       516     0    26     1    16
 -8.8150090240703638E-02 a       517     0    26     1    17
  6.9791235170980973E-02 a       518     0    26     1    18
  2.2056149502254394E-01 a       519     0    26     1    19
 -3.5281819277250848E-01 a       520     0    26     1    20
 -2.6663563860737960E-01 a       521     0    27     1     1
 -4.5151048892234591E-01 a       522     0    27     1     2
 -3.3916995047206328E-01 a       523     0    27     1     3
 -2.8000180735036190E-01 a       524     0    27     1     4
  5.1548965918339540E-01 a       525     0    27     1     5
 -2.2441723428488500E-01 a       526     0    27     1     6
  2.3505298473581437E-01 a       527     0    27     1     7
 -3.8654896311823489E-01 a       528     0    27     1     8
  5.9492463290502817E-01 a       529     0    27     1     9
 -2.5335137783326850E-01 a       530     0    27     1    10
