################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.1278995028971288E-01 a        70     0     4     1    10
  4.4923412524968016E-02 a        71     0     4     1    11
 -4.8323826042057864E-02 a        72     0     4     1    12
 -4.4687711977029504E-02 a        73     0     4     1    13
  6.1540735016363916E-02 a        74     0     4     1    14
 -5.2529803578235545E-01 a        75     0     4     1    15
 -3.6177599990942877E-01 a        76     0     4     1    16
 -3.5850210982256842E-01 a        77     0     4     1    17
 -3.6202464057035993E-01 a        78     0     4     1    18
  5.0296873578404311E-01 a        79     0     4     1    19
 -3.0717162535475256E-01 a        80     0     4     1    20
  1.8052182981328996E-01 a        81     0     5     1     1
 -3.8993503062787219E-02 a        82     0     5     1     2
  3.9963314456243393E-01 a        83     0     5     1     3
  3.0662423387969545E-01 a        84     0     5     1     4
 -1.4891072786442605E-01 a        85     0     5     1     5
 -2.1148367478570582E-01 a        86     0     5     1     6
  4.8365107666256735E-01 a        87     0     5     1     7
  7.9704366191769724E-02 a        88     0     5     1     8
  3.2296861383472464E-01 a        89     0     5     1     9
 -8.7973552120571022E-02 a        90     0     5     1    10
 -2.4733660450980771E-01 a        91     0     5     1    11
  4.7917975518594208E-01 a        92     0     5     1    12
  4.1342066216389528E-01 a        93     0     5     1    13
  3.3068489441001647E-01 a        94     0     5     1    14
 -2.5987022310636626E-02 a        95     0     5     1    15
  1.8107284259710496E-01 a        96     0     5     1    16
 -5.8204965465474441E-02 a        97     0     5     1    17
  4.8682083139741088E-02 a        98     0     5     1    18
  1.8643515315353604E-01 a        99     0     5     1    19
 -2.2374240023620201E-01 a       100     0     5     1    20
  3.6271879802851398E-01 a       101     0     6     1     1
  4.0539018438507346E-01 a       102     0     6     1     2
  2.7960994005133011E-01 a       103     0     6     1     3
 -1.2721466931083938E-01 a       104     0     6     1     4
 -3.1573871036286516E-01 a       105     0     6     1     5
 -1.0388045416252634E-01 a       106     0     6     1     6
  4.2527542372361249E-01 a       107     0     6     1     7
 -1.6773217077780636E-01 a       108     0     6     1     8
 -3.5356980943258859E-01 a       109     0     6     1     9
  6.2849007684960900E-01 a       110     0     6     1    10
  1.7221532282170238E-01 a       111     0     6     1    11
  1.0599422487933841E-01 a       112     0     6     1    12
  4.3757476068443396E-01 a       113     0     6     1    13
 -2.5955621698686088E-01 a       114     0     6     1    14
 -5.0104734727033406E-01 a       115     0     6     1    15
 -4.3810816993706114E-01 a       116     0     6     1    16
 -7.8137151353786660E-01 a       117     0     6     1    17
 -3.1197958545101523E-01 a       118     0     6     1    18
  9.8876761610783626E-01 a       119     0     6     1    19
  9.9232154496610242E-02 a       120     0     6     1    20
  4.5261093156446169E-01 a       121     0     7     1     1
 -6.6340108605216586E-01 a       122     0     7     1     2
  1.0264464713531684E-03 a       123     0     7     1     3
 -1.0159139212259481E-01 a       124     0     7     1     4
  3.3211566188793468E-01 a       125     0     7     1     5
 -8.7434243756576269E-02 a       126     0     7     1     6
  2.2742923948322338E-01 a       127     0     7     1     7
  2.8282757965193173E-01 a       128     0     7     1     8
  4.7345253409201460E-01 a       129     0     7     1     9
  1.5761409758320907E-01 a       130     0     7     1    10
 -2.4294113070413292E-02 a       131     0     7     1    11
 -2.3709607059732099E-01 a       132     0     7     1    12
 -2.0178478097131072E-01 a       133     0     7     1    13
  2.5614200148409555E-01 a       134     0     7     1    14
  4.6605872882011257E-01 a       135     0     7     1    15
 -3.8235134487852546E-01 a       136     0     7     1    16
  3.5603159575775184E-01 a       137     0     7     1    17
 -1.3350576337789369E-01 a       138     0     7     1    18
 -5.1291524111595777E-01 a       139     0     7     1    19
  1.8505170132258128E-01 a       140     0     7     1    20
 -1.6704883523606359E-01 a       141     0     8     1     1
  4.2096121519406327E-01 a       142     0     8     1     2
 -2.2821906208920392E-01 a       143     0     8     1     3
  5.4023746121601386E-02 a       144     0     8     1     4
 -3.1781315807921368E-01 a       145     0     8     1     5
 -9.4332920767162765E-02 a       146     0     8     1     6
 -1.9514582139953712E-01 a       147     0     8     1     7
  2.4435754778589266E-01 a       148     0     8     1     8
 -4.6561114561411399E-01 a       149     0     8     1     9
 -1.0544126565262764E-01 a       150     0     8     1    10
  8.2795667053714578E-02 a       151     0     8     1    11
 -2.4869111689533202E-01 a       152     0     8     1    12
  6.8483065923862677E-02 a       153     0     8     1    13
 -5.3003593691747897E-01 a       154     0     8     1    14
 -5.6076858709324863E-02 a       155     0     8     1    15
 -1.1991452907331770E-01 a       156     0     8     1    16
 -2.4686810956385319E-01 a       157     0     8     1    17
  6.3912489088906607E-02 a       158     0     8     1    18
 -2.2196751640237749E-02 a       159     0     8     1    19
  2.7428481352433404E-01 a       160     0     8     1    20
  7.9725485007610553E-01 a       161     0     9     1     1
  3.6852444509857779E-01 a       162     0     9     1     2
 -1.1590775767511757E-01 a       163     0     9     1     3
 -3.0872807749368480E-01 a       164     0     9     1     4
  2.5531989618785406E-01 a       165     0     9     1     5
  6.5357018078712026E-02 a       166     0     9     1     6
  4.9250417194140311E-01 a       167     0     9     1     7
  3.2385245066124302E-01 a       168     0     9     1     8
 -5.2533315191390928E-01 a       169     0     9     1     9
 -1.1220297981234100E+00 a       170     0     9     1    10
 -2.0402236152340021E+00 a       171     0     9     1    11
  2.1422368779682163E-01 a       172     0     9     1    12
  1.0899635866162041E-01 a       173     0     9     1    13
 -6.4194551531337585E-01 a       174     0     9     1    14
 -2.3581501420237122E-01 a       175     0     9     1    15
  1.4939717430531119E-01 a       176     0     9     1    16
 -6.4030651595905164E-01 a       177     0     9     1    17
 -4.0105838626993695E-01 a       178     0     9     1    18
  7.3959165096346507E-02 a       179     0     9     1    19
  3.7529063782788558E-01 a       180     0     9     1    20
 -2.3111026059443085E-01 a       181     0    10     1     1
 -5.5513317140435403E-01 a       182     0    10     1     2
  5.9762384131712409E-01 a       183     0    10     1     3
  1.9954461342739802E-01 a       184     0    10     1     4
  2.1704171927737786E-01 a       185     0    10     1     5
 -9.4385453835184846E-02 a       186     0    10     1     6
 -4.8213871016073567E-01 a       187     0    10     1     7
 -1.7281169650381770E-01 a       188     0    10     1     8
  1.5448012168333118E+00 a       189     0    10     1     9
  9.6970970084450470E-01 a       190     0    10     1    10
  2.2814940902965062E+00 a       191     0    10     1    11
  1.0956440602520946E-01 a       192     0    10     1    12
 -2.8470965583334495E-01 a       193     0    10     1    13
  1.2668927311157236E+00 a       194     0    10     1    14
  4.3416606605657299E-01 a       195     0    10     1    15
 -3.2882833179415011E-02 a       196     0    10     1    16
  1.0504695538968540E+00 a       197     0    10     1    17
  1.3313863482896151E+00 a       198     0    10     1    18
  3.3944118353415237E-02 a       199     0    10     1    19
 -2.5404262118077081E-01 a       200     0    10     1    20
  2.3397123907930617E-01 a       201     0    11     1     1
 -5.0686018605276062E-01 a       202     0    11     1     2
 -5.0492866894477118E-01 a       203     0    11     1     3
  2.0472441851439149E-01 a       204     0    11     1     4
 -4.4049988832648351E-01 a       205     0    11     1     5
  1.6735777435646376E-01 a       206     0    11     1     6
  4.5631079815891085E-01 a       207     0    11     1     7
  1.9154536877805126E-01 a       208     0    11     1     8
 -1.1822706454433954E-01 a       209     0    11     1     9
  1.4840879829577527E-01 a       210     0    11     1    10
 -1.5413325344747686E+00 a       211     0    11     1    11
 -7.6036062403668170E-02 a       212     0    11     1    12
  5.3865965273302707E-01 a       213     0    11     1    13
  1.0715777818981406E-01 a       214     0    11     1    14
  1.4326701423124946E-01 a       215     0    11     1    15
  3.0008393069698219E-01 a       216     0    11     1    16
 -4.3172725936285206E-01 a       217     0    11     1    17
 -3.4345501840076464E-01 a       218     0    11     1    18
  7.0550006572512522E-02 a       219     0    11     1    19
 -2.5337721134906943E-01 a       220     0    11     1    20
 -3.5622491015850627E-01 a       221     0    12     1     1
  1.1960157239777827E+00 a       222     0    12     1     2
 -2.3524261674474603E-01 a       223     0    12     1     3
 -4.6817472390853293E-01 a       224     0    12     1     4
 -1.3219599964234166E-01 a       225     0    12     1     5
 -3.0428505985185011E-01 a       226     0    12     1     6
 -3.2269414870874591E-01 a       227     0    12     1     7
 -3.4712288247560841E-01 a       228     0    12     1     8
  9.1693111214540407E-02 a       229     0    12     1     9
  5.3923298208791215E-02 a       230     0    12     1    10
 -3.2576539693637713E-01 a       231     0    12     1    11
 -2.8953848594464698E-01 a       232     0    12     1    12
  2.3088292372367841E-01 a       233     0    12     1    13
 -7.1367669571000969E-01 a       234     0    12     1    14
 -2.3066290607609513E-01 a       235     0    12     1    15
 -3.2975258983147215E-01 a       236     0    12     1    16
  3.9611539191058093E-01 a       237     0    12     1    17
 -3.9514943638917882E-01 a       238     0    12     1    18
 -1.8068726945905683E-01 a       239     0    12     1    19
  6.6500470074539075E-01 a       240     0    12     1    20
  2.0027004186073391E-01 a       241     0    13     1     1
 -6.6524495321147725E-01 a       242     0    13     1     2
 -3.2425287349680221E-01 a       243     0    13     1     3
  6.7772013342854387E-01 a       244     0    13     1     4
 -6.3899248274479137E-01 a       245     0    13     1     5
  3.4224646741274456E-01 a       246     0    13     1     6
  3.1839080689680160E-01 a       247     0    13     1     7
  2.3382090406010822E-01 a       248     0    13     1     8
  9.7013527350759132E-02 a       249     0    13     1     9
 -2.5306215143150290E-01 a       250     0    13     1    10
 -6.7915333624766039E-01 a       251     0    13     1    11
 -3.4188179853862227E-01 a       252     0    13     1    12
  1.7325284016291539E-01 a       253     0    13     1    13
  7.5597645534556307E-02 a       254     0    13     1    14
  3.8071852465068068E-01 a       255     0    13     1    15
  4.2935147922593864E-01 a       256     0    13     1    16
  2.7370284727905824E-02 a       257     0    13     1    17
  4.6868655098230760E-01 a       258     0    13     1    18
  2.4339059023068779E-01 a       259     0    13     1    19
 -1.8118559745442872E-01 a       260     0    13     1    20
  1.3074775764709636E-02 a       261     0    14     1     1
  1.7461207003906104E-01 a       262     0    14     1     2
 -1.1573049091682615E-01 a       263     0    14     1     3
  1.0072212146343722E-01 a       264     0    14     1     4
  2.4597258415363706E-02 a       265     0    14     1     5
  1.4469372976410166E-01 a       266     0    14     1     6
 -2.3253242925139186E-01 a       267     0    14     1     7
 -3.4080100881018738E-01 a       268     0    14     1     8
 -2.4269505856980733E-01 a       269     0    14     1     9
  9.6397113245724787E-03 a       270     0    14     1    10
 -8.4095124781508990E-01 a       271     0    14     1    11
  8.5678981951907263E-02 a       272     0    14     1    12
 -2.4215031096422404E-01 a       273     0    14     1    13
 -3.2611602637109255E-01 a       274     0    14     1    14
 -1.4218603807953628E-01 a       275     0    14     1    15
 -2.7798487647345632E-01 a       276     0    14     1    16
 -2.6690159673622504E-01 a       277     0    14     1    17
  4.0454438440581941E-02 a       278     0    14     1    18
 -2.9235426354533545E-01 a       279     0    14     1    19
  3.3623005429338210E-01 a       280     0    14     1    20
  2.0720352730240035E-01 a       281     0    15     1     1
 -2.5205983868565229E-01 a       282     0    15     1     2
 -5.3695344251421251E-01 a       283     0    15     1     3
 -1.1024031449600465E-01 a       284     0    15     1     4
 -3.7911724175435896E-01 a       285     0    15     1     5
 -1.8301944460613331E-01 a       286     0    15     1     6
  3.6601349588756615E-01 a       287     0    15     1     7
  8.3957057613650229E-02 a       288     0    15     1     8
 -4.5215768514988158E-01 a       289     0    15     1     9
  1.2957010375104513E-01 a       290     0    15     1    10
  7.3294986441117482E-02 a       291     0    15     1    11
 -3.2073454700614251E-01 a       292     0    15     1    12
  2.3123371869921344E-01 a       293     0    15     1    13
  3.1367104704395909E-01 a       294     0    15     1    14
  8.4927016382087397E-02 a       295     0    15     1    15
  2.6172575686777766E-01 a       296     0    15     1    16
 -1.9622225858013306E-01 a       297     0    15     1    17
 -4.0443397690170434E-02 a       298     0    15     1    18
  2.7069661342586071E-01 a       299     0    15     1    19
  2.0945770724272800E-01 a       300     0    15     1    20
  6.4944629394431219E-01 a       301     0    16     1     1
  8.7545624016290610E-02 a       302     0    16     1     2
 -2.0561339954984290E-01 a       303     0    16     1     3
  2.0535164283528701E-01 a       304     0    16     1     4
  6.8119700875082467E-01 a       305     0    16     1     5
 -9.6348233093140653E-02 a       306     0    16     1     6
  4.1671966151803030E-01 a       307     0    16     1     7
  1.6379887087975578E-01 a       308     0    16     1     8
 -4.9101469224235345E-01 a       309     0    16     1     9
 -3.2857378399414805E-01 a       310     0    16     1    10
 -4.3005767476000606E-01 a       311     0    16     1    11
  2.1640070975628370E-01 a       312     0    16     1    12
  4.4578742113371372E-01 a       313     0    16     1    13
 -4.7113041981919401E-01 a       314     0    16     1    14
 -1.0184578329780083E-01 a       315     0    16     1    15
  4.8310886713221368E-01 a       316     0    16     1    16
  2.5838292827272452E-01 a       317     0    16     1    17
  3.5035289045545803E-01 a       318     0    16     1    18
  6.5109239197906998E-01 a       319     0    16     1    19
  4.3498082095717500E-01 a       320     0    16     1    20
 -2.1143748149643030E-01 a       321     0    17     1     1
 -7.1393697773390807E-01 a       322     0    17     1     2
  1.4101088264071818E-01 a       323     0    17     1     3
  4.3541234654225429E-02 a       324     0    17     1     4
  4.8497493797445174E-01 a       325     0    17     1     5
 -3.9121200593353639E-02 a       326     0    17     1     6
 -1.9273470974924611E-01 a       327     0    17     1     7
  4.6772070166706065E-02 a       328     0    17     1     8
 -1.7536536015378587E-01 a       329     0    17     1     9
  2.1953909566255497E-01 a       330     0    17     1    10
 -6.3841173066799609E-02 a       331     0    17     1    11
 -5.1846697601904956E-01 a       332     0    17     1    12
  2.6035069515481329E-01 a       333     0    17     1    13
  7.1383995044287607E-01 a       334     0    17     1    14
  7.9342761208688242E-03 a       335     0    17     1    15
 -5.4686435644942862E-02 a       336     0    17     1    16
  2.6204710046372603E-01 a       337     0    17     1    17
  3.3115463871572826E-01 a       338     0    17     1    18
 -2.2872343147562488E-01 a       339     0    17     1    19
 -3.4318311164843657E-01 a       340     0    17     1    20
  7.2844471343163533E-02 a       341     0    18     1     1
  1.0021168713034456E+00 a       342     0    18     1     2
  1.3813526780318233E-01 a       343     0    18     1     3
 -2.2870933949560301E-01 a       344     0    18     1     4
  2.3393608598376001E-01 a       345     0    18     1     5
 -5.3092104774354076E-01 a       346     0    18     1     6
  5.8341401522591096E-02 a       347     0    18     1     7
  2.7980530714759744E-01 a       348     0    18     1     8
 -1.1634750574484101E-01 a       349     0    18     1     9
 -2.9667372374671402E-01 a       350     0    18     1    10
 -4.2940473809159513E-01 a       351     0    18     1    11
  5.4320241894455133E-02 a       352     0    18     1    12
 -3.2478195751936600E-01 a       353     0    18     1    13
  7.0491752611772915E-02 a       354     0    18     1    14
 -1.4636230789613411E-01 a       355     0    18     1    15
 -2.6495714260416298E-01 a       356     0    18     1    16
  3.8599521789032770E-01 a       357     0    18     1    17
 -7.2149176339910681E-01 a       358     0    18     1    18
  4.5007318170279073E-02 a       359     0    18     1    19
  2.9497051273081953E-01 a       360     0    18     1    20
  2.7674845079659022E-01 a       361     0    19     1     1
  6.7244992228164352E-02 a       362     0    19     1     2
  1.6329933327866739E-01 a       363     0    19     1     3
 -1.9406779845101885E-01 a       364     0    19     1     4
  4.0186121132917818E-01 a       365     0    19     1     5
  7.1253528757948173E-02 a       366     0    19     1     6
  3.4548318452487309E-01 a       367     0    19     1     7
  2.8711469258466527E-01 a       368     0    19     1     8
  7.9796630632659724E-02 a       369     0    19     1     9
  6.3120763502489141E-01 a       370     0    19     1    10
  7.0098641344793600E-01 a       371     0    19     1    11
  3.9845018953510064E-01 a       372     0    19     1    12
 -9.1106783365541025E-02 a       373     0    19     1    13
  1.7043030862879016E-01 a       374     0    19     1    14
 -1.6055501411964010E-01 a       375     0    19     1    15
  1.8992238820432455E-01 a       376     0    19     1    16
 -1.0426802994170553E-01 a       377     0    19     1    17
 -9.5408426443521199E-01 a       378     0    19     1    18
 -2.2608135538750701E-01 a       379     0    19     1    19
  1.7301705654755631E-01 a       380     0    19     1    20
 -1.9503967627555333E-01 a       381     0    20     1     1
 -3.1367583257822018E-01 a       382     0    20     1     2
  7.9649377768203106E-02 a       383     0    20     1     3
  8.3511100290407959E-03 a       384     0    20     1     4
 -1.3249831697910134E-02 a       385     0    20     1     5
  5.1333081026795790E-02 a       386     0    20     1     6
 -8.5666565844736600E-02 a       387     0    20     1     7
 -4.5025293787623731E-02 a       388     0    20     1     8
  6.1996647069934763E-01 a       389     0    20     1     9
 -7.6288210506998591E-02 a       390     0    20     1    10
 -3.8101229694154366E-02 a       391     0    20     1    11
  2.8445341169766514E-01 a       392     0    20     1    12
 -2.9031868935198885E-01 a       393     0    20     1    13
 -4.0306879499480575E-01 a       394     0    20     1    14
 -2.0916601498882106E-02 a       395     0    20     1    15
 -2.5174636540477724E-01 a       396     0    20     1    16
  2.4674409096669722E-02 a       397     0    20     1    17
  9.8446012786507331E-02 a       398     0    20     1    18
 -4.3500106967963290E-02 a       399     0    20     1    19
 -2.3166022293531513E-01 a       400     0    20     1    20
 -5.5080670690859723E-01 a       401     0    21     1     1
  1.5376863350163675E-01 a       402     0    21     1     2
 -2.2138997412241646E-01 a       403     0    21     1     3
  3.0461224935807124E-01 a       404     0    21     1     4
  7.5792687299190142E-02 a       405     0    21     1     5
 -2.9451564700936822E-01 a       406     0    21     1     6
  7.5332432562593796E-02 a       407     0    21     1     7
 -5.8592368828566377E-01 a       408     0    21     1     8
  2.5339816906773377E-01 a       409     0    21     1     9
  1.6384223415915494E-01 a       410     0    21     1    10
  3.6438155386053628E-01 a       411     0    21     1    11
  8.6946282082541335E-02 a       412     0    21     1    12
  2.0432130924497155E-01 a       413     0    21     1    13
  7.7759933788303240E-03 a       414     0    21     1    14
  4.8946688017038067E-02 a       415     0    21     1    15
  5.2471777219025373E-03 a       416     0    21     1    16
  1.7462798645806710E-01 a       417     0    21     1    17
 -5.7475214316993171E-02 a       418     0    21     1    18
  2.7774733973052956E-01 a       419     0    21     1    19
 -1.2320363194246789E-01 a       420     0    21     1    20
 -2.4288502662556219E-01 a       421     0    22     1     1
 -4.3039410262743899E-01 a       422     0    22     1     2
 -6.3907094431456007E-02 a       423     0    22     1     3
  1.3021608558094377E-02 a       424     0    22     1     4
  8.6849811280953959E-01 a       425     0    22     1     5
  2.4401338508587112E-01 a       426     0    22     1     6
  2.6031134222639613E-02 a       427     0    22     1     7
 -2.2829847297463232E-01 a       428     0    22     1     8
  6.4002579004963078E-01 a       429     0    22     1     9
 -1.5731905794448037E-01 a       430     0    22     1    10
 -5.2431835419316938E-02 a       431     0    22     1    11
 -1.1579560542120089E-01 a       432     0    22     1    12
 -4.6937023893307434E-01 a       433     0    22     1    13
  4.6852372436155471E-01 a       434     0    22     1    14
  6.8088556519335638E-02 a       435     0    22     1    15
  6.7550695509335035E-01 a       436     0    22     1    16
  1.1187702386659069E+00 a       437     0    22     1    17
  1.1482288070921252E-02 a       438     0    22     1    18
 -3.0512805830971557E-01 a       439     0    22     1    19
 -7.8746988522736386E-02 a       440     0    22     1    20
  6.1436162038928155E-01 a       441     0    23     1     1
  4.5417538194439505E-01 a       442     0    23     1     2
  1.1268211894806790E-01 a       443     0    23     1     3
 -3.3013108272424629E-01 a       444     0    23     1     4
  2.4500136827653776E-01 a       445     0    23     1     5
  1.4565511992034910E-01 a       446     0    23     1     6
 -3.3331022830952906E-01 a       447     0    23     1     7
  7.4834705618617827E-03 a       448     0    23     1     8
  8.0574641018801685E-02 a       449     0    23     1     9
  3.8476511840661427E-02 a       450     0    23     1    10
 -1.8267819787874889E-01 a       451     0    23     1    11
 -2.8589294845959157E-01 a       452     0    23     1    12
 -4.0214802884375483E-01 a       453     0    23     1    13
  5.6712782080261681E-01 a       454     0    23     1    14
  2.7370494969897984E-02 a       455     0    23     1    15
 -4.0529381483715998E-01 a       456     0    23     1    16
  1.1594110040887509E-01 a       457     0    23     1    17
 -6.4147002598977565E-01 a       458     0    23     1    18
  1.1393412300949378E-01 a       459     0    23     1    19
  5.2724112279204649E-02 a       460     0    23     1    20
  4.6038768424668791E-01 a       461     0    24     1     1
 -2.9091108877776251E-01 a       462     0    24     1     2
 -1.7878013126466621E-01 a       463     0    24     1     3
  1.7062513162118606E-01 a       464     0    24     1     4
  7.4805115153737181E-02 a       465     0    24     1     5
  3.6738156880889487E-02 a       466     0    24     1     6
 -1.5240381612595233E-01 a       467     0    24     1     7
 -2.7405108549294038E-01 a       468     0    24     1     8
 -3.9594736338091457E-01 a       469     0    24     1     9
 -3.8515240540826029E-01 a       470     0    24     1    10
 -1.3903113991999128E-01 a       471     0    24     1    11
 -2.4551497708466091E-01 a       472     0    24     1    12
 -4.7935538622719376E-01 a       473     0    24     1    13
  3.8898934296682708E-01 a       474     0    24     1    14
  1.9318455319984004E-01 a       475     0    24     1    15
 -4.1145539513528129E-01 a       476     0    24     1    16
  1.8404369184977104E-01 a       477     0    24     1    17
  1.0465069308918726E-01 a       478     0    24     1    18
  2.1389484873300377E-01 a       479     0    24     1    19
 -4.7797953778512853E-01 a       480     0    24     1    20
 -4.4435265271609964E-01 a       481     0    25     1     1
  5.4814912097365864E-01 a       482     0    25     1     2
  3.7597643141630382E-01 a       483     0    25     1     3
  8.7004144071996838E-03 a       484     0    25     1     4
 -3.7652924612123129E-01 a       485     0    25     1     5
 -1.9631391938491577E-01 a       486     0    25     1     6
  9.7182014660709942E-02 a       487     0    25     1     7
 -2.8287264393043277E-01 a       488     0    25     1     8
 -3.2766581824986740E-01 a       489     0    25     1     9
  8.1534479021150841E-01 a       490     0    25     1    10
  4.5434306488443078E-02 a       491     0    25     1    11
 -2.8684264500894707E-01 a       492     0    25     1    12
  4.8281712195769383E-01 a       493     0    25     1    13
 -3.2873789407310200E-01 a       494     0    25     1    14
 -5.2992335527621359E-01 a       495     0    25     1    15
  1.3952354950566219E+00 a       496     0    25     1    16
 -7.3467634144868688E-01 a       497     0    25     1    17
  3.7636939151702367E-02 a       498     0    25     1    18
  3.7238268173605693E-01 a       499     0    25     1    19
  5.2690657161600563E-01 a       500     0    25     1    20
  3.9580363893515220E-02 a       501     0    26     1     1
  3.9562003465617235E-01 a       502     0    26     1     2
 -1.6080149586570791E-01 a       503     0    26     1     3
  4.5706542470164736E-02 a       504     0    26     1     4
  3.6342970467196950E-02 a       505     0    26     1     5
  2.3103204813206435E-01 a       506     0    26     1     6
  1.7042915239408582E-01 a       507     0    26     1     7
 -5.5213522993716475E-03 a       508     0    26     1     8
 -3.7556542866691489E-01 a       509     0    26     1     9
  1.1442296619775288E-01 a       510     0    26     1    10
  5.0440344846428165E-01 a       511     0    26     1    11
  8.2087699256716121E-02 a       512     0    26     1    12
  2.2466452414942223E-01 a       513     0    26     1    13
 -2.6391703156749602E-01 a       514     0    26     1    14
 -3.0870613161376104E-01 a       515     0    26     1    15
  6.7456892416870617E-01 a       516     0    26     1    16
 -3.8201046099296243E-01 a       517     0    26     1    17
 -5.6555375759050931E-02 a       518     0    26     1    18
  1.2789743063623926E-01 a       519     0    26     1    19
  1.3597795429583334E-01 a       520     0    26     1    20
  7.3744672174590709E-01 a       521     0    27     1     1
 -8.7567494256159306E-01 a       522     0    27     1     2
 -3.0882174999704487E-01 a       523     0    27     1     3
  6.5970505163160209E-01 a       524     0    27     1     4
  2.8435423507870566E-01 a       525     0    27     1     5
  2.8814522454936259E-01 a       526     0    27     1     6
 -1.1094735860465363E-01 a       527     0    27     1     7
 -1.4815966655223786E-01 a       528     0    27     1     8
 -4.6933670830639224E-01 a       529     0    27     1     9
 -6.4330061084439027E-01 a       530     0    27     1    10
