################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.1513018255583345E-01 a        62     0     4     1     2
 -2.9739445757920556E-02 a        63     0     4     1     3
 -6.0842521171358263E-03 a        64     0     4     1     4
 -1.8701471482182994E-01 a        65     0     4     1     5
 -1.8895122390604244E-01 a        66     0     4     1     6
 -3.8884695256359264E-01 a        67     0     4     1     7
  4.1085502422182951E-01 a        68     0     4     1     8
  7.3848896451266299E-02 a        69     0     4     1     9
  2.0280052826010326E-02 a        70     0     4     1    10
  5.8481379518171039E-01 a        71     0     4     1    11
 -1.1260003382777292E-01 a        72     0     4     1    12
 -2.5097180346813752E-01 a        73     0     4     1    13
  4.8758397400195046E-02 a        74     0     4     1    14
 -2.8314303614109548E-01 a        75     0     4     1    15
 -6.5921685861787871E-02 a        76     0     4     1    16
 -1.8445487274453654E-01 a        77     0     4     1    17
  6.9614072607756969E-02 a        78     0     4     1    18
  1.7522511703897990E-02 a        79     0     4     1    19
 -1.5365222853548965E-01 a        80     0     4     1    20
 -7.0115677727366460E-02 a        81     0     5     1     1
 -2.5828836341097533E-01 a        82     0     5     1     2
 -1.9511490798317369E-01 a        83     0     5     1     3
 -6.6565054903036699E-02 a        84     0     5     1     4
  2.8538908228236365E-01 a        85     0     5     1     5
  5.2089033920205741E-01 a        86     0     5     1     6
 -4.8678329293538031E-01 a        87     0     5     1     7
 -1.0746007133037763E-01 a        88     0     5     1     8
  2.2811092767423249E-01 a        89     0     5     1     9
 -3.7020635145767500E-01 a        90     0     5     1    10
 -1.2625653588827060E-01 a        91     0     5     1    11
 -1.8696388473889904E-02 a        92     0     5     1    12
 -1.3565552849592500E-02 a        93     0     5     1    13
 -2.7910129882089435E-01 a        94     0     5     1    14
 -5.4626480099420427E-01 a        95     0     5     1    15
  7.7187265141826067E-01 a        96     0     5     1    16
 -3.1247449996174132E-03 a        97     0     5     1    17
  5.0635176212568279E-02 a        98     0     5     1    18
 -1.0167933960247250E-01 a        99     0     5     1    19
  9.8850136656604637E-02 a       100     0     5     1    20
 -2.6223183850029363E-01 a       101     0     6     1     1
 -1.9175873588800757E-01 a       102     0     6     1     2
 -2.8360230376565210E-01 a       103     0     6     1     3
  1.0623576469685869E-01 a       104     0     6     1     4
  6.9072388121799599E-01 a       105     0     6     1     5
 -1.9020060116620829E-01 a       106     0     6     1     6
 -4.2639836194926117E-01 a       107     0     6     1     7
 -1.0269910411212429E-02 a       108     0     6     1     8
 -1.8691919194662998E-01 a       109     0     6     1     9
 -8.2604382749047415E-03 a       110     0     6     1    10
  1.4610588499138760E-01 a       111     0     6     1    11
 -1.0134815356573884E-01 a       112     0     6     1    12
  4.0695133273132794E-01 a       113     0     6     1    13
  5.9108353315567047E-02 a       114     0     6     1    14
 -6.6587680035155666E-02 a       115     0     6     1    15
  8.1092933985798343E-01 a       116     0     6     1    16
 -4.0273446589482614E-01 a       117     0     6     1    17
  7.4553099156279182E-02 a       118     0     6     1    18
  2.2385144892271691E-01 a       119     0     6     1    19
 -2.5812499097410985E-01 a       120     0     6     1    20
 -1.4731287838056445E-01 a       121     0     7     1     1
 -2.0463398234602220E-01 a       122     0     7     1     2
 -3.0524770682553062E-02 a       123     0     7     1     3
  1.5910582123222319E-01 a       124     0     7     1     4
 -2.1510689983665753E-02 a       125     0     7     1     5
  2.2672428710549866E-01 a       126     0     7     1     6
 -2.2233359963974061E-02 a       127     0     7     1     7
 -1.3947289098885360E-01 a       128     0     7     1     8
  1.2021390787768078E-01 a       129     0     7     1     9
  2.9850562920408687E-02 a       130     0     7     1    10
 -9.7900924848462537E-03 a       131     0     7     1    11
 -2.3017629077656840E-01 a       132     0     7     1    12
 -7.4547342522780127E-02 a       133     0     7     1    13
 -6.8037773311007976E-01 a       134     0     7     1    14
 -1.1900446178928234E-01 a       135     0     7     1    15
  1.7950322737510715E-01 a       136     0     7     1    16
 -3.4023651612003147E-01 a       137     0     7     1    17
 -1.4216334513000221E-02 a       138     0     7     1    18
  2.5820328445374052E-01 a       139     0     7     1    19
  2.5799208384877309E-01 a       140     0     7     1    20
  1.2610438217848477E-01 a       141     0     8     1     1
  5.2317258162665559E-01 a       142     0     8     1     2
  1.9417609193184515E-01 a       143     0     8     1     3
 -1.2040712603504521E-01 a       144     0     8     1     4
 -6.3640866723089706E-01 a       145     0     8     1     5
 -3.7295104164100412E-01 a       146     0     8     1     6
  2.8690765305925947E-01 a       147     0     8     1     7
  3.4177675147577780E-01 a       148     0     8     1     8
 -1.6358918531415200E-02 a       149     0     8     1     9
 -1.5445886808501719E-01 a       150     0     8     1    10
  2.5481510798137458E-01 a       151     0     8     1    11
  2.4500418414174274E-01 a       152     0     8     1    12
 -1.4781576846434132E-02 a       153     0     8     1    13
  1.5518605056351684E-01 a       154     0     8     1    14
  6.4851124523835624E-02 a       155     0     8     1    15
 -6.8439243043939779E-02 a       156     0     8     1    16
  1.0846507123031074E-01 a       157     0     8     1    17
 -1.6590834057464091E-01 a       158     0     8     1    18
  2.0609703746485519E-01 a       159     0     8     1    19
 -2.0118024565010573E-01 a       160     0     8     1    20
 -1.6064296060752917E-01 a       161     0     9     1     1
  4.0990224373049139E-01 a       162     0     9     1     2
  1.0001440291383856E-01 a       163     0     9     1     3
  1.5907386340888136E-01 a       164     0     9     1     4
  1.1571316017578183E-01 a       165     0     9     1     5
  2.4249044376337953E-01 a       166     0     9     1     6
 -2.1951878358038016E-01 a       167     0     9     1     7
 -1.1377035562578248E-01 a       168     0     9     1     8
  1.2342323938096020E-01 a       169     0     9     1     9
  3.8943556429140935E-02 a       170     0     9     1    10
 -1.8382008126309396E-01 a       171     0     9     1    11
 -6.2359557183826064E-01 a       172     0     9     1    12
  1.2922900020167946E-01 a       173     0     9     1    13
 -1.6004279697619705E-01 a       174     0     9     1    14
 -1.3392768432231228E-01 a       175     0     9     1    15
  2.5942332472873691E-01 a       176     0     9     1    16
  4.5681730563949857E-01 a       177     0     9     1    17
 -3.8486092881903189E-02 a       178     0     9     1    18
 -3.5678549274282212E-01 a       179     0     9     1    19
 -1.2640235945296174E-01 a       180     0     9     1    20
  1.3153625425143065E-01 a       181     0    10     1     1
  4.6114131677753972E-01 a       182     0    10     1     2
  3.8224852605790799E-01 a       183     0    10     1     3
 -2.1590149501476036E-01 a       184     0    10     1     4
  1.9128427623528987E-01 a       185     0    10     1     5
 -3.9171137983881221E-01 a       186     0    10     1     6
 -4.6450154741500227E-01 a       187     0    10     1     7
  3.8816313612747660E-01 a       188     0    10     1     8
 -7.9711447141724817E-02 a       189     0    10     1     9
  2.2747220703966373E-01 a       190     0    10     1    10
  1.8547249021134782E-01 a       191     0    10     1    11
 -2.9991271174168105E-01 a       192     0    10     1    12
 -1.1085183513542407E-01 a       193     0    10     1    13
  1.0567745259421386E-01 a       194     0    10     1    14
  2.8418306433434881E-01 a       195     0    10     1    15
  2.7318476838570943E-01 a       196     0    10     1    16
 -1.1431967353520189E-01 a       197     0    10     1    17
 -2.8001571010471371E-01 a       198     0    10     1    18
  1.2029795688847439E-01 a       199     0    10     1    19
 -2.6913726258149623E-01 a       200     0    10     1    20
  1.9872388704787100E-01 a       201     0    11     1     1
 -1.8993859669891883E-01 a       202     0    11     1     2
 -2.1329319077282474E-01 a       203     0    11     1     3
 -1.2033172803496756E-01 a       204     0    11     1     4
  9.7528092363040345E-02 a       205     0    11     1     5
 -1.0946779825597441E-01 a       206     0    11     1     6
  3.1375855916048945E-01 a       207     0    11     1     7
 -1.8119852743577530E-01 a       208     0    11     1     8
  7.0623040547661858E-02 a       209     0    11     1     9
  6.3784746232581652E-02 a       210     0    11     1    10
  3.9287256603747289E-01 a       211     0    11     1    11
  3.8105521975385553E-01 a       212     0    11     1    12
 -6.0297421330699874E-01 a       213     0    11     1    13
  4.4555514291655406E-02 a       214     0    11     1    14
 -3.0440268187957670E-01 a       215     0    11     1    15
  6.9739922845778402E-02 a       216     0    11     1    16
 -4.0437135549573738E-01 a       217     0    11     1    17
 -3.3817407621769335E-01 a       218     0    11     1    18
  7.0280692925214786E-02 a       219     0    11     1    19
  3.2977041871306245E-01 a       220     0    11     1    20
  2.0782034801048746E-02 a       221     0    12     1     1
 -6.4675175824553899E-01 a       222     0    12     1     2
 -1.4671234783130177E-01 a       223     0    12     1     3
  8.5391608612498920E-02 a       224     0    12     1     4
 -1.0208943972599992E-01 a       225     0    12     1     5
  1.0531839935641550E-01 a       226     0    12     1     6
 -1.0489183946099961E-01 a       227     0    12     1     7
 -5.9625063433105918E-02 a       228     0    12     1     8
 -2.1978152468102391E-02 a       229     0    12     1     9
  3.1148427476847498E-02 a       230     0    12     1    10
 -7.0430817344083782E-02 a       231     0    12     1    11
  1.9367104760411902E-01 a       232     0    12     1    12
 -3.8694788216013054E-01 a       233     0    12     1    13
 -8.2848336903169811E-02 a       234     0    12     1    14
  8.0116612598120598E-02 a       235     0    12     1    15
  8.6480903194040032E-02 a       236     0    12     1    16
  9.8945936797677700E-03 a       237     0    12     1    17
 -8.0564934981419173E-02 a       238     0    12     1    18
 -3.8056444655521227E-01 a       239     0    12     1    19
  5.0122649167008426E-01 a       240     0    12     1    20
 -4.2787834360263635E-02 a       241     0    13     1     1
 -1.9458835766912627E-01 a       242     0    13     1     2
 -2.3672941647539334E-02 a       243     0    13     1     3
  2.0048987854996222E-01 a       244     0    13     1     4
  3.9508953590064855E-01 a       245     0    13     1     5
  2.0710364114076585E-01 a       246     0    13     1     6
 -1.6636652651675046E-01 a       247     0    13     1     7
 -1.0071941293303383E-01 a       248     0    13     1     8
 -2.7471309185363407E-01 a       249     0    13     1     9
 -1.0906731040383577E-01 a       250     0    13     1    10
 -6.1731771458662321E-02 a       251     0    13     1    11
  1.5958444908977163E-02 a       252     0    13     1    12
  2.5869917859757799E-02 a       253     0    13     1    13
 -1.6254070819688546E-01 a       254     0    13     1    14
 -6.2005633180432097E-02 a       255     0    13     1    15
  5.1902398590011535E-02 a       256     0    13     1    16
 -6.7056579933225613E-01 a       257     0    13     1    17
 -1.5791636437481496E-01 a       258     0    13     1    18
 -8.7999393879248947E-02 a       259     0    13     1    19
 -1.5424518098680240E-01 a       260     0    13     1    20
  2.1915009364654697E-01 a       261     0    14     1     1
  1.0726774422822942E-01 a       262     0    14     1     2
 -1.6245024876660516E-01 a       263     0    14     1     3
 -7.8740759276681893E-02 a       264     0    14     1     4
 -4.6251562188714221E-02 a       265     0    14     1     5
 -2.9276347696544042E-01 a       266     0    14     1     6
 -1.7592713845974031E-01 a       267     0    14     1     7
  1.8429765216569589E-02 a       268     0    14     1     8
  2.5131877769838296E-01 a       269     0    14     1     9
  1.8190122217961324E-01 a       270     0    14     1    10
  6.5132410506839289E-01 a       271     0    14     1    11
  1.5970275910987189E-01 a       272     0    14     1    12
  3.6863247243790298E-01 a       273     0    14     1    13
  2.8214820216853675E-01 a       274     0    14     1    14
 -1.3955823956999996E-01 a       275     0    14     1    15
  4.5598759113985105E-01 a       276     0    14     1    16
 -2.6407130386118999E-01 a       277     0    14     1    17
 -3.3711078826896779E-01 a       278     0    14     1    18
 -3.3648778086362624E-01 a       279     0    14     1    19
  3.0339637086362703E-01 a       280     0    14     1    20
 -2.7844268286178536E-01 a       281     0    15     1     1
 -1.8376819606606334E-01 a       282     0    15     1     2
 -1.3903243504894836E-01 a       283     0    15     1     3
 -9.6538968358148028E-02 a       284     0    15     1     4
  4.9778840442377947E-01 a       285     0    15     1     5
 -2.0382796513891779E-01 a       286     0    15     1     6
  2.4179061380815425E-01 a       287     0    15     1     7
 -3.9639347560396568E-02 a       288     0    15     1     8
  1.9633765154966415E-01 a       289     0    15     1     9
  1.6768539018883963E-01 a       290     0    15     1    10
  1.5259275210760101E-01 a       291     0    15     1    11
  3.1430374050981286E-01 a       292     0    15     1    12
  1.9484451735349168E-01 a       293     0    15     1    13
  3.1277612143991801E-01 a       294     0    15     1    14
 -7.8425471668188848E-02 a       295     0    15     1    15
 -1.3519718632352819E-02 a       296     0    15     1    16
 -1.7225144973778993E-02 a       297     0    15     1    17
 -3.4882266355927886E-02 a       298     0    15     1    18
  1.5883141863562908E-01 a       299     0    15     1    19
 -4.1147334913837441E-01 a       300     0    15     1    20
 -9.6246268774725849E-03 a       301     0    16     1     1
  2.2509558103454530E-01 a       302     0    16     1     2
  1.6302859719224633E-01 a       303     0    16     1     3
 -7.0703244783416053E-01 a       304     0    16     1     4
 -2.1117935106580712E-01 a       305     0    16     1     5
 -3.9163121542704390E-02 a       306     0    16     1     6
  2.0129480435713443E-01 a       307     0    16     1     7
 -3.4608590474201589E-01 a       308     0    16     1     8
 -2.9220495713689704E-01 a       309     0    16     1     9
 -2.2496954333273644E-01 a       310     0    16     1    10
 -5.6887667897102134E-01 a       311     0    16     1    11
 -1.8171814637752778E-01 a       312     0    16     1    12
 -1.6144341183278893E-01 a       313     0    16     1    13
 -1.4635266060628163E-01 a       314     0    16     1    14
 -9.3193138432902653E-02 a       315     0    16     1    15
 -2.8528811536744242E-01 a       316     0    16     1    16
 -2.8008484222007962E-01 a       317     0    16     1    17
  2.3498669313557302E-01 a       318     0    16     1    18
  1.3226184357925135E+00 a       319     0    16     1    19
  1.1423224912653667E+00 a       320     0    16     1    20
 -5.9788013339612212E-01 a       321     0    17     1     1
 -1.9678114614536726E-01 a       322     0    17     1     2
 -4.0883611140213764E-02 a       323     0    17     1     3
  2.9096803382241193E-01 a       324     0    17     1     4
 -1.0424336722819460E-02 a       325     0    17     1     5
 -6.7326895925472016E-02 a       326     0    17     1     6
 -1.3177532462629957E-01 a       327     0    17     1     7
  3.9805206444168578E-01 a       328     0    17     1     8
 -5.0049020053388946E-02 a       329     0    17     1     9
  6.6754728302348382E-02 a       330     0    17     1    10
  9.0089714312749791E-01 a       331     0    17     1    11
 -3.3681665064025368E-01 a       332     0    17     1    12
  2.9450083584040079E-02 a       333     0    17     1    13
  1.7425241309292308E-01 a       334     0    17     1    14
  2.1203599013603769E-01 a       335     0    17     1    15
 -3.5647251511472483E-01 a       336     0    17     1    16
  2.0605172355694931E-01 a       337     0    17     1    17
  2.9395138863407655E-01 a       338     0    17     1    18
 -1.1565379949469610E+00 a       339     0    17     1    19
 -9.2001198111464677E-01 a       340     0    17     1    20
  2.8969661684885389E-01 a       341     0    18     1     1
  5.1831018743162671E-01 a       342     0    18     1     2
  6.7937322992628196E-02 a       343     0    18     1     3
 -9.2961880028405268E-03 a       344     0    18     1     4
  2.3748378923229274E-01 a       345     0    18     1     5
 -2.6645405152282720E-01 a       346     0    18     1     6
  2.4290447073400590E-01 a       347     0    18     1     7
 -9.0269356563377878E-03 a       348     0    18     1     8
  2.0886767125939966E-03 a       349     0    18     1     9
  5.7658070503455006E-01 a       350     0    18     1    10
  4.2722592316654061E-02 a       351     0    18     1    11
 -1.9486919980204492E-01 a       352     0    18     1    12
  8.8840282953879079E-01 a       353     0    18     1    13
  5.4688835296734191E-02 a       354     0    18     1    14
  5.2320047369162082E-01 a       355     0    18     1    15
  4.1574156786901967E-01 a       356     0    18     1    16
  3.6421258765241316E-01 a       357     0    18     1    17
 -3.7480523142098177E-01 a       358     0    18     1    18
  1.0015122711941059E-01 a       359     0    18     1    19
 -2.9940852557693909E-01 a       360     0    18     1    20
 -8.5323146659196950E-02 a       361     0    19     1     1
  2.4264971020759203E-02 a       362     0    19     1     2
 -3.6088265863106733E-01 a       363     0    19     1     3
  3.3551999846969127E-01 a       364     0    19     1     4
  3.4428066829836276E-02 a       365     0    19     1     5
  3.9311383397761157E-01 a       366     0    19     1     6
 -6.6911590301060775E-01 a       367     0    19     1     7
  7.6748153676704164E-02 a       368     0    19     1     8
  2.2676889833629374E-01 a       369     0    19     1     9
 -4.4665239962128367E-01 a       370     0    19     1    10
 -4.4641318252692774E-01 a       371     0    19     1    11
  1.3436060660710450E-01 a       372     0    19     1    12
 -8.3339961248564320E-01 a       373     0    19     1    13
 -2.6297356382877951E-01 a       374     0    19     1    14
  1.2414084475926142E-01 a       375     0    19     1    15
 -3.4652320577772500E-01 a       376     0    19     1    16
 -4.5393274145955442E-01 a       377     0    19     1    17
 -8.7022088380818807E-01 a       378     0    19     1    18
  9.4369905509497906E-02 a       379     0    19     1    19
  2.5840893318547453E-01 a       380     0    19     1    20
  6.3463415951695204E-02 a       381     0    20     1     1
 -3.6918176063368197E-01 a       382     0    20     1     2
  3.3437816843875395E-01 a       383     0    20     1     3
  3.1187918314638879E-01 a       384     0    20     1     4
 -2.8163657799113262E-01 a       385     0    20     1     5
 -5.0294720309612839E-01 a       386     0    20     1     6
  6.3376438749195707E-01 a       387     0    20     1     7
 -9.5258239661134211E-02 a       388     0    20     1     8
  4.3504678544777070E-01 a       389     0    20     1     9
  4.7789135251999271E-01 a       390     0    20     1    10
  6.6477676914769046E-01 a       391     0    20     1    11
  6.0583386390692669E-02 a       392     0    20     1    12
 -1.1676659441025858E-01 a       393     0    20     1    13
 -9.2024657313186084E-02 a       394     0    20     1    14
 -2.2789316968651660E-01 a       395     0    20     1    15
  5.3487443056044781E-01 a       396     0    20     1    16
  4.8226621897675920E-01 a       397     0    20     1    17
 -3.9773789395630249E-01 a       398     0    20     1    18
 -5.2814273831897895E-01 a       399     0    20     1    19
 -8.2492781473200646E-02 a       400     0    20     1    20
  3.7292326800697745E-01 a       401     0    21     1     1
 -1.8364857010197524E-01 a       402     0    21     1     2
 -1.8965774886874738E-02 a       403     0    21     1     3
 -1.8042591080634027E-01 a       404     0    21     1     4
  1.3300022341988346E-01 a       405     0    21     1     5
 -9.3213256713062548E-02 a       406     0    21     1     6
 -2.9629555845800309E-01 a       407     0    21     1     7
  5.3774901166142342E-01 a       408     0    21     1     8
 -4.4647660018374731E-02 a       409     0    21     1     9
  6.0790457949528157E-02 a       410     0    21     1    10
 -5.9501256749312359E-01 a       411     0    21     1    11
  3.5467688912798535E-02 a       412     0    21     1    12
  3.3567476652526557E-01 a       413     0    21     1    13
  5.5546942360481222E-01 a       414     0    21     1    14
 -2.4020594955970262E-01 a       415     0    21     1    15
  1.8197158158813909E-01 a       416     0    21     1    16
 -3.5296209516695337E-01 a       417     0    21     1    17
 -1.2634233626797584E-01 a       418     0    21     1    18
  1.4054161937647891E-01 a       419     0    21     1    19
  3.2224319478239855E-01 a       420     0    21     1    20
  2.4334543794750346E-01 a       421     0    22     1     1
 -2.3833243114832853E-01 a       422     0    22     1     2
  5.0799670431716598E-02 a       423     0    22     1     3
 -2.1389739652493509E-01 a       424     0    22     1     4
  2.6721669001017373E-01 a       425     0    22     1     5
  4.4126835837746714E-01 a       426     0    22     1     6
 -5.3286971559677498E-01 a       427     0    22     1     7
 -2.8673097166959427E-01 a       428     0    22     1     8
  2.3830026561377227E-01 a       429     0    22     1     9
 -2.0637300715631715E-01 a       430     0    22     1    10
  1.7338221220796469E-02 a       431     0    22     1    11
  2.3046441790459890E-01 a       432     0    22     1    12
 -3.9111605013892570E-01 a       433     0    22     1    13
 -2.0508542923273018E-01 a       434     0    22     1    14
 -8.7918023431648493E-02 a       435     0    22     1    15
 -4.3755790553617696E-02 a       436     0    22     1    16
  4.2434149966159862E-01 a       437     0    22     1    17
 -2.6467239134958030E-03 a       438     0    22     1    18
 -1.1603758179703980E-01 a       439     0    22     1    19
  4.2464328703429088E-01 a       440     0    22     1    20
 -3.8411905806391494E-01 a       441     0    23     1     1
 -3.4593031514090861E-01 a       442     0    23     1     2
 -1.4927442307668551E-01 a       443     0    23     1     3
 -1.0028448604873313E-01 a       444     0    23     1     4
 -2.7836275245904046E-01 a       445     0    23     1     5
 -1.2941489759190344E-01 a       446     0    23     1     6
 -4.8670398342284477E-01 a       447     0    23     1     7
 -5.5035302420294552E-01 a       448     0    23     1     8
 -4.6545794179741018E-01 a       449     0    23     1     9
 -8.3225292936679213E-02 a       450     0    23     1    10
  2.4656049088005855E-04 a       451     0    23     1    11
  1.4734907003834813E-01 a       452     0    23     1    12
  4.7684253945132543E-01 a       453     0    23     1    13
  1.2842886877624521E-01 a       454     0    23     1    14
 -1.6689871065173975E-01 a       455     0    23     1    15
  4.2178299603344196E-02 a       456     0    23     1    16
  3.8807307389681289E-01 a       457     0    23     1    17
  3.0586224859266048E-01 a       458     0    23     1    18
 -4.1337015393771370E-01 a       459     0    23     1    19
 -3.4911486689989157E-01 a       460     0    23     1    20
 -2.2516540755553682E-01 a       461     0    24     1     1
  2.7086045798951036E-01 a       462     0    24     1     2
 -2.9161584495612797E-01 a       463     0    24     1     3
 -6.9298304574133357E-02 a       464     0    24     1     4
 -1.4125199052053553E-01 a       465     0    24     1     5
 -6.3608646759690884E-02 a       466     0    24     1     6
 -1.0530441746440126E-01 a       467     0    24     1     7
 -5.6945352481188968E-02 a       468     0    24     1     8
  1.2991537045047349E-01 a       469     0    24     1     9
 -1.4827857095680594E-01 a       470     0    24     1    10
  2.5131687141705444E-01 a       471     0    24     1    11
  3.3219491041853633E-01 a       472     0    24     1    12
  2.6364198092889791E-02 a       473     0    24     1    13
  3.4485668538057783E-02 a       474     0    24     1    14
 -3.6188736767440949E-01 a       475     0    24     1    15
  3.0831264161644018E-01 a       476     0    24     1    16
  1.7380694467958976E-02 a       477     0    24     1    17
 -1.0318477910804731E-01 a       478     0    24     1    18
  3.6424261572247152E-02 a       479     0    24     1    19
  2.2766293678776275E-01 a       480     0    24     1    20
 -1.7250084407868893E-01 a       481     0    25     1     1
 -7.6369875367548945E-01 a       482     0    25     1     2
  4.0250376841608093E-01 a       483     0    25     1     3
 -2.2285465792282441E-01 a       484     0    25     1     4
  9.1524655233724717E-01 a       485     0    25     1     5
 -1.1083356935235509E+00 a       486     0    25     1     6
  3.8097674025024481E-01 a       487     0    25     1     7
 -5.2622984464060707E-01 a       488     0    25     1     8
  2.3125382387469548E-01 a       489     0    25     1     9
 -1.2794066646210710E-02 a       490     0    25     1    10
 -4.3749006464742868E-01 a       491     0    25     1    11
  4.3407920921615545E-01 a       492     0    25     1    12
  3.0675789610567833E-01 a       493     0    25     1    13
  2.4215333050482549E-01 a       494     0    25     1    14
 -3.4622158604991810E-01 a       495     0    25     1    15
 -1.8774821519202181E-01 a       496     0    25     1    16
  2.1000818088935960E-01 a       497     0    25     1    17
  5.7587094178724396E-01 a       498     0    25     1    18
 -2.7667173458870892E-01 a       499     0    25     1    19
  1.1278053155811599E-01 a       500     0    25     1    20
 -1.8906527494078357E-01 a       501     0    26     1     1
  4.9070298983356253E-01 a       502     0    26     1     2
  2.5907960574109928E-01 a       503     0    26     1     3
 -2.2847524483708381E-01 a       504     0    26     1     4
  2.4864449002991723E-01 a       505     0    26     1     5
 -4.0163515434647462E-01 a       506     0    26     1     6
  2.7157488059244073E-01 a       507     0    26     1     7
 -1.7440811170741141E-01 a       508     0    26     1     8
  1.9105573528936518E-01 a       509     0    26     1     9
 -4.1933095187125913E-01 a       510     0    26     1    10
 -2.4755842629112379E-01 a       511     0    26     1    11
  4.4942261573952168E-02 a       512     0    26     1    12
  1.6661914126763593E-02 a       513     0    26     1    13
  1.7921130485315462E-01 a       514     0    26     1    14
  9.9307977628800018E-02 a       515     0    26     1    15
  1.1947026447630402E-01 a       516     0    26     1    16
  1.6773733044187009E-01 a       517     0    26     1    17
 -4.7786480113095019E-02 a       518     0    26     1    18
  3.1980619121799968E-03 a       519     0    26     1    19
 -3.4180494441945730E-01 a       520     0    26     1    20
 -1.4434661795377599E-02 a       521     0    27     1     1
 -4.2379086283101858E-02 a       522     0    27     1     2
 -4.0706907503024453E-01 a       523     0    27     1     3
  2.2563929426484711E-01 a       524     0    27     1     4
 -2.3357906598216464E-02 a       525     0    27     1     5
  7.2677393081927899E-01 a       526     0    27     1     6
 -2.7439989729724856E-01 a       527     0    27     1     7
 -4.6393012662790140E-01 a       528     0    27     1     8
  1.9150728914972218E-01 a       529     0    27     1     9
