################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.2244008201418362E-01 a        48     0     3     1     8
 -8.5209503605425729E-02 a        49     0     3     1     9
 -2.3393595568274732E-02 a        50     0     3     1    10
  4.7631146267890329E-01 a        51     0     3     1    11
 -2.7921361945697387E-01 a        52     0     3     1    12
 -2.5604414528662328E-01 a        53     0     3     1    13
 -4.3481114801908738E-01 a        54     0     3     1    14
 -3.7516180192109352E-02 a        55     0     3     1    15
  4.1535403225991518E-01 a        56     0     3     1    16
 -4.2140764784508106E-01 a        57     0     3     1    17
  1.5688170308094965E-01 a        58     0     3     1    18
 -1.9255245252862641E-02 a        59     0     3     1    19
 -9.2652573539750052E-02 a        60     0     3     1    20
  1.3973385543815298E-01 a        61     0     4     1     1
 -2.3256512703149035E-01 a        62     0     4     1     2
 -2.8518526901974045E-01 a        63     0     4     1     3
  1.4324482311387363E-01 a        64     0     4     1     4
  1.0358099050395311E-01 a        65     0     4     1     5
  3.0851622293285791E-01 a        66     0     4     1     6
  2.1331889454352015E-01 a        67     0     4     1     7
  1.8554403781393672E-01 a        68     0     4     1     8
 -4.7852606743098569E-01 a        69     0     4     1     9
 -4.3764613076054115E-01 a        70     0     4     1    10
  1.0217944544309765E-01 a        71     0     4     1    11
 -5.5781114119694872E-02 a        72     0     4     1    12
 -4.3734475850186905E-01 a        73     0     4     1    13
 -2.5765798135731982E-01 a        74     0     4     1    14
 -1.4930229948038523E-01 a        75     0     4     1    15
  5.1701471100637686E-01 a        76     0     4     1    16
 -2.1383247108497844E-02 a        77     0     4     1    17
 -6.5325617161461860E-02 a        78     0     4     1    18
 -1.6485818639105976E-01 a        79     0     4     1    19
  1.1861710343264466E-01 a        80     0     4     1    20
  3.3316145349792259E-01 a        81     0     5     1     1
  6.1933884824150277E-02 a        82     0     5     1     2
 -9.1771681698661983E-02 a        83     0     5     1     3
 -2.9679031810644829E-01 a        84     0     5     1     4
  3.8768878649073751E-01 a        85     0     5     1     5
  1.6857897004189284E-01 a        86     0     5     1     6
  3.4577642228011574E-01 a        87     0     5     1     7
 -1.1162804422650933E-01 a        88     0     5     1     8
 -1.2399509405440547E-02 a        89     0     5     1     9
  2.1899976801343556E-02 a        90     0     5     1    10
 -1.0545445686654735E-01 a        91     0     5     1    11
  3.6513857177808939E-01 a        92     0     5     1    12
  1.5790258712078797E-01 a        93     0     5     1    13
  2.7925884270090139E-02 a        94     0     5     1    14
 -1.6269489633924342E-01 a        95     0     5     1    15
 -5.4282397228492674E-01 a        96     0     5     1    16
  1.3753683756938609E-01 a        97     0     5     1    17
 -4.2295958278896421E-02 a        98     0     5     1    18
 -4.5438371834314562E-01 a        99     0     5     1    19
  3.1462910270945964E-02 a       100     0     5     1    20
  2.1769474098595093E-01 a       101     0     6     1     1
 -1.9722908084813272E-02 a       102     0     6     1     2
 -3.4274374163618487E-01 a       103     0     6     1     3
 -4.8133581563749439E-01 a       104     0     6     1     4
  4.5925653381795595E-01 a       105     0     6     1     5
 -2.9689500339664131E-02 a       106     0     6     1     6
  3.3344767023266847E-01 a       107     0     6     1     7
  2.1088433152652925E-01 a       108     0     6     1     8
  3.8430161737395796E-01 a       109     0     6     1     9
  1.6398544149582989E-01 a       110     0     6     1    10
  3.4612841598047173E-01 a       111     0     6     1    11
  1.6150726486164521E-01 a       112     0     6     1    12
 -1.9066407586417922E-01 a       113     0     6     1    13
 -1.8240021294968983E-01 a       114     0     6     1    14
 -1.2687332829362444E-01 a       115     0     6     1    15
  1.3551662237176731E-01 a       116     0     6     1    16
 -3.1669441674057203E-01 a       117     0     6     1    17
 -1.4143677387685552E-01 a       118     0     6     1    18
 -4.3625280843316028E-01 a       119     0     6     1    19
 -4.4204255506882106E-01 a       120     0     6     1    20
 -1.8340468512763300E-01 a       121     0     7     1     1
  2.5494616310622314E-01 a       122     0     7     1     2
  4.1907828485261833E-01 a       123     0     7     1     3
 -4.8450066432720713E-02 a       124     0     7     1     4
 -2.2641471854453771E-01 a       125     0     7     1     5
  2.6435084199105474E-01 a       126     0     7     1     6
 -2.8491455666003751E-02 a       127     0     7     1     7
 -4.6815488751648110E-01 a       128     0     7     1     8
  2.2767533093934089E-01 a       129     0     7     1     9
 -2.7764668619740063E-01 a       130     0     7     1    10
  6.3874990712207286E-02 a       131     0     7     1    11
 -1.0748906149633092E-01 a       132     0     7     1    12
 -3.0595595854831936E-01 a       133     0     7     1    13
 -5.0257806974790209E-02 a       134     0     7     1    14
 -1.6201129159905331E-01 a       135     0     7     1    15
 -5.9855781470612247E-02 a       136     0     7     1    16
  3.2759190484443024E-01 a       137     0     7     1    17
  1.1387991350676621E-01 a       138     0     7     1    18
  4.3624570945356339E-01 a       139     0     7     1    19
 -1.5362016198940945E-01 a       140     0     7     1    20
 -2.0400283754409963E-02 a       141     0     8     1     1
 -1.4541815731568325E-01 a       142     0     8     1     2
 -3.4663931932749720E-01 a       143     0     8     1     3
  2.0797975583205774E-01 a       144     0     8     1     4
  8.1841882678431649E-02 a       145     0     8     1     5
 -3.8430390856318081E-01 a       146     0     8     1     6
 -1.3477643125659527E-01 a       147     0     8     1     7
  3.3844782491999359E-01 a       148     0     8     1     8
 -2.9279876163642415E-01 a       149     0     8     1     9
  1.0408027608022256E-01 a       150     0     8     1    10
  2.5696767137033238E-01 a       151     0     8     1    11
 -1.4587423983220296E-01 a       152     0     8     1    12
  6.9273224730192665E-02 a       153     0     8     1    13
  1.5968158414662048E-01 a       154     0     8     1    14
  1.3852876696564764E-01 a       155     0     8     1    15
  1.4320317570610472E-01 a       156     0     8     1    16
 -9.1184659888666003E-02 a       157     0     8     1    17
 -2.2158900558618111E-01 a       158     0     8     1    18
  1.6934515361502758E-01 a       159     0     8     1    19
 -1.4603326350807353E-02 a       160     0     8     1    20
  6.1420562223236652E-01 a       161     0     9     1     1
  1.1230352728818924E-01 a       162     0     9     1     2
 -2.4277599867298202E-01 a       163     0     9     1     3
 -7.2816675381863727E-01 a       164     0     9     1     4
  4.5168055099134286E-01 a       165     0     9     1     5
 -2.8013362960157073E-01 a       166     0     9     1     6
  4.0809870232367212E-01 a       167     0     9     1     7
 -2.0503202473217494E-01 a       168     0     9     1     8
 -3.2852890158866194E-01 a       169     0     9     1     9
 -1.9232915753746044E-01 a       170     0     9     1    10
  1.5394327715678071E+00 a       171     0     9     1    11
 -6.1613596766509926E-01 a       172     0     9     1    12
 -1.0361593214868119E+00 a       173     0     9     1    13
 -1.3259888277071870E+00 a       174     0     9     1    14
 -4.7698427828132323E-01 a       175     0     9     1    15
  6.1612911050637587E-01 a       176     0     9     1    16
 -1.3951475773251712E-01 a       177     0     9     1    17
  1.2673956068299503E-02 a       178     0     9     1    18
 -1.5718957118138244E-01 a       179     0     9     1    19
 -1.7300214106862874E-01 a       180     0     9     1    20
 -1.2478326746141053E+00 a       181     0    10     1     1
  3.6475309300957229E-02 a       182     0    10     1     2
 -2.6264662895529112E-01 a       183     0    10     1     3
  3.1088907869278626E-01 a       184     0    10     1     4
 -5.0459100028028925E-01 a       185     0    10     1     5
  4.8726890802153350E-01 a       186     0    10     1     6
 -4.0448728443882209E-01 a       187     0    10     1     7
 -2.8873192472996562E-01 a       188     0    10     1     8
  9.2632894125228737E-02 a       189     0    10     1     9
 -2.7067836954093938E-01 a       190     0    10     1    10
 -1.6684179399394474E+00 a       191     0    10     1    11
  4.8835793618621515E-01 a       192     0    10     1    12
  9.6981948403635854E-01 a       193     0    10     1    13
  1.0822924050026117E+00 a       194     0    10     1    14
 -2.3304762786359848E-01 a       195     0    10     1    15
 -1.3278880185803021E+00 a       196     0    10     1    16
  6.0722842592192317E-01 a       197     0    10     1    17
 -1.6210912907603606E-01 a       198     0    10     1    18
 -6.5491194277219045E-01 a       199     0    10     1    19
 -6.8471022715960103E-02 a       200     0    10     1    20
  3.6277090974561427E-01 a       201     0    11     1     1
  3.0538818170141668E-01 a       202     0    11     1     2
  2.2424870793877200E-01 a       203     0    11     1     3
 -2.7433543618652027E-02 a       204     0    11     1     4
 -6.5468463670252408E-01 a       205     0    11     1     5
 -3.6172317436686952E-01 a       206     0    11     1     6
  2.0476539505975760E-01 a       207     0    11     1     7
 -5.6702997525969225E-02 a       208     0    11     1     8
  5.2498718370723796E-01 a       209     0    11     1     9
 -2.9055195342366086E-01 a       210     0    11     1    10
 -3.8436326139712979E-01 a       211     0    11     1    11
  1.5786796949713508E-01 a       212     0    11     1    12
 -9.4938906510767737E-02 a       213     0    11     1    13
 -1.5882319213000051E-01 a       214     0    11     1    14
 -1.8707142064988896E-01 a       215     0    11     1    15
 -2.6456056399611932E-01 a       216     0    11     1    16
 -2.8316126925800367E-01 a       217     0    11     1    17
 -8.9104902730426344E-02 a       218     0    11     1    18
  8.0158881475205612E-02 a       219     0    11     1    19
  8.3044239497629929E-02 a       220     0    11     1    20
  7.5828710714945979E-01 a       221     0    12     1     1
 -5.5615460679673034E-01 a       222     0    12     1     2
  2.3465902841307068E-01 a       223     0    12     1     3
 -8.0441428299413129E-02 a       224     0    12     1     4
  4.2650503467302775E-01 a       225     0    12     1     5
  7.1209232808787876E-03 a       226     0    12     1     6
  6.0059931414805624E-02 a       227     0    12     1     7
  4.8319612179065530E-01 a       228     0    12     1     8
 -5.4881252353389420E-01 a       229     0    12     1     9
  4.6425083452421184E-01 a       230     0    12     1    10
  9.4490320157056451E-01 a       231     0    12     1    11
 -3.6917442387310562E-01 a       232     0    12     1    12
 -1.3011068033411943E-01 a       233     0    12     1    13
 -1.1514250712308624E-01 a       234     0    12     1    14
  1.4256392099469486E-01 a       235     0    12     1    15
  4.2307836800110932E-01 a       236     0    12     1    16
 -3.3869982971379070E-01 a       237     0    12     1    17
 -9.1007805075999246E-02 a       238     0    12     1    18
  5.4000566278549511E-01 a       239     0    12     1    19
  1.8172207537080726E-01 a       240     0    12     1    20
 -1.9497916165976067E-01 a       241     0    13     1     1
  5.1117290656550396E-01 a       242     0    13     1     2
  9.7076249302610450E-03 a       243     0    13     1     3
 -5.2728558345510990E-02 a       244     0    13     1     4
 -1.9538747235425055E-01 a       245     0    13     1     5
  2.3177483262239595E-01 a       246     0    13     1     6
  1.9744146256735190E-01 a       247     0    13     1     7
 -1.7826167474205584E-01 a       248     0    13     1     8
  6.0850395490821541E-01 a       249     0    13     1     9
  3.2850982864931072E-01 a       250     0    13     1    10
  7.8471798202058407E-02 a       251     0    13     1    11
  3.7730709787814420E-01 a       252     0    13     1    12
 -3.3808575838121624E-01 a       253     0    13     1    13
  5.0328206361567829E-01 a       254     0    13     1    14
 -5.6056820144834818E-01 a       255     0    13     1    15
 -8.7564945279853132E-02 a       256     0    13     1    16
  1.4559493582455932E-01 a       257     0    13     1    17
  1.8797533227412061E-01 a       258     0    13     1    18
  3.3098995359440342E-01 a       259     0    13     1    19
  2.4340273969833418E-01 a       260     0    13     1    20
  8.9753977717914449E-02 a       261     0    14     1     1
  5.8708503873123186E-01 a       262     0    14     1     2
 -3.6288612919670310E-01 a       263     0    14     1     3
  2.1631444231310884E-01 a       264     0    14     1     4
  4.1169507413614703E-01 a       265     0    14     1     5
 -7.8868315234440628E-02 a       266     0    14     1     6
  1.1252859620135533E-01 a       267     0    14     1     7
 -2.5566660851404338E-01 a       268     0    14     1     8
 -1.5661756391508869E-01 a       269     0    14     1     9
  1.8219279013000067E-01 a       270     0    14     1    10
  2.8984219351566248E-01 a       271     0    14     1    11
 -4.6123699743880903E-01 a       272     0    14     1    12
 -2.8303000030221426E-01 a       273     0    14     1    13
 -4.7825602506452258E-01 a       274     0    14     1    14
  1.3706723020949907E-01 a       275     0    14     1    15
  1.6857499087283009E-01 a       276     0    14     1    16
 -4.4360827952469428E-02 a       277     0    14     1    17
  1.5036925869993237E-01 a       278     0    14     1    18
  3.8121217150825126E-01 a       279     0    14     1    19
  1.6682456364194218E-01 a       280     0    14     1    20
 -2.8687431771840705E-01 a       281     0    15     1     1
  3.6150459055271317E-01 a       282     0    15     1     2
 -2.8008532859972396E-01 a       283     0    15     1     3
 -7.3046364098587500E-03 a       284     0    15     1     4
  3.2910868403185897E-02 a       285     0    15     1     5
  1.4701102960056359E-01 a       286     0    15     1     6
  2.9530343054486202E-01 a       287     0    15     1     7
 -3.8935255286576542E-01 a       288     0    15     1     8
 -3.2846777187190718E-01 a       289     0    15     1     9
  2.4521965098777973E-01 a       290     0    15     1    10
 -2.5770972262007735E-01 a       291     0    15     1    11
  7.2843564590113485E-02 a       292     0    15     1    12
  3.8041110796795903E-02 a       293     0    15     1    13
  4.8548592347462255E-02 a       294     0    15     1    14
  3.8533006527522462E-01 a       295     0    15     1    15
  3.6400175287823378E-01 a       296     0    15     1    16
 -1.9387589437530778E-01 a       297     0    15     1    17
  5.3370750640804161E-02 a       298     0    15     1    18
 -2.3393826076537619E-01 a       299     0    15     1    19
 -3.2886416134661520E-02 a       300     0    15     1    20
  3.8828902008519184E-01 a       301     0    16     1     1
  1.8486060102443760E-01 a       302     0    16     1     2
 -3.6329440905490368E-01 a       303     0    16     1     3
 -4.1567383376809230E-01 a       304     0    16     1     4
 -1.6077056706985951E-01 a       305     0    16     1     5
  6.8656647598063919E-02 a       306     0    16     1     6
 -3.2853714942435813E-01 a       307     0    16     1     7
 -2.9431933712022273E-01 a       308     0    16     1     8
  1.2563646095966155E-01 a       309     0    16     1     9
  2.0874347361985310E-01 a       310     0    16     1    10
  3.5670439230595835E-01 a       311     0    16     1    11
  1.6106092108279468E-01 a       312     0    16     1    12
  3.1812114195935111E-02 a       313     0    16     1    13
 -1.4765323584175258E-01 a       314     0    16     1    14
 -2.4710476330218828E-01 a       315     0    16     1    15
  7.4238651922476984E-01 a       316     0    16     1    16
 -1.9705041860259137E-01 a       317     0    16     1    17
  9.6965006966922104E-02 a       318     0    16     1    18
 -6.0921521496662112E-01 a       319     0    16     1    19
 -9.8023532238040445E-02 a       320     0    16     1    20
  7.0945933109926099E-02 a       321     0    17     1     1
  6.3080359378861128E-01 a       322     0    17     1     2
 -1.5435277122994653E-01 a       323     0    17     1     3
  1.8170494927945278E-02 a       324     0    17     1     4
 -2.8537012796698402E-01 a       325     0    17     1     5
 -1.4907342286494987E-01 a       326     0    17     1     6
 -2.1705111939454641E-01 a       327     0    17     1     7
 -7.9165638170328647E-03 a       328     0    17     1     8
  9.9917158513462848E-02 a       329     0    17     1     9
 -2.3120521702073119E-01 a       330     0    17     1    10
 -6.2424778582939688E-01 a       331     0    17     1    11
  9.4682239974697824E-02 a       332     0    17     1    12
 -6.9073962560108920E-02 a       333     0    17     1    13
  2.9578777685296603E-01 a       334     0    17     1    14
  1.0381412410626717E-01 a       335     0    17     1    15
 -3.5967293715714005E-01 a       336     0    17     1    16
  2.4418229280575507E-02 a       337     0    17     1    17
 -3.4566002959613579E-01 a       338     0    17     1    18
 -2.0449712569158160E-01 a       339     0    17     1    19
 -1.9750415505915855E-01 a       340     0    17     1    20
  2.1637958752947306E-01 a       341     0    18     1     1
 -3.7341032985826778E-01 a       342     0    18     1     2
  1.1580549571702442E-01 a       343     0    18     1     3
 -4.5131274286955930E-01 a       344     0    18     1     4
 -3.2608042425099543E-01 a       345     0    18     1     5
 -3.0621978165734282E-01 a       346     0    18     1     6
 -1.5504673005670386E-01 a       347     0    18     1     7
  6.4834167268968901E-02 a       348     0    18     1     8
 -2.0101747709735407E-01 a       349     0    18     1     9
  2.6548450316658440E-01 a       350     0    18     1    10
  6.6136834347687334E-01 a       351     0    18     1    11
 -5.9911239463352561E-01 a       352     0    18     1    12
 -7.2797237478363763E-01 a       353     0    18     1    13
 -6.4410004481253069E-01 a       354     0    18     1    14
  3.0845589730092554E-01 a       355     0    18     1    15
  1.5245644033261452E-01 a       356     0    18     1    16
 -8.4558979121034564E-02 a       357     0    18     1    17
  4.4155540481463207E-01 a       358     0    18     1    18
 -2.6144621297436577E-01 a       359     0    18     1    19
 -1.3303964391698392E-01 a       360     0    18     1    20
 -1.3874482625208437E-01 a       361     0    19     1     1
 -7.1547417796467339E-01 a       362     0    19     1     2
 -4.6701898210016468E-01 a       363     0    19     1     3
  5.0712959799073191E-02 a       364     0    19     1     4
  1.6962637734380398E-01 a       365     0    19     1     5
  1.5462227124959968E-01 a       366     0    19     1     6
 -7.8685402013065633E-02 a       367     0    19     1     7
  1.5489179037320683E-01 a       368     0    19     1     8
 -2.2552328863837229E-01 a       369     0    19     1     9
 -1.4795156639086007E-01 a       370     0    19     1    10
 -2.1478495301015160E-01 a       371     0    19     1    11
 -9.2758847492189947E-02 a       372     0    19     1    12
 -3.7816895009124840E-01 a       373     0    19     1    13
  2.5760765091886245E-01 a       374     0    19     1    14
  2.7545544001518674E-01 a       375     0    19     1    15
 -1.8060072823258444E-02 a       376     0    19     1    16
 -3.6410068977191684E-01 a       377     0    19     1    17
 -4.0205089615535136E-02 a       378     0    19     1    18
 -4.9709254500356775E-01 a       379     0    19     1    19
 -1.6559160726255473E-01 a       380     0    19     1    20
 -3.0455369434901881E-02 a       381     0    20     1     1
 -2.0484576204551404E-02 a       382     0    20     1     2
 -1.1354242822065390E-01 a       383     0    20     1     3
  1.8123240115630768E-02 a       384     0    20     1     4
  2.9360377243336300E-01 a       385     0    20     1     5
  1.2650470596130467E-01 a       386     0    20     1     6
  8.3836003366857273E-02 a       387     0    20     1     7
 -3.3058025254235124E-02 a       388     0    20     1     8
 -1.5118631915515490E-01 a       389     0    20     1     9
  1.2407779908766067E-01 a       390     0    20     1    10
 -1.2654173413188397E-01 a       391     0    20     1    11
  2.8708269995900459E-01 a       392     0    20     1    12
  2.5956414130774608E-01 a       393     0    20     1    13
 -1.9469336114382274E-01 a       394     0    20     1    14
  1.6536188900623366E-01 a       395     0    20     1    15
 -1.9032005777506247E-01 a       396     0    20     1    16
  2.1425117349596656E-01 a       397     0    20     1    17
  2.6649720267670113E-01 a       398     0    20     1    18
  2.1926257160761883E-01 a       399     0    20     1    19
 -6.3208905065924206E-02 a       400     0    20     1    20
 -1.2980505157975350E-01 a       401     0    21     1     1
  1.7892265733137533E-01 a       402     0    21     1     2
  1.1353865440582400E-01 a       403     0    21     1     3
  1.0766063751932714E-01 a       404     0    21     1     4
 -1.0172776948459560E-01 a       405     0    21     1     5
  4.0110127547508900E-01 a       406     0    21     1     6
 -1.9249846032018036E-01 a       407     0    21     1     7
  3.2912713667742138E-01 a       408     0    21     1     8
 -1.9059111196329509E-01 a       409     0    21     1     9
  5.5051151010063371E-01 a       410     0    21     1    10
 -4.2946580376225771E-02 a       411     0    21     1    11
  9.5691828145428814E-02 a       412     0    21     1    12
  1.5197915122595018E-01 a       413     0    21     1    13
 -1.5615524232355965E-01 a       414     0    21     1    14
  2.3604737614319377E-01 a       415     0    21     1    15
 -5.5495430273723145E-01 a       416     0    21     1    16
 -1.2437537702899419E-01 a       417     0    21     1    17
  9.7063942818004928E-02 a       418     0    21     1    18
  1.6661973439809433E-01 a       419     0    21     1    19
  4.0983089844345738E-01 a       420     0    21     1    20
  1.0886242494863942E-01 a       421     0    22     1     1
  2.3227764508554669E-01 a       422     0    22     1     2
  3.7564814316859381E-02 a       423     0    22     1     3
 -3.0458908093407050E-01 a       424     0    22     1     4
 -1.7386938067128338E-01 a       425     0    22     1     5
  6.7460838552290923E-03 a       426     0    22     1     6
 -1.0646890824420484E-01 a       427     0    22     1     7
  4.6453871397108132E-02 a       428     0    22     1     8
  1.6707393916965425E-02 a       429     0    22     1     9
 -4.7845143813400076E-01 a       430     0    22     1    10
 -8.3347745820268049E-01 a       431     0    22     1    11
 -2.3853788503053583E-01 a       432     0    22     1    12
  2.3184930338421189E-01 a       433     0    22     1    13
  6.3329609563914468E-01 a       434     0    22     1    14
  1.7911583539914180E-01 a       435     0    22     1    15
 -3.2830064330882186E-01 a       436     0    22     1    16
  1.9376831569031494E-01 a       437     0    22     1    17
  8.5332552246512580E-02 a       438     0    22     1    18
 -6.4098772712436747E-02 a       439     0    22     1    19
  2.4017101414663244E-01 a       440     0    22     1    20
 -4.1041768492560043E-01 a       441     0    23     1     1
 -6.0543783395753614E-01 a       442     0    23     1     2
  2.8099109065647598E-01 a       443     0    23     1     3
  1.7275769998462442E-01 a       444     0    23     1     4
  7.6198056602759037E-02 a       445     0    23     1     5
  2.9803851155302569E-01 a       446     0    23     1     6
  3.5180532529346265E-01 a       447     0    23     1     7
 -4.6072235257122579E-01 a       448     0    23     1     8
 -2.1591636350569393E-01 a       449     0    23     1     9
  9.0506248491926913E-02 a       450     0    23     1    10
  2.9447254288116670E-01 a       451     0    23     1    11
 -1.1983347384609515E-01 a       452     0    23     1    12
  4.2883625433768259E-02 a       453     0    23     1    13
 -2.8509576876418741E-01 a       454     0    23     1    14
  2.2104823149970240E-01 a       455     0    23     1    15
  4.1765436797512062E-01 a       456     0    23     1    16
  1.5624744807006494E-01 a       457     0    23     1    17
  4.0314152942530895E-01 a       458     0    23     1    18
 -1.0243022269087216E+00 a       459     0    23     1    19
 -5.8363949747190835E-01 a       460     0    23     1    20
 -4.1616869205630547E-01 a       461     0    24     1     1
 -5.3694248350054685E-01 a       462     0    24     1     2
  2.7451462618904104E-01 a       463     0    24     1     3
 -1.8491672870032980E-01 a       464     0    24     1     4
 -1.2692321736180048E-01 a       465     0    24     1     5
  4.1185473808117423E-01 a       466     0    24     1     6
 -8.1968157553960641E-02 a       467     0    24     1     7
 -2.1740771571410220E-01 a       468     0    24     1     8
 -4.9934903415472263E-02 a       469     0    24     1     9
 -5.2921248308152347E-01 a       470     0    24     1    10
  2.4190198464442825E-01 a       471     0    24     1    11
 -3.5945515497825758E-01 a       472     0    24     1    12
 -2.8575158547219087E-01 a       473     0    24     1    13
  8.6285860981002840E-02 a       474     0    24     1    14
 -1.8258180395921708E-01 a       475     0    24     1    15
  1.8613336410298199E-02 a       476     0    24     1    16
  4.3084081168051858E-01 a       477     0    24     1    17
  7.6314867561253941E-02 a       478     0    24     1    18
 -8.9288233118444041E-02 a       479     0    24     1    19
  2.7904774306445823E-01 a       480     0    24     1    20
  9.2201225703448331E-01 a       481     0    25     1     1
 -5.6997309757029124E-01 a       482     0    25     1     2
  5.7039263353348538E-02 a       483     0    25     1     3
  8.0231542563813762E-01 a       484     0    25     1     4
  2.5122370671890032E-01 a       485     0    25     1     5
 -5.0851141895114083E-01 a       486     0    25     1     6
 -3.0125313383330354E-01 a       487     0    25     1     7
  1.4300436068029554E-01 a       488     0    25     1     8
  3.7838531787604773E-01 a       489     0    25     1     9
  1.4344383365334526E-01 a       490     0    25     1    10
 -4.0880370420534967E-01 a       491     0    25     1    11
 -1.1178373963745637E-01 a       492     0    25     1    12
  3.0560392975226247E-01 a       493     0    25     1    13
  6.2172383857467461E-01 a       494     0    25     1    14
 -1.8317032928117244E-01 a       495     0    25     1    15
  7.3212589216506321E-02 a       496     0    25     1    16
 -9.4058593648963545E-02 a       497     0    25     1    17
 -4.6087452593423273E-01 a       498     0    25     1    18
 -1.4708714896553972E+00 a       499     0    25     1    19
 -5.4176620739702162E-02 a       500     0    25     1    20
  4.6074991887474182E-01 a       501     0    26     1     1
 -1.4787482396621445E-02 a       502     0    26     1     2
  1.8710688099384912E-01 a       503     0    26     1     3
  2.1804042271551885E-01 a       504     0    26     1     4
  2.5386306680756515E-01 a       505     0    26     1     5
 -2.5464684992185233E-01 a       506     0    26     1     6
  2.4349129691360809E-02 a       507     0    26     1     7
 -7.2272245018823136E-02 a       508     0    26     1     8
  7.1021862930621474E-02 a       509     0    26     1     9
  1.1406904274954492E-02 a       510     0    26     1    10
 -1.7332583180200956E-01 a       511     0    26     1    11
  1.5175503586016523E-01 a       512     0    26     1    12
  1.9448281575600276E-01 a       513     0    26     1    13
 -1.4303796860095835E-01 a       514     0    26     1    14
 -2.1014330239057563E-01 a       515     0    26     1    15
 -1.5577888819056357E-01 a       516     0    26     1    16
 -1.8467860968048150E-01 a       517     0    26     1    17
 -1.9308055557514625E-01 a       518     0    26     1    18
 -3.9944706551903075E-01 a       519     0    26     1    19
  5.5214295908178904E-02 a       520     0    26     1    20
 -8.9689216484133327E-01 a       521     0    27     1     1
  1.9543845302213283E-02 a       522     0    27     1     2
 -2.9056660604311890E-01 a       523     0    27     1     3
 -4.7960009090695416E-01 a       524     0    27     1     4
 -1.4807242717561914E-01 a       525     0    27     1     5
  9.3347539530004597E-01 a       526     0    27     1     6
 -2.0450754791209386E-01 a       527     0    27     1     7
  6.7184397036359000E-01 a       528     0    27     1     8
 -2.2887152033378191E-01 a       529     0    27     1     9
 -1.7251454191046900E-01 a       530     0    27     1    10
