################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.3814662301716888E-01 a        64     0     4     1     4
 -5.4446763007865745E-02 a        65     0     4     1     5
 -1.8343451202822858E-01 a        66     0     4     1     6
 -2.0141247057209472E-01 a        67     0     4     1     7
  1.5224511667771493E-01 a        68     0     4     1     8
  1.9671128449436323E-01 a        69     0     4     1     9
 -5.2463932124185131E-01 a        70     0     4     1    10
 -3.7960851294806869E-01 a        71     0     4     1    11
 -5.0449688436604889E-01 a        72     0     4     1    12
  2.0163499306983440E-01 a        73     0     4     1    13
 -2.1020314710671134E-01 a        74     0     4     1    14
  7.8856608601069758E-02 a        75     0     4     1    15
 -3.2544221771470389E-01 a        76     0     4     1    16
 -1.4066708855870369E-01 a        77     0     4     1    17
  7.8885913387248736E-04 a        78     0     4     1    18
 -2.5330905925637870E-01 a        79     0     4     1    19
  3.5132754282534867E-01 a        80     0     4     1    20
 -1.8470732456381625E-01 a        81     0     5     1     1
 -1.4044287129422386E-01 a        82     0     5     1     2
 -3.0833266829781703E-01 a        83     0     5     1     3
 -1.3627432824579347E-01 a        84     0     5     1     4
 -2.7703002046914997E-02 a        85     0     5     1     5
  2.3818575317970624E-02 a        86     0     5     1     6
  3.4991291168266006E-02 a        87     0     5     1     7
 -3.3039020498959853E-01 a        88     0     5     1     8
 -1.2774339629048295E-01 a        89     0     5     1     9
  5.7803044810610438E-01 a        90     0     5     1    10
 -8.9071455177498232E-02 a        91     0     5     1    11
  4.5379899914974969E-01 a        92     0     5     1    12
 -2.0597575925468853E-01 a        93     0     5     1    13
  1.5759655950433904E-01 a        94     0     5     1    14
  6.3528995357716933E-01 a        95     0     5     1    15
 -3.0113495604793722E-01 a        96     0     5     1    16
  4.3898494867198184E-01 a        97     0     5     1    17
  3.4107350968492067E-01 a        98     0     5     1    18
 -4.4222381937308974E-01 a        99     0     5     1    19
 -9.4335532072553477E-02 a       100     0     5     1    20
 -3.3229919789486984E-01 a       101     0     6     1     1
 -2.2634042880271574E-01 a       102     0     6     1     2
  1.1360966279619801E-01 a       103     0     6     1     3
 -2.2813239294045473E-01 a       104     0     6     1     4
 -8.1516657253111260E-02 a       105     0     6     1     5
 -8.5234089620903497E-01 a       106     0     6     1     6
 -3.1861516374487819E-01 a       107     0     6     1     7
 -5.3074643418843520E-02 a       108     0     6     1     8
 -4.1159740815111590E-01 a       109     0     6     1     9
 -1.5556892367656136E-01 a       110     0     6     1    10
 -2.5521027435195326E-02 a       111     0     6     1    11
 -5.9208035739401373E-02 a       112     0     6     1    12
  1.6626584701406494E-01 a       113     0     6     1    13
  2.9909531112049192E-01 a       114     0     6     1    14
 -6.2302714483294865E-02 a       115     0     6     1    15
 -5.5210296674364201E-01 a       116     0     6     1    16
  6.7147429257019464E-01 a       117     0     6     1    17
  1.8236136476391332E-01 a       118     0     6     1    18
 -5.8102888906543504E-01 a       119     0     6     1    19
  9.2383947706785374E-02 a       120     0     6     1    20
  8.7539489027231271E-02 a       121     0     7     1     1
  3.0087992290424286E-02 a       122     0     7     1     2
 -7.3542261255693797E-02 a       123     0     7     1     3
  6.3606483927231083E-01 a       124     0     7     1     4
  2.1730261604239814E-01 a       125     0     7     1     5
  6.9798980691813714E-02 a       126     0     7     1     6
  1.7890703735763497E-01 a       127     0     7     1     7
  1.9902584289472640E-03 a       128     0     7     1     8
 -4.2963488855185461E-01 a       129     0     7     1     9
  2.6054948054631794E-01 a       130     0     7     1    10
  1.9589329309826686E-01 a       131     0     7     1    11
  7.8457055049099292E-02 a       132     0     7     1    12
 -1.4146377319803563E-01 a       133     0     7     1    13
 -1.9588593721061831E-01 a       134     0     7     1    14
  1.0333868714594356E-01 a       135     0     7     1    15
  3.2919392584108792E-01 a       136     0     7     1    16
  1.2852038622171896E-01 a       137     0     7     1    17
  2.6450238084142003E-01 a       138     0     7     1    18
  5.0524216938275845E-01 a       139     0     7     1    19
 -1.6419068135689982E-02 a       140     0     7     1    20
 -2.7406579702989864E-01 a       141     0     8     1     1
  1.6767146553013212E-01 a       142     0     8     1     2
 -1.1802659377651729E-02 a       143     0     8     1     3
 -5.7525108974131156E-01 a       144     0     8     1     4
 -1.9469790198977857E-01 a       145     0     8     1     5
 -3.9532913269367470E-01 a       146     0     8     1     6
 -8.7753415268981727E-02 a       147     0     8     1     7
 -1.2927728209839090E-01 a       148     0     8     1     8
  9.5677992749914675E-02 a       149     0     8     1     9
 -4.6211365356222539E-01 a       150     0     8     1    10
  4.3773253144655244E-02 a       151     0     8     1    11
 -1.1981099097544334E-01 a       152     0     8     1    12
 -9.3139011179220632E-02 a       153     0     8     1    13
 -1.8608807118075726E-01 a       154     0     8     1    14
 -2.4996381244655225E-01 a       155     0     8     1    15
  4.6495909365567784E-01 a       156     0     8     1    16
 -2.2862034000032827E-01 a       157     0     8     1    17
 -2.6105013578340974E-01 a       158     0     8     1    18
  5.3292702949981019E-01 a       159     0     8     1    19
  2.3962145308417535E-02 a       160     0     8     1    20
  1.0895816096114880E-01 a       161     0     9     1     1
 -1.9823720327468777E-01 a       162     0     9     1     2
 -9.6770560608456596E-02 a       163     0     9     1     3
 -2.2658842735785187E-01 a       164     0     9     1     4
 -1.7092131592173970E-01 a       165     0     9     1     5
  1.8926109238435660E-02 a       166     0     9     1     6
 -4.1229922235990007E-02 a       167     0     9     1     7
 -1.9547271071682474E-02 a       168     0     9     1     8
 -1.5978691548810384E-01 a       169     0     9     1     9
 -4.1171448230380153E-01 a       170     0     9     1    10
 -2.3545696736725791E-01 a       171     0     9     1    11
 -1.0188027731694695E-01 a       172     0     9     1    12
 -1.2346330315076423E-01 a       173     0     9     1    13
 -3.8566678542554668E-02 a       174     0     9     1    14
  3.9775548353328596E-02 a       175     0     9     1    15
 -2.1535616311602843E-01 a       176     0     9     1    16
  1.5903846956017978E-01 a       177     0     9     1    17
 -9.6827685568450256E-02 a       178     0     9     1    18
  1.0925763427024446E-01 a       179     0     9     1    19
  3.6871710375881994E-02 a       180     0     9     1    20
 -2.2835670852530277E-01 a       181     0    10     1     1
 -2.5839308450752152E-01 a       182     0    10     1     2
  3.1651175456589870E-01 a       183     0    10     1     3
  3.9350215426799867E-02 a       184     0    10     1     4
 -3.2388353220106714E-04 a       185     0    10     1     5
 -2.8110962630866748E-01 a       186     0    10     1     6
  1.2476310248054984E-01 a       187     0    10     1     7
 -4.0095182751690683E-01 a       188     0    10     1     8
 -9.0459392175306047E-02 a       189     0    10     1     9
  1.5413299119686782E-01 a       190     0    10     1    10
  4.3081011353750795E-02 a       191     0    10     1    11
  1.5364829881179445E-01 a       192     0    10     1    12
 -1.7435002302905214E-01 a       193     0    10     1    13
  3.3524709341992592E-01 a       194     0    10     1    14
 -2.8189947802960424E-01 a       195     0    10     1    15
 -2.4617496685828213E-02 a       196     0    10     1    16
 -9.1359666025074907E-02 a       197     0    10     1    17
 -2.0166215370061861E-02 a       198     0    10     1    18
  8.7193934953330901E-02 a       199     0    10     1    19
  1.3785202593620971E-01 a       200     0    10     1    20
  2.9137308383024557E-01 a       201     0    11     1     1
  2.7862027785768279E-01 a       202     0    11     1     2
  3.5182175419732153E-01 a       203     0    11     1     3
  3.1289518304929098E-01 a       204     0    11     1     4
  2.3374139028866162E-01 a       205     0    11     1     5
  1.1910690049482921E-01 a       206     0    11     1     6
 -1.2426043803516096E-01 a       207     0    11     1     7
 -1.9760937289397568E-01 a       208     0    11     1     8
 -2.2410499871402447E-02 a       209     0    11     1     9
 -1.4567090046389081E-01 a       210     0    11     1    10
 -2.3187201402604418E-01 a       211     0    11     1    11
 -1.5314493144464614E-01 a       212     0    11     1    12
  4.4986065623250410E-01 a       213     0    11     1    13
 -1.1627494069528399E-01 a       214     0    11     1    14
  3.8220143345008656E-01 a       215     0    11     1    15
 -3.4555720442122595E-01 a       216     0    11     1    16
  2.5229615687225859E-01 a       217     0    11     1    17
 -2.1579254395084008E-01 a       218     0    11     1    18
 -1.9902763751594948E-01 a       219     0    11     1    19
 -5.2811555624042350E-01 a       220     0    11     1    20
 -1.8976097702744432E-01 a       221     0    12     1     1
 -3.4840313792518929E-01 a       222     0    12     1     2
  1.6853327930880516E-01 a       223     0    12     1     3
  4.6759682372346539E-01 a       224     0    12     1     4
  6.7807907474693771E-02 a       225     0    12     1     5
  2.7502724684035146E-01 a       226     0    12     1     6
  3.6146717682816348E-01 a       227     0    12     1     7
 -2.7236404365546596E-01 a       228     0    12     1     8
 -2.1516591958736603E-01 a       229     0    12     1     9
  3.0935088742765016E-01 a       230     0    12     1    10
 -2.6848535243335558E-01 a       231     0    12     1    11
 -4.4601106057035234E-01 a       232     0    12     1    12
  2.1193318215759574E-01 a       233     0    12     1    13
  2.6066731277520500E-01 a       234     0    12     1    14
  7.2686588040020480E-03 a       235     0    12     1    15
 -5.3785252315448166E-02 a       236     0    12     1    16
  3.6349451749698079E-02 a       237     0    12     1    17
  1.5041882400586512E-01 a       238     0    12     1    18
 -1.1718709388768335E-01 a       239     0    12     1    19
 -7.0600323645362384E-01 a       240     0    12     1    20
  5.0422518368123270E-01 a       241     0    13     1     1
  5.4715830881011618E-01 a       242     0    13     1     2
 -2.2570203457341545E-01 a       243     0    13     1     3
 -1.1931321196899322E-01 a       244     0    13     1     4
 -1.2080055529533579E-01 a       245     0    13     1     5
  7.6149548048361757E-02 a       246     0    13     1     6
  8.5739478015248075E-02 a       247     0    13     1     7
 -1.1468406292713078E-01 a       248     0    13     1     8
  2.2931619239275666E-01 a       249     0    13     1     9
 -3.2675396088012992E-01 a       250     0    13     1    10
 -2.0634465661742599E-01 a       251     0    13     1    11
  3.0487507224697757E-02 a       252     0    13     1    12
  4.4503349006178500E-01 a       253     0    13     1    13
 -3.1248517495257527E-01 a       254     0    13     1    14
  9.3135195821814204E-02 a       255     0    13     1    15
 -2.6932916872246204E-01 a       256     0    13     1    16
 -7.3699946596989308E-02 a       257     0    13     1    17
 -7.4959607476487236E-02 a       258     0    13     1    18
 -3.6078209704173310E-02 a       259     0    13     1    19
 -4.0390532323771877E-01 a       260     0    13     1    20
 -1.4537342323780165E-03 a       261     0    14     1     1
 -5.2438800468050432E-02 a       262     0    14     1     2
  4.4774221544026749E-01 a       263     0    14     1     3
  3.0682023709961165E-02 a       264     0    14     1     4
 -3.8566786596850455E-01 a       265     0    14     1     5
  2.2574511510773426E-01 a       266     0    14     1     6
  6.7529405774272366E-01 a       267     0    14     1     7
 -1.4975028384070679E-01 a       268     0    14     1     8
 -2.1935224326803920E-01 a       269     0    14     1     9
 -5.8632765574644634E-02 a       270     0    14     1    10
 -6.0789334427832527E-02 a       271     0    14     1    11
  1.6868562368452455E-01 a       272     0    14     1    12
 -1.5357176343616749E-01 a       273     0    14     1    13
  4.2232071621428835E-02 a       274     0    14     1    14
  2.2041143190554441E-01 a       275     0    14     1    15
  1.0571143807065173E-01 a       276     0    14     1    16
  1.3057796197554802E-01 a       277     0    14     1    17
 -2.5599183884607815E-02 a       278     0    14     1    18
  1.1030472877689783E-01 a       279     0    14     1    19
  5.4001370412367389E-01 a       280     0    14     1    20
 -1.7568027540407649E-01 a       281     0    15     1     1
 -3.8834107989185923E-01 a       282     0    15     1     2
  1.1636989544093006E-01 a       283     0    15     1     3
 -2.3421135212276772E-02 a       284     0    15     1     4
  6.7433987365669870E-02 a       285     0    15     1     5
  1.4485770097930323E-01 a       286     0    15     1     6
 -1.7172150146674783E-01 a       287     0    15     1     7
 -2.5006940699914870E-01 a       288     0    15     1     8
 -2.1287499882040531E-01 a       289     0    15     1     9
  3.7337500645946320E-01 a       290     0    15     1    10
  6.9248619534920519E-01 a       291     0    15     1    11
  2.6251701667501054E-01 a       292     0    15     1    12
  5.3345024113055344E-03 a       293     0    15     1    13
  1.5873878731670113E-01 a       294     0    15     1    14
 -2.3820913117827075E-01 a       295     0    15     1    15
 -1.7488917286066380E-01 a       296     0    15     1    16
  2.2057519688571542E-01 a       297     0    15     1    17
  7.8293069803983123E-02 a       298     0    15     1    18
  6.2851039414285909E-02 a       299     0    15     1    19
 -2.2046075047797899E-02 a       300     0    15     1    20
 -1.1699802046066693E-01 a       301     0    16     1     1
  3.3866266870471684E-01 a       302     0    16     1     2
 -4.2832058092280806E-01 a       303     0    16     1     3
  2.2238629263944779E-01 a       304     0    16     1     4
  6.6654668066564532E-02 a       305     0    16     1     5
 -5.9250318639185930E-02 a       306     0    16     1     6
 -1.1391997004777872E-01 a       307     0    16     1     7
 -1.3235247797403019E-01 a       308     0    16     1     8
 -4.4406691950198546E-01 a       309     0    16     1     9
  9.1117908741687126E-01 a       310     0    16     1    10
  2.1384754116766289E-01 a       311     0    16     1    11
  3.5989716854423870E-01 a       312     0    16     1    12
 -8.7201936686794920E-02 a       313     0    16     1    13
 -6.9650626103247735E-03 a       314     0    16     1    14
  9.8836356987877827E-01 a       315     0    16     1    15
  2.9306918081515665E-01 a       316     0    16     1    16
 -1.5977183560163952E-02 a       317     0    16     1    17
  2.1775792998500876E-01 a       318     0    16     1    18
 -5.4975611429672756E-02 a       319     0    16     1    19
 -2.5108313865775600E-01 a       320     0    16     1    20
  1.7611074349049860E-01 a       321     0    17     1     1
 -3.7391886846355187E-02 a       322     0    17     1     2
  2.2488454783826289E-01 a       323     0    17     1     3
 -7.1781394114773703E-02 a       324     0    17     1     4
 -4.6181620578921639E-01 a       325     0    17     1     5
  1.8547536929356495E-01 a       326     0    17     1     6
  1.2454647329356694E-01 a       327     0    17     1     7
  2.3834730650662111E-01 a       328     0    17     1     8
  2.6766617620205163E-01 a       329     0    17     1     9
 -6.3244140101387936E-01 a       330     0    17     1    10
 -4.7265828576708235E-01 a       331     0    17     1    11
 -8.0923976115405116E-01 a       332     0    17     1    12
 -1.9413684793490005E-01 a       333     0    17     1    13
 -6.3857106312424627E-01 a       334     0    17     1    14
 -1.1359784267754740E+00 a       335     0    17     1    15
 -2.8985482804944163E-01 a       336     0    17     1    16
 -1.9480326826033489E-01 a       337     0    17     1    17
 -1.6887629541484128E-01 a       338     0    17     1    18
 -4.5571537065166257E-02 a       339     0    17     1    19
  5.7746169724474583E-01 a       340     0    17     1    20
  6.8876176876488304E-01 a       341     0    18     1     1
 -1.7875724544381402E-01 a       342     0    18     1     2
  2.2142351018685599E-01 a       343     0    18     1     3
 -4.5469202474337650E-01 a       344     0    18     1     4
 -1.7956315340942539E-01 a       345     0    18     1     5
  2.3284922497512919E-01 a       346     0    18     1     6
 -2.7968352397819307E-01 a       347     0    18     1     7
  7.9156410733058541E-02 a       348     0    18     1     8
 -1.2507103963448801E-01 a       349     0    18     1     9
 -3.7501765714229765E-02 a       350     0    18     1    10
 -8.9846900340699865E-02 a       351     0    18     1    11
 -5.4594729106609907E-01 a       352     0    18     1    12
  4.6158530514343710E-01 a       353     0    18     1    13
  1.6575561193449395E-01 a       354     0    18     1    14
  7.5104872474479514E-02 a       355     0    18     1    15
 -3.9324319787059678E-02 a       356     0    18     1    16
  1.1671730951698391E-01 a       357     0    18     1    17
 -2.5092936756492662E-01 a       358     0    18     1    18
  9.8951303379353192E-02 a       359     0    18     1    19
  2.0440399217911653E-01 a       360     0    18     1    20
 -6.8510144287447472E-01 a       361     0    19     1     1
  2.6744734183657866E-02 a       362     0    19     1     2
 -2.9946893769733862E-01 a       363     0    19     1     3
  2.4246329342168255E-01 a       364     0    19     1     4
  7.9400429669011574E-01 a       365     0    19     1     5
  5.3376020745972794E-02 a       366     0    19     1     6
  1.2120266536597223E-01 a       367     0    19     1     7
 -6.3942702543658692E-01 a       368     0    19     1     8
  4.1859649849965980E-01 a       369     0    19     1     9
  4.4696747247316204E-01 a       370     0    19     1    10
 -7.3703852763236946E-02 a       371     0    19     1    11
  1.2327126657884571E+00 a       372     0    19     1    12
  1.1846758897787983E-02 a       373     0    19     1    13
  2.6962334258693638E-01 a       374     0    19     1    14
 -2.5381413352524940E-01 a       375     0    19     1    15
  3.6173776134167189E-02 a       376     0    19     1    16
  6.9886673585099104E-02 a       377     0    19     1    17
  6.0059580942677759E-01 a       378     0    19     1    18
 -3.3411315532926027E-02 a       379     0    19     1    19
 -5.3963836164183443E-01 a       380     0    19     1    20
  2.4654989244109896E-01 a       381     0    20     1     1
 -1.6955208985552143E-02 a       382     0    20     1     2
  2.0851392836061175E-01 a       383     0    20     1     3
 -1.9708702399926459E-01 a       384     0    20     1     4
  1.9718859135513536E-02 a       385     0    20     1     5
 -2.7761451345445463E-02 a       386     0    20     1     6
  3.3239131535276250E-03 a       387     0    20     1     7
  4.4371955796447171E-01 a       388     0    20     1     8
 -4.7726891821639117E-03 a       389     0    20     1     9
 -3.2602151459572493E-01 a       390     0    20     1    10
 -4.9609048146813946E-02 a       391     0    20     1    11
 -5.3058489265267184E-01 a       392     0    20     1    12
 -2.7400146163393957E-01 a       393     0    20     1    13
  4.5644834905663817E-02 a       394     0    20     1    14
 -5.7246060875491600E-01 a       395     0    20     1    15
 -1.2447333355970337E-01 a       396     0    20     1    16
 -2.8497533584667861E-01 a       397     0    20     1    17
 -2.3311155226563920E-02 a       398     0    20     1    18
  2.6818898165153682E-01 a       399     0    20     1    19
  1.0542467295071138E-01 a       400     0    20     1    20
  2.9034598892139474E-01 a       401     0    21     1     1
  3.0211793774927709E-02 a       402     0    21     1     2
  9.8053156828557961E-02 a       403     0    21     1     3
 -2.7073889230146653E-01 a       404     0    21     1     4
 -1.7258441144192330E-01 a       405     0    21     1     5
 -7.9825928513762898E-02 a       406     0    21     1     6
 -9.6286108667379841E-02 a       407     0    21     1     7
  2.2377585799403232E-01 a       408     0    21     1     8
 -2.5820816351541231E-01 a       409     0    21     1     9
  1.2933227591054183E-01 a       410     0    21     1    10
 -4.2276555003231985E-02 a       411     0    21     1    11
  3.2401391943888064E-01 a       412     0    21     1    12
 -2.1877461402254905E-01 a       413     0    21     1    13
  1.0270910087305393E-01 a       414     0    21     1    14
  5.9841120932385228E-01 a       415     0    21     1    15
 -2.9418706343119011E-01 a       416     0    21     1    16
  3.9570359629714544E-02 a       417     0    21     1    17
 -3.6737206396597294E-01 a       418     0    21     1    18
 -7.6384294089019145E-02 a       419     0    21     1    19
 -2.9965533996328751E-02 a       420     0    21     1    20
 -3.7078015858640656E-01 a       421     0    22     1     1
  4.9177428912626653E-01 a       422     0    22     1     2
 -3.1356851421193221E-01 a       423     0    22     1     3
 -2.6426090308124811E-01 a       424     0    22     1     4
  1.2991541534259957E-01 a       425     0    22     1     5
 -1.9581601019061298E-01 a       426     0    22     1     6
  4.8119987628387012E-02 a       427     0    22     1     7
 -1.2565337701473150E-01 a       428     0    22     1     8
  2.3152584057707351E-01 a       429     0    22     1     9
 -5.0536174412569419E-02 a       430     0    22     1    10
  3.5995657606141179E-02 a       431     0    22     1    11
  8.1359079514627449E-03 a       432     0    22     1    12
 -1.4526208538095847E-01 a       433     0    22     1    13
  3.9574114318725057E-01 a       434     0    22     1    14
  2.7749211870053797E-01 a       435     0    22     1    15
  4.4050700848336628E-02 a       436     0    22     1    16
 -1.9020754511172444E-01 a       437     0    22     1    17
 -8.5688002987511377E-02 a       438     0    22     1    18
 -4.6784381011036735E-01 a       439     0    22     1    19
 -8.1824433307284866E-02 a       440     0    22     1    20
 -8.4855378981526591E-02 a       441     0    23     1     1
 -4.1680120012678029E-01 a       442     0    23     1     2
  1.8584663906541785E-01 a       443     0    23     1     3
  2.2322476801321703E-01 a       444     0    23     1     4
 -3.5529845657206133E-01 a       445     0    23     1     5
 -2.0554824437553551E-01 a       446     0    23     1     6
 -2.6693916726542499E-01 a       447     0    23     1     7
 -3.0856257791731161E-02 a       448     0    23     1     8
  4.7116149457517936E-01 a       449     0    23     1     9
 -4.1234367294365964E-01 a       450     0    23     1    10
 -2.0728546952302893E-01 a       451     0    23     1    11
 -6.5418026476232372E-01 a       452     0    23     1    12
  1.1600912060862278E-01 a       453     0    23     1    13
 -6.1899501778883703E-01 a       454     0    23     1    14
 -2.8916233341359621E-01 a       455     0    23     1    15
  2.1731634575405792E-01 a       456     0    23     1    16
  3.0416408828710034E-01 a       457     0    23     1    17
  3.4148169912110296E-02 a       458     0    23     1    18
  4.2406628553110898E-01 a       459     0    23     1    19
  1.4591037999517817E-01 a       460     0    23     1    20
 -1.6072900003270008E-01 a       461     0    24     1     1
  2.6423481949279348E-01 a       462     0    24     1     2
  1.2866540034928714E-01 a       463     0    24     1     3
 -1.8287502724203326E-02 a       464     0    24     1     4
  4.5429599768962430E-02 a       465     0    24     1     5
 -4.6089669987581572E-01 a       466     0    24     1     6
 -6.6444682470426494E-02 a       467     0    24     1     7
 -1.5506449034079325E-01 a       468     0    24     1     8
 -8.2111822630522566E-02 a       469     0    24     1     9
 -2.6485219340752841E-01 a       470     0    24     1    10
 -1.2305261341102926E-01 a       471     0    24     1    11
 -4.6772276818801181E-02 a       472     0    24     1    12
 -2.3131467024146857E-01 a       473     0    24     1    13
  2.3146117262635285E-01 a       474     0    24     1    14
 -2.5154559535263160E-01 a       475     0    24     1    15
 -1.9230789736597109E-01 a       476     0    24     1    16
 -1.7790013007373137E-01 a       477     0    24     1    17
 -4.7259189954300179E-03 a       478     0    24     1    18
 -4.7026114148551630E-02 a       479     0    24     1    19
 -1.0196414297680222E-01 a       480     0    24     1    20
  3.0669867427077502E-02 a       481     0    25     1     1
 -1.4736501522913181E-01 a       482     0    25     1     2
 -3.3330232931333398E-01 a       483     0    25     1     3
 -4.3988496475745192E-01 a       484     0    25     1     4
 -1.0369181199797735E+00 a       485     0    25     1     5
  2.4020297007651253E-01 a       486     0    25     1     6
  3.7870216560701364E-01 a       487     0    25     1     7
  2.2636543144366364E-01 a       488     0    25     1     8
 -2.2505040978919663E-01 a       489     0    25     1     9
  5.8949523286956657E-02 a       490     0    25     1    10
 -4.2977503633923814E-01 a       491     0    25     1    11
  8.8706663039967437E-02 a       492     0    25     1    12
  3.5388808699327262E-01 a       493     0    25     1    13
  2.6063686106740119E-01 a       494     0    25     1    14
 -9.4640164632964902E-02 a       495     0    25     1    15
 -3.0050118475161447E-01 a       496     0    25     1    16
  4.1814010320141079E-02 a       497     0    25     1    17
 -8.5850406541099689E-01 a       498     0    25     1    18
 -6.0473835342652693E-01 a       499     0    25     1    19
 -1.7117566081665958E-01 a       500     0    25     1    20
  8.4848440454234272E-03 a       501     0    26     1     1
 -2.6737612129244032E-01 a       502     0    26     1     2
 -4.4211567604338164E-01 a       503     0    26     1     3
  8.7610728173086919E-02 a       504     0    26     1     4
 -2.2737089480107942E-01 a       505     0    26     1     5
 -5.6648956308512945E-02 a       506     0    26     1     6
 -1.9501416971187507E-01 a       507     0    26     1     7
  1.5492765569836123E-01 a       508     0    26     1     8
 -4.9328271077970454E-01 a       509     0    26     1     9
  1.9909153636520144E-01 a       510     0    26     1    10
  2.1251600211706495E-02 a       511     0    26     1    11
 -7.1233389389024582E-01 a       512     0    26     1    12
 -7.3020967418937877E-02 a       513     0    26     1    13
  1.3342918365066195E-01 a       514     0    26     1    14
  3.8267310758799322E-01 a       515     0    26     1    15
  1.5103091927711657E-01 a       516     0    26     1    16
 -8.2340417246603792E-02 a       517     0    26     1    17
  1.5077580750567638E-02 a       518     0    26     1    18
 -3.3555934447719210E-01 a       519     0    26     1    19
  2.4310425019601967E-01 a       520     0    26     1    20
 -7.9744886490553581E-03 a       521     0    27     1     1
 -3.0526817932069183E-01 a       522     0    27     1     2
 -5.4754341304900200E-01 a       523     0    27     1     3
 -2.7783179643900519E-01 a       524     0    27     1     4
  1.4594847062463798E-01 a       525     0    27     1     5
 -4.7002659098146216E-01 a       526     0    27     1     6
 -3.7223623521089833E-01 a       527     0    27     1     7
 -2.3406099022020377E-01 a       528     0    27     1     8
  5.0120138393059044E-01 a       529     0    27     1     9
