################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  8.1207358557533693E-01 a       121     0     7     1     1
  9.5547312613433202E-02 a       122     0     7     1     2
 -4.1267256161225552E-01 a       123     0     7     1     3
 -5.7779743321974580E-02 a       124     0     7     1     4
  9.6514396581943301E-02 a       125     0     7     1     5
 -4.6115163041285656E-01 a       126     0     7     1     6
  4.3048663041471459E-02 a       127     0     7     1     7
 -1.5580710441528503E-01 a       128     0     7     1     8
  6.7455576156927477E-01 a       129     0     7     1     9
 -6.9590316012403219E-01 a       130     0     7     1    10
  1.6341057028723024E-01 a       131     0     7     1    11
 -5.1662439369729418E-02 a       132     0     7     1    12
  1.2055221192004680E-01 a       133     0     7     1    13
 -4.6347150549386806E-01 a       134     0     7     1    14
 -5.7604532259682584E-01 a       135     0     7     1    15
  6.7517482933982562E-02 a       136     0     7     1    16
  4.2626026928653041E-02 a       137     0     7     1    17
 -8.6016476835196576E-01 a       138     0     7     1    18
  3.3115076358779982E-01 a       139     0     7     1    19
 -6.2625891589796456E-01 a       140     0     7     1    20
 -4.8241260033886940E-01 a       141     0     8     1     1
  1.3065064708767046E-01 a       142     0     8     1     2
  3.0404374152532765E-01 a       143     0     8     1     3
  5.5169623512588251E-02 a       144     0     8     1     4
  8.7697793631501916E-02 a       145     0     8     1     5
  4.4247338815282711E-01 a       146     0     8     1     6
  5.5323843193706734E-01 a       147     0     8     1     7
  2.2389740494751939E-01 a       148     0     8     1     8
 -2.0932392075713402E-01 a       149     0     8     1     9
  2.7507771975217526E-01 a       150     0     8     1    10
 -1.6126196192593348E-01 a       151     0     8     1    11
 -7.5658252850289764E-02 a       152     0     8     1    12
 -4.8860730872888530E-01 a       153     0     8     1    13
 -8.8030965734970212E-02 a       154     0     8     1    14
  4.2881589548147986E-01 a       155     0     8     1    15
  3.4737119594344767E-01 a       156     0     8     1    16
 -1.3111833853728869E-02 a       157     0     8     1    17
  2.2263203490676289E-01 a       158     0     8     1    18
 -3.7441924280702710E-01 a       159     0     8     1    19
  4.3456487908176661E-02 a       160     0     8     1    20
  4.0099761709345777E-01 a       161     0     9     1     1
  1.8665739300119350E-02 a       162     0     9     1     2
  1.2130740790839369E+00 a       163     0     9     1     3
 -1.0214213480018891E-01 a       164     0     9     1     4
 -3.0328307445706072E-03 a       165     0     9     1     5
  3.7330401403450225E-01 a       166     0     9     1     6
  6.9613641368587609E-01 a       167     0     9     1     7
 -1.0832253132648761E+00 a       168     0     9     1     8
 -2.3416351783549735E-01 a       169     0     9     1     9
  1.0015313089918242E-01 a       170     0     9     1    10
 -1.5651388754838727E-01 a       171     0     9     1    11
 -2.0780107997077121E-01 a       172     0     9     1    12
 -5.2557066787742239E-02 a       173     0     9     1    13
  5.1314174039464172E-02 a       174     0     9     1    14
  1.7421833896609538E+00 a       175     0     9     1    15
  4.4461636218560574E-01 a       176     0     9     1    16
  5.1497016360775316E-01 a       177     0     9     1    17
  1.2755479413260153E+00 a       178     0     9     1    18
 -3.1264813278704662E-01 a       179     0     9     1    19
 -6.7263888483539769E-01 a       180     0     9     1    20
  2.6393822801109496E-01 a       181     0    10     1     1
  4.9649512680892310E-01 a       182     0    10     1     2
 -1.4906580584371723E+00 a       183     0    10     1     3
 -2.5293972495311906E-01 a       184     0    10     1     4
  5.0165241806860061E-01 a       185     0    10     1     5
 -1.9023738267528470E-01 a       186     0    10     1     6
 -8.4888861255824311E-01 a       187     0    10     1     7
  1.2511814770151959E+00 a       188     0    10     1     8
  3.4559029201692681E-01 a       189     0    10     1     9
 -1.2523495941490989E-01 a       190     0    10     1    10
 -1.9385069009461217E-01 a       191     0    10     1    11
 -6.7715457035781662E-02 a       192     0    10     1    12
 -7.9558496918848823E-02 a       193     0    10     1    13
  2.6858509229335681E-01 a       194     0    10     1    14
 -2.3309739412034380E+00 a       195     0    10     1    15
 -7.5960697447407721E-01 a       196     0    10     1    16
 -1.0354709916668134E+00 a       197     0    10     1    17
 -8.2932285184823984E-01 a       198     0    10     1    18
  3.1646664104920086E-01 a       199     0    10     1    19
  1.7524699595271903E-01 a       200     0    10     1    20
  1.1699461879617044E-01 a       201     0    11     1     1
  4.5657270957716189E-01 a       202     0    11     1     2
  1.0608281110378841E+00 a       203     0    11     1     3
  4.0445408832927776E-01 a       204     0    11     1     4
  2.6563375612506684E-01 a       205     0    11     1     5
  1.7157861127263310E-01 a       206     0    11     1     6
  4.5004907728008176E-01 a       207     0    11     1     7
 -8.9981036694196648E-01 a       208     0    11     1     8
  4.6680280008756564E-01 a       209     0    11     1     9
 -8.4331540289784776E-02 a       210     0    11     1    10
  2.0118509446667179E-01 a       211     0    11     1    11
 -6.9924168292808203E-02 a       212     0    11     1    12
 -1.5949394306719275E-01 a       213     0    11     1    13
  2.2556912657895373E-01 a       214     0    11     1    14
  1.0657988692326579E+00 a       215     0    11     1    15
  2.6276794777997825E-01 a       216     0    11     1    16
  1.6790668007269752E-01 a       217     0    11     1    17
 -1.3250731083720771E-01 a       218     0    11     1    18
 -7.6858459203122717E-02 a       219     0    11     1    19
  4.5860746665858693E-01 a       220     0    11     1    20
 -6.4179826057049549E-01 a       221     0    12     1     1
 -5.9211426188178784E-01 a       222     0    12     1     2
 -3.8475049961716173E-01 a       223     0    12     1     3
 -1.5436820857089656E-01 a       224     0    12     1     4
 -3.6600936441010468E-01 a       225     0    12     1     5
  5.0983957651492540E-01 a       226     0    12     1     6
 -4.3477606075185105E-01 a       227     0    12     1     7
 -1.8368356600150987E-01 a       228     0    12     1     8
  2.8978130829746329E-01 a       229     0    12     1     9
  9.0803014882509265E-03 a       230     0    12     1    10
 -6.1310205592602907E-01 a       231     0    12     1    11
  4.5883773577862841E-01 a       232     0    12     1    12
  2.3888321919816166E-01 a       233     0    12     1    13
 -5.3942654367804328E-02 a       234     0    12     1    14
 -3.7118294401516266E-01 a       235     0    12     1    15
  3.4035518190790345E-03 a       236     0    12     1    16
  2.9402429985002665E-01 a       237     0    12     1    17
  2.3073876259183387E-01 a       238     0    12     1    18
  2.0662181875003238E-01 a       239     0    12     1    19
  1.3819610368673257E-01 a       240     0    12     1    20
  6.7073169673570199E-01 a       241     0    13     1     1
  4.1887642393840385E-01 a       242     0    13     1     2
  5.5973312452548729E-01 a       243     0    13     1     3
  4.3494104336166828E-01 a       244     0    13     1     4
  3.7420508629716887E-01 a       245     0    13     1     5
  3.6551831280180525E-01 a       246     0    13     1     6
 -4.4077311988209494E-02 a       247     0    13     1     7
 -1.7021802977177689E-01 a       248     0    13     1     8
 -1.1898652073901275E-02 a       249     0    13     1     9
 -1.7610809904257188E-01 a       250     0    13     1    10
 -1.4567909752159366E-01 a       251     0    13     1    11
 -5.4894596659196582E-01 a       252     0    13     1    12
  2.4282952837786520E-01 a       253     0    13     1    13
  1.6197542499820480E-01 a       254     0    13     1    14
  5.6981555956542758E-03 a       255     0    13     1    15
 -2.2848852852200927E-01 a       256     0    13     1    16
 -7.0931392277360916E-01 a       257     0    13     1    17
 -1.0359397540455345E-01 a       258     0    13     1    18
  4.8593521241321302E-01 a       259     0    13     1    19
  6.7055338167322745E-02 a       260     0    13     1    20
 -3.2305257634339840E-01 a       261     0    14     1     1
 -8.2629051384910904E-02 a       262     0    14     1     2
  8.1996117909255539E-01 a       263     0    14     1     3
 -4.7851688600994469E-01 a       264     0    14     1     4
 -4.9262422311950549E-01 a       265     0    14     1     5
 -2.5925638986010391E-01 a       266     0    14     1     6
  2.9034509594706803E-01 a       267     0    14     1     7
 -2.7777631002507380E-01 a       268     0    14     1     8
  2.4898397308470765E-01 a       269     0    14     1     9
  4.4823633999609158E-01 a       270     0    14     1    10
 -2.9655121823751701E-01 a       271     0    14     1    11
  1.6141538245942605E-01 a       272     0    14     1    12
  2.6077744591797136E-03 a       273     0    14     1    13
  2.6298997715992706E-01 a       274     0    14     1    14
  6.1429689332647375E-01 a       275     0    14     1    15
  3.5764560468967443E-01 a       276     0    14     1    16
  2.4519883386900526E-01 a       277     0    14     1    17
  3.6528041502858849E-01 a       278     0    14     1    18
  2.0670563211669260E-01 a       279     0    14     1    19
 -4.1939511980251004E-01 a       280     0    14     1    20
  2.6013424077112990E-01 a       281     0    15     1     1
 -1.2959361427800223E-01 a       282     0    15     1     2
  1.7393255600857926E-01 a       283     0    15     1     3
  2.4636077026714281E-01 a       284     0    15     1     4
 -1.1977718946745651E-01 a       285     0    15     1     5
 -3.5949006111098643E-02 a       286     0    15     1     6
  3.4636368907651172E-01 a       287     0    15     1     7
  9.4500490554646432E-02 a       288     0    15     1     8
  1.7076779332367623E-02 a       289     0    15     1     9
 -2.6558413269507225E-01 a       290     0    15     1    10
 -1.0505691943767390E-01 a       291     0    15     1    11
 -1.2706174821409877E-01 a       292     0    15     1    12
 -1.5393731082236431E-01 a       293     0    15     1    13
  2.3192048219846423E-01 a       294     0    15     1    14
  6.2890893498923225E-02 a       295     0    15     1    15
  2.0941272027781874E-01 a       296     0    15     1    16
 -3.1577551318141600E-01 a       297     0    15     1    17
 -6.7693316093636019E-02 a       298     0    15     1    18
 -3.2700108516571319E-01 a       299     0    15     1    19
 -2.4621935533541109E-01 a       300     0    15     1    20
  3.5833147362396045E-01 a       301     0    16     1     1
 -1.4001912995505039E-01 a       302     0    16     1     2
 -5.6653973832725274E-02 a       303     0    16     1     3
  6.7586579619508980E-02 a       304     0    16     1     4
  3.9851527451292496E-01 a       305     0    16     1     5
  9.4196480014712966E-02 a       306     0    16     1     6
  3.5034157113009934E-01 a       307     0    16     1     7
  4.2073301047490652E-01 a       308     0    16     1     8
 -6.6850288742404174E-02 a       309     0    16     1     9
  4.3476644569569223E-01 a       310     0    16     1    10
  6.1284886445311396E-02 a       311     0    16     1    11
  2.2447524449768821E-01 a       312     0    16     1    12
  9.0809754495452005E-02 a       313     0    16     1    13
  4.2340063350388112E-02 a       314     0    16     1    14
  2.8489168184794200E-01 a       315     0    16     1    15
 -3.7888673256678251E-01 a       316     0    16     1    16
  3.0946360968979802E-02 a       317     0    16     1    17
  3.8703113734589045E-01 a       318     0    16     1    18
  3.2595679530275846E-02 a       319     0    16     1    19
 -1.5072862902290204E-01 a       320     0    16     1    20
  1.7204305339975537E-01 a       321     0    17     1     1
  4.1182754899240365E-01 a       322     0    17     1     2
  5.4395640005726786E-01 a       323     0    17     1     3
 -2.2571034814381774E-03 a       324     0    17     1     4
 -2.8330733999549529E-01 a       325     0    17     1     5
 -2.9835279854890284E-01 a       326     0    17     1     6
 -3.0176913226054296E-02 a       327     0    17     1     7
  2.0899281534606790E-01 a       328     0    17     1     8
 -4.2384785281016642E-02 a       329     0    17     1     9
 -3.0736277374485166E-01 a       330     0    17     1    10
 -1.0338279820921359E-01 a       331     0    17     1    11
  3.0718697065159223E-01 a       332     0    17     1    12
  4.4053114227369163E-02 a       333     0    17     1    13
  1.7400769677409032E-02 a       334     0    17     1    14
  9.0975754597398373E-02 a       335     0    17     1    15
 -2.2519359645563000E-01 a       336     0    17     1    16
 -3.7165661548713108E-01 a       337     0    17     1    17
 -2.5626659647952549E-01 a       338     0    17     1    18
  3.0813234986163424E-01 a       339     0    17     1    19
 -2.0483744663027181E-01 a       340     0    17     1    20
 -7.3990945627631366E-02 a       341     0    18     1     1
 -8.9286998797573325E-04 a       342     0    18     1     2
  1.3104136560881591E-01 a       343     0    18     1     3
 -4.1231866138685153E-02 a       344     0    18     1     4
  7.4038603957564467E-02 a       345     0    18     1     5
  4.8536140445127240E-01 a       346     0    18     1     6
  8.3471617143442367E-02 a       347     0    18     1     7
  1.0013675448395330E-01 a       348     0    18     1     8
  4.0180686223177686E-01 a       349     0    18     1     9
  3.3403226470342429E-01 a       350     0    18     1    10
 -1.1658579720866255E-01 a       351     0    18     1    11
  1.1121380461413051E-01 a       352     0    18     1    12
 -5.1826327645496724E-02 a       353     0    18     1    13
 -1.0193861000449843E-01 a       354     0    18     1    14
  6.6043370171231086E-01 a       355     0    18     1    15
 -1.6895315993456758E-01 a       356     0    18     1    16
  4.3155186163740478E-01 a       357     0    18     1    17
  3.8395516455840578E-01 a       358     0    18     1    18
  2.1284422224660063E-01 a       359     0    18     1    19
  1.0303774580216085E-01 a       360     0    18     1    20
  2.7697961437744324E-02 a       361     0    19     1     1
 -4.2227350230211352E-01 a       362     0    19     1     2
  1.0151723765766646E-01 a       363     0    19     1     3
 -3.6741447225743457E-01 a       364     0    19     1     4
  7.9396442858073013E-01 a       365     0    19     1     5
  2.3266390986620702E-01 a       366     0    19     1     6
  4.0904001118467570E-01 a       367     0    19     1     7
  3.9068997998437838E-01 a       368     0    19     1     8
 -2.4036785595363910E-01 a       369     0    19     1     9
 -2.1079017895853855E-01 a       370     0    19     1    10
  1.3602462013309635E-01 a       371     0    19     1    11
 -4.7858677551837731E-02 a       372     0    19     1    12
  4.2725416496380736E-01 a       373     0    19     1    13
 -2.5847962620698800E-01 a       374     0    19     1    14
  1.0841894072601914E-01 a       375     0    19     1    15
 -9.9722722755859014E-02 a       376     0    19     1    16
  3.2882353800173164E-01 a       377     0    19     1    17
  4.9632592316563012E-01 a       378     0    19     1    18
 -2.7383122557098372E-01 a       379     0    19     1    19
 -2.1290179798276096E-01 a       380     0    19     1    20
 -6.9612214868481584E-02 a       381     0    20     1     1
  1.0548039584226310E-01 a       382     0    20     1     2
 -1.7105508106366674E-02 a       383     0    20     1     3
 -1.0441335422532964E-01 a       384     0    20     1     4
  2.4749594608447614E-01 a       385     0    20     1     5
  3.1303295487811256E-01 a       386     0    20     1     6
 -2.4290959391793482E-01 a       387     0    20     1     7
 -2.7017417955518963E-01 a       388     0    20     1     8
  1.0367936251871043E-01 a       389     0    20     1     9
 -4.9458897006860153E-02 a       390     0    20     1    10
 -1.3140732867102228E-01 a       391     0    20     1    11
  4.1610898468662655E-01 a       392     0    20     1    12
  1.6114873274758126E-01 a       393     0    20     1    13
 -1.3345408887832186E-02 a       394     0    20     1    14
 -1.3951601494955651E-01 a       395     0    20     1    15
  1.6488716904876657E-01 a       396     0    20     1    16
 -4.2975243626313817E-02 a       397     0    20     1    17
 -2.9485752018792877E-01 a       398     0    20     1    18
  3.6021641247466957E-01 a       399     0    20     1    19
  2.9089906267918386E-01 a       400     0    20     1    20
  2.2186156996825282E-01 a       401     0    21     1     1
  1.0961151275604518E-01 a       402     0    21     1     2
  9.8553039242410073E-02 a       403     0    21     1     3
  1.6902317042768172E-01 a       404     0    21     1     4
 -1.8676919214561358E-01 a       405     0    21     1     5
 -2.2950181053135284E-02 a       406     0    21     1     6
 -3.5313323310679171E-02 a       407     0    21     1     7
 -1.6744358675608714E-01 a       408     0    21     1     8
 -1.6663881822529783E-01 a       409     0    21     1     9
 -1.0728566592969910E-01 a       410     0    21     1    10
  6.0044477166375954E-01 a       411     0    21     1    11
 -2.2598923665269480E-01 a       412     0    21     1    12
  8.5263138443489360E-04 a       413     0    21     1    13
  3.4882888085932301E-01 a       414     0    21     1    14
  1.6259683779444814E-01 a       415     0    21     1    15
 -4.4523080417496758E-01 a       416     0    21     1    16
 -5.6111947005322727E-01 a       417     0    21     1    17
 -4.5655184342038260E-02 a       418     0    21     1    18
  3.2912505233689160E-01 a       419     0    21     1    19
  4.8075465906492809E-02 a       420     0    21     1    20
  4.9935671812835664E-01 a       421     0    22     1     1
  5.8460808434596244E-02 a       422     0    22     1     2
 -2.5344129172403917E-01 a       423     0    22     1     3
 -2.6664591494564022E-01 a       424     0    22     1     4
  6.6963792866597455E-02 a       425     0    22     1     5
 -5.4315496342443259E-01 a       426     0    22     1     6
 -1.4304797318429316E-01 a       427     0    22     1     7
  1.0055633461302392E-01 a       428     0    22     1     8
 -1.1174983692316841E-01 a       429     0    22     1     9
 -4.2771278409373181E-01 a       430     0    22     1    10
  3.3931972188041626E-01 a       431     0    22     1    11
 -1.3443190447098297E-01 a       432     0    22     1    12
  9.4379370374974209E-02 a       433     0    22     1    13
  1.6302998607574112E-01 a       434     0    22     1    14
 -3.7659252076975974E-01 a       435     0    22     1    15
 -3.9793956718072887E-01 a       436     0    22     1    16
  5.4385120401572458E-02 a       437     0    22     1    17
 -4.1445581965964995E-01 a       438     0    22     1    18
  6.9681532727749018E-01 a       439     0    22     1    19
  6.2385753817145360E-02 a       440     0    22     1    20
 -1.7323756751731670E-01 a       441     0    23     1     1
  4.4909283638003830E-03 a       442     0    23     1     2
 -1.3229886875032920E-01 a       443     0    23     1     3
  1.6292190124095715E-01 a       444     0    23     1     4
  2.7778999593485071E-01 a       445     0    23     1     5
  2.0760791321010053E-01 a       446     0    23     1     6
  2.7077206223105995E-02 a       447     0    23     1     7
  5.5685779186879669E-02 a       448     0    23     1     8
 -1.3994472293345289E-01 a       449     0    23     1     9
 -1.2154249708972426E-01 a       450     0    23     1    10
  1.8791112344959823E-01 a       451     0    23     1    11
  6.5207940977989742E-01 a       452     0    23     1    12
 -9.5698148528288160E-02 a       453     0    23     1    13
 -3.6948350760452919E-01 a       454     0    23     1    14
  2.8787000754307741E-02 a       455     0    23     1    15
  4.4674587072427080E-02 a       456     0    23     1    16
  2.8437601780957961E-01 a       457     0    23     1    17
 -6.2613212385170411E-02 a       458     0    23     1    18
 -1.4043570217901671E-01 a       459     0    23     1    19
  1.1719726731737662E-02 a       460     0    23     1    20
  1.3331178407961666E-01 a       461     0    24     1     1
 -9.0991113784928579E-02 a       462     0    24     1     2
 -1.3956558203109488E-02 a       463     0    24     1     3
 -4.2777914730604299E-02 a       464     0    24     1     4
 -2.5248426059919232E-01 a       465     0    24     1     5
  1.7666552050494489E-02 a       466     0    24     1     6
  1.5786301032678837E-01 a       467     0    24     1     7
 -8.1712023176638143E-02 a       468     0    24     1     8
  4.6393116853483202E-01 a       469     0    24     1     9
  2.3216313145731190E-02 a       470     0    24     1    10
 -7.5076990794125886E-02 a       471     0    24     1    11
  4.7670971994240596E-01 a       472     0    24     1    12
 -1.4089016433148305E-01 a       473     0    24     1    13
  3.0808809713562590E-01 a       474     0    24     1    14
 -7.1697517226389215E-02 a       475     0    24     1    15
  8.6194739194820047E-01 a       476     0    24     1    16
  1.2324757116119628E-01 a       477     0    24     1    17
 -2.3394775298794157E-01 a       478     0    24     1    18
 -8.5882014088569603E-02 a       479     0    24     1    19
 -2.7491345663097294E-01 a       480     0    24     1    20
 -2.6978467600702183E-01 a       481     0    25     1     1
  1.6018223748607965E-01 a       482     0    25     1     2
  1.2914962383467282E-01 a       483     0    25     1     3
  1.3615816664178726E-01 a       484     0    25     1     4
  2.1736559292508195E-01 a       485     0    25     1     5
  1.8012008924216845E-02 a       486     0    25     1     6
  1.6382448243998546E-01 a       487     0    25     1     7
  2.7128663465819713E-01 a       488     0    25     1     8
  4.3765694740140040E-02 a       489     0    25     1     9
 -1.4370786687766007E-01 a       490     0    25     1    10
 -6.5980611414993107E-01 a       491     0    25     1    11
 -5.3636629879956510E-01 a       492     0    25     1    12
  3.7297443197132346E-01 a       493     0    25     1    13
  1.2950446398053539E-01 a       494     0    25     1    14
  3.5952243192256667E-01 a       495     0    25     1    15
 -8.7082328946267107E-01 a       496     0    25     1    16
 -4.9786441263803827E-01 a       497     0    25     1    17
  6.0424221066311679E-01 a       498     0    25     1    18
 -2.6308083015055239E-01 a       499     0    25     1    19
  5.1774987182227195E-01 a       500     0    25     1    20
 -6.1574251976419254E-02 a       501     0    26     1     1
 -3.1982305868560302E-03 a       502     0    26     1     2
 -1.1856188731447209E-01 a       503     0    26     1     3
  3.1581538320305141E-01 a       504     0    26     1     4
  1.2619085581084327E-02 a       505     0    26     1     5
  4.7194685593637923E-04 a       506     0    26     1     6
  2.6436400986902775E-01 a       507     0    26     1     7
  3.6635591725870803E-02 a       508     0    26     1     8
 -3.6848131224026659E-01 a       509     0    26     1     9
 -8.5281176823558721E-02 a       510     0    26     1    10
 -3.2190520084655505E-02 a       511     0    26     1    11
 -2.7811238096331808E-01 a       512     0    26     1    12
  2.3138032118536642E-02 a       513     0    26     1    13
 -1.8728368905578219E-01 a       514     0    26     1    14
 -1.4144031694698955E-01 a       515     0    26     1    15
 -3.4231589795058626E-01 a       516     0    26     1    16
 -5.1179233878489616E-01 a       517     0    26     1    17
  2.9017837215012138E-01 a       518     0    26     1    18
 -1.8876829961001948E-01 a       519     0    26     1    19
  4.0563931518307988E-01 a       520     0    26     1    20
  4.7408800010127983E-02 a       521     0    27     1     1
 -9.3955365129469925E-01 a       522     0    27     1     2
 -1.0760963087137275E-02 a       523     0    27     1     3
  1.0353337706604715E-01 a       524     0    27     1     4
 -3.3467827611855777E-01 a       525     0    27     1     5
  4.9767727950801455E-01 a       526     0    27     1     6
 -5.0626614721525931E-01 a       527     0    27     1     7
  1.8837529671875389E-01 a       528     0    27     1     8
 -4.0262283304534942E-02 a       529     0    27     1     9
 -3.4795460136254575E-01 a       530     0    27     1    10
  2.7752713796539696E-01 a       531     0    27     1    11
